#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.22420E+04    0.55714E-01    0.00000E+00    0.69970E+01    0.12100E-06   -0.12529E-01   -0.21424E-04
     3    0.19895E+04    0.90287E-01    0.00000E+00    0.68510E+01    0.14001E-06   -0.12363E-01   -0.24392E-04
     4    0.17634E+04    0.10452E+00    0.00000E+00    0.61093E+01    0.15476E-06   -0.11727E-01   -0.24353E-04
     5    0.15811E+04    0.96789E-01    0.00000E+00    0.52115E+01    0.16650E-06   -0.10968E-01   -0.21972E-04
     6    0.14390E+04    0.75318E-01    0.00000E+00    0.43203E+01    0.17594E-06   -0.10210E-01   -0.17988E-04
     7    0.13297E+04    0.50649E-01    0.00000E+00    0.35041E+01    0.18365E-06   -0.95013E-02   -0.13184E-04
     8    0.12461E+04    0.30402E-01    0.00000E+00    0.27961E+01    0.19000E-06   -0.88545E-02   -0.82708E-05
     9    0.11825E+04    0.17551E-01    0.00000E+00    0.22125E+01    0.19527E-06   -0.82696E-02   -0.38431E-05
    10    0.11341E+04    0.11326E-01    0.00000E+00    0.17599E+01    0.19963E-06   -0.77398E-02   -0.33077E-06
    11    0.10977E+04    0.91732E-02    0.00000E+00    0.14349E+01    0.20327E-06   -0.72605E-02    0.20382E-05
    12    0.10703E+04    0.85889E-02    0.00000E+00    0.12258E+01    0.20623E-06   -0.68218E-02    0.32252E-05
    13    0.10505E+04    0.80771E-02    0.00000E+00    0.11156E+01    0.20871E-06   -0.64226E-02    0.33552E-05
    14    0.10362E+04    0.72198E-02    0.00000E+00    0.10823E+01    0.21068E-06   -0.60551E-02    0.26649E-05
    15    0.10267E+04    0.62494E-02    0.00000E+00    0.11032E+01    0.21229E-06   -0.57184E-02    0.14494E-05
    16    0.10210E+04    0.55332E-02    0.00000E+00    0.11574E+01    0.21357E-06   -0.54080E-02    0.94094E-08
    17    0.10184E+04    0.52581E-02    0.00000E+00    0.12272E+01    0.21450E-06   -0.51202E-02   -0.13884E-05
    18    0.10179E+04    0.53722E-02    0.00000E+00    0.12982E+01    0.21521E-06   -0.48549E-02   -0.25413E-05
    19    0.10208E+04    0.57036E-02    0.00000E+00    0.13652E+01    0.21568E-06   -0.46093E-02   -0.33251E-05
    20    0.10250E+04    0.60870E-02    0.00000E+00    0.14212E+01    0.21593E-06   -0.43808E-02   -0.36957E-05
    21    0.10309E+04    0.64641E-02    0.00000E+00    0.14669E+01    0.21601E-06   -0.41685E-02   -0.36808E-05
    22    0.10381E+04    0.68760E-02    0.00000E+00    0.15046E+01    0.21593E-06   -0.39712E-02   -0.33595E-05
    23    0.10465E+04    0.74132E-02    0.00000E+00    0.15371E+01    0.21570E-06   -0.37868E-02   -0.28417E-05
    24    0.10560E+04    0.81565E-02    0.00000E+00    0.15688E+01    0.21535E-06   -0.36145E-02   -0.22471E-05
    25    0.10664E+04    0.91445E-02    0.00000E+00    0.16015E+01    0.21488E-06   -0.34525E-02   -0.16847E-05
    26    0.10776E+04    0.10374E-01    0.00000E+00    0.16383E+01    0.21431E-06   -0.33006E-02   -0.12370E-05
    27    0.10896E+04    0.11820E-01    0.00000E+00    0.16788E+01    0.21365E-06   -0.31572E-02   -0.95226E-06
    28    0.11022E+04    0.13453E-01    0.00000E+00    0.17237E+01    0.21291E-06   -0.30222E-02   -0.84605E-06
    29    0.11154E+04    0.15258E-01    0.00000E+00    0.17703E+01    0.21209E-06   -0.28941E-02   -0.90382E-06
    30    0.11292E+04    0.17228E-01    0.00000E+00    0.18168E+01    0.21121E-06   -0.27732E-02   -0.10874E-05
    31    0.11434E+04    0.19363E-01    0.00000E+00    0.18601E+01    0.21027E-06   -0.26585E-02   -0.13435E-05
    32    0.11582E+04    0.21663E-01    0.00000E+00    0.18976E+01    0.20928E-06   -0.25500E-02   -0.16171E-05
    33    0.11734E+04    0.24123E-01    0.00000E+00    0.19272E+01    0.20824E-06   -0.24470E-02   -0.18611E-05
    34    0.11890E+04    0.26740E-01    0.00000E+00    0.19467E+01    0.20716E-06   -0.23493E-02   -0.20410E-05
    35    0.12050E+04    0.29516E-01    0.00000E+00    0.19557E+01    0.20604E-06   -0.22566E-02   -0.21362E-05
    36    0.12214E+04    0.32459E-01    0.00000E+00    0.19532E+01    0.20489E-06   -0.21686E-02   -0.21420E-05
    37    0.12381E+04    0.35585E-01    0.00000E+00    0.19399E+01    0.20371E-06   -0.20850E-02   -0.20702E-05
    38    0.12552E+04    0.38913E-01    0.00000E+00    0.19164E+01    0.20251E-06   -0.20055E-02   -0.19449E-05
    39    0.12726E+04    0.42453E-01    0.00000E+00    0.18832E+01    0.20128E-06   -0.19297E-02   -0.17921E-05
    40    0.12902E+04    0.46218E-01    0.00000E+00    0.18412E+01    0.20003E-06   -0.18574E-02   -0.16371E-05
    41    0.13082E+04    0.50220E-01    0.00000E+00    0.17909E+01    0.19876E-06   -0.17885E-02   -0.15036E-05
    42    0.13264E+04    0.54463E-01    0.00000E+00    0.17327E+01    0.19748E-06   -0.17227E-02   -0.14080E-05
    43    0.13449E+04    0.58947E-01    0.00000E+00    0.16666E+01    0.19619E-06   -0.16596E-02   -0.13611E-05
    44    0.13636E+04    0.63665E-01    0.00000E+00    0.15920E+01    0.19488E-06   -0.15993E-02   -0.13597E-05
    45    0.13825E+04    0.68623E-01    0.00000E+00    0.15083E+01    0.19357E-06   -0.15416E-02   -0.13959E-05
    46    0.14018E+04    0.73831E-01    0.00000E+00    0.14148E+01    0.19224E-06   -0.14863E-02   -0.14578E-05
    47    0.14213E+04    0.79276E-01    0.00000E+00    0.13110E+01    0.19091E-06   -0.14333E-02   -0.15322E-05
    48    0.14410E+04    0.84965E-01    0.00000E+00    0.11958E+01    0.18958E-06   -0.13824E-02   -0.16053E-05
    49    0.14609E+04    0.90890E-01    0.00000E+00    0.10689E+01    0.18824E-06   -0.13337E-02   -0.16643E-05
    50    0.14812E+04    0.97074E-01    0.00000E+00    0.92966E+00    0.18690E-06   -0.12871E-02   -0.17016E-05
    51    0.15015E+04    0.10351E+00    0.00000E+00    0.77798E+00    0.18556E-06   -0.12424E-02   -0.17127E-05
    52    0.15222E+04    0.11018E+00    0.00000E+00    0.61394E+00    0.18422E-06   -0.11995E-02   -0.17010E-05
    53    0.15431E+04    0.11712E+00    0.00000E+00    0.43761E+00    0.18288E-06   -0.11583E-02   -0.16718E-05
    54    0.15641E+04    0.12431E+00    0.00000E+00    0.24911E+00    0.18154E-06   -0.11187E-02   -0.16307E-05
    55    0.15853E+04    0.13177E+00    0.00000E+00    0.48541E-01    0.18021E-06   -0.10808E-02   -0.15840E-05
    56    0.16069E+04    0.13949E+00    0.00000E+00   -0.16374E+00    0.17887E-06   -0.10443E-02   -0.15399E-05
    57    0.16286E+04    0.14748E+00    0.00000E+00   -0.38750E+00    0.17754E-06   -0.10091E-02   -0.15062E-05
    58    0.16505E+04    0.15573E+00    0.00000E+00   -0.62318E+00    0.17622E-06   -0.97531E-03   -0.14855E-05
    59    0.16727E+04    0.16426E+00    0.00000E+00   -0.87091E+00    0.17490E-06   -0.94277E-03   -0.14782E-05
    60    0.16950E+04    0.17302E+00    0.00000E+00   -0.11292E+01    0.17358E-06   -0.91145E-03   -0.14817E-05
