#           k/h    P           
   1.00000E-004   3.09188E+002
   1.02020E-004   3.15179E+002
   1.04081E-004   3.21285E+002
   1.06184E-004   3.27510E+002
   1.08329E-004   3.33855E+002
   1.10517E-004   3.40323E+002
   1.12750E-004   3.46916E+002
   1.15027E-004   3.53637E+002
   1.17351E-004   3.60488E+002
   1.19722E-004   3.67471E+002
   1.22140E-004   3.74590E+002
   1.24608E-004   3.81846E+002
   1.27125E-004   3.89242E+002
   1.29693E-004   3.96781E+002
   1.32313E-004   4.04466E+002
   1.34986E-004   4.12300E+002
   1.37713E-004   4.20285E+002
   1.40495E-004   4.28425E+002
   1.43333E-004   4.36721E+002
   1.46228E-004   4.45178E+002
   1.49182E-004   4.53799E+002
   1.52196E-004   4.62586E+002
   1.55271E-004   4.71543E+002
   1.58407E-004   4.80672E+002
   1.61607E-004   4.89979E+002
   1.64872E-004   4.99464E+002
   1.68203E-004   5.09133E+002
   1.71601E-004   5.18989E+002
   1.75067E-004   5.29034E+002
   1.78604E-004   5.39274E+002
   1.82212E-004   5.49711E+002
   1.85893E-004   5.60349E+002
   1.89648E-004   5.71192E+002
   1.93479E-004   5.82245E+002
   1.97388E-004   5.93510E+002
   2.01375E-004   6.04993E+002
   2.05443E-004   6.16697E+002
   2.09594E-004   6.28626E+002
   2.13828E-004   6.40785E+002
   2.18147E-004   6.53178E+002
   2.22554E-004   6.65809E+002
   2.27050E-004   6.78684E+002
   2.31637E-004   6.91806E+002
   2.36316E-004   7.05181E+002
   2.41090E-004   7.18812E+002
   2.45960E-004   7.32706E+002
   2.50929E-004   7.46866E+002
   2.55998E-004   7.61299E+002
   2.61170E-004   7.76008E+002
   2.66446E-004   7.90999E+002
   2.71828E-004   8.06279E+002
   2.77319E-004   8.21851E+002
   2.82922E-004   8.37721E+002
   2.88637E-004   8.53896E+002
   2.94468E-004   8.70380E+002
   3.00417E-004   8.87180E+002
   3.06485E-004   9.04301E+002
   3.12677E-004   9.21749E+002
   3.18993E-004   9.39531E+002
   3.25437E-004   9.57652E+002
   3.32012E-004   9.76119E+002
   3.38719E-004   9.94939E+002
   3.45561E-004   1.01412E+003
   3.52542E-004   1.03366E+003
   3.59664E-004   1.05358E+003
   3.66930E-004   1.07387E+003
   3.74342E-004   1.09455E+003
   3.81904E-004   1.11563E+003
   3.89619E-004   1.13710E+003
   3.97490E-004   1.15898E+003
   4.05520E-004   1.18128E+003
   4.13712E-004   1.20399E+003
   4.22070E-004   1.22714E+003
   4.30596E-004   1.25073E+003
   4.39295E-004   1.27476E+003
   4.48169E-004   1.29925E+003
   4.57222E-004   1.32419E+003
   4.66459E-004   1.34961E+003
   4.75882E-004   1.37550E+003
   4.85496E-004   1.40188E+003
   4.95303E-004   1.42876E+003
   5.05309E-004   1.45614E+003
   5.15517E-004   1.48404E+003
   5.25931E-004   1.51245E+003
   5.36556E-004   1.54140E+003
   5.47395E-004   1.57089E+003
   5.58453E-004   1.60093E+003
   5.69734E-004   1.63152E+003
   5.81244E-004   1.66269E+003
   5.92986E-004   1.69443E+003
   6.04965E-004   1.72677E+003
   6.17186E-004   1.75970E+003
   6.29654E-004   1.79324E+003
   6.42374E-004   1.82740E+003
   6.55350E-004   1.86219E+003
   6.68589E-004   1.89762E+003
   6.82096E-004   1.93370E+003
   6.95875E-004   1.97044E+003
   7.09933E-004   2.00785E+003
   7.24274E-004   2.04595E+003
   7.38906E-004   2.08474E+003
   7.53832E-004   2.12424E+003
   7.69061E-004   2.16446E+003
   7.84597E-004   2.20540E+003
   8.00447E-004   2.24709E+003
   8.16617E-004   2.28953E+003
   8.33114E-004   2.33273E+003
   8.49944E-004   2.37671E+003
   8.67114E-004   2.42148E+003
   8.84631E-004   2.46706E+003
   9.02501E-004   2.51344E+003
   9.20733E-004   2.56065E+003
   9.39333E-004   2.60870E+003
   9.58309E-004   2.65760E+003
   9.77668E-004   2.70737E+003
   9.97418E-004   2.75802E+003
   1.01757E-003   2.80955E+003
   1.03812E-003   2.86199E+003
   1.05910E-003   2.91535E+003
   1.08049E-003   2.96963E+003
   1.10232E-003   3.02486E+003
   1.12459E-003   3.08105E+003
   1.14730E-003   3.13820E+003
   1.17048E-003   3.19634E+003
   1.19413E-003   3.25548E+003
   1.21825E-003   3.31562E+003
   1.24286E-003   3.37680E+003
   1.26797E-003   3.43900E+003
   1.29358E-003   3.50227E+003
   1.31971E-003   3.56659E+003
   1.34637E-003   3.63200E+003
   1.37357E-003   3.69849E+003
   1.40132E-003   3.76609E+003
   1.42963E-003   3.83481E+003
   1.45851E-003   3.90466E+003
   1.48797E-003   3.97566E+003
   1.51803E-003   4.04782E+003
