#    L    TT             EE             BB             TE          
     2    0.80709E+03    0.29444E-01    0.19294E-05    0.31873E+01
     3    0.79851E+03    0.56050E-01    0.38591E-05    0.38978E+01
     4    0.77661E+03    0.75583E-01    0.64346E-05    0.40666E+01
     5    0.75653E+03    0.82291E-01    0.96612E-05    0.38993E+01
     6    0.74110E+03    0.76444E-01    0.13547E-04    0.35518E+01
     7    0.73046E+03    0.62254E-01    0.18105E-04    0.31275E+01
     8    0.72391E+03    0.45170E-01    0.23345E-04    0.26913E+01
     9    0.72105E+03    0.29737E-01    0.29279E-04    0.22809E+01
    10    0.72111E+03    0.18524E-01    0.35913E-04    0.19193E+01
    11    0.72370E+03    0.12011E-01    0.43244E-04    0.16185E+01
    12    0.72828E+03    0.92301E-02    0.51265E-04    0.13828E+01
    13    0.73459E+03    0.86204E-02    0.59958E-04    0.12135E+01
    14    0.74215E+03    0.87420E-02    0.69302E-04    0.11060E+01
    15    0.75083E+03    0.86982E-02    0.79277E-04    0.10534E+01
    16    0.76041E+03    0.81945E-02    0.89867E-04    0.10461E+01
    17    0.77070E+03    0.73747E-02    0.10107E-03    0.10732E+01
    18    0.78111E+03    0.65618E-02    0.11288E-03    0.11227E+01
    19    0.79311E+03    0.60483E-02    0.12533E-03    0.11871E+01
    20    0.80512E+03    0.59631E-02    0.13845E-03    0.12557E+01
    21    0.81747E+03    0.62777E-02    0.15226E-03    0.13224E+01
    22    0.83021E+03    0.68608E-02    0.16680E-03    0.13834E+01
    23    0.84318E+03    0.75646E-02    0.18210E-03    0.14359E+01
    24    0.85649E+03    0.82894E-02    0.19817E-03    0.14803E+01
    25    0.87001E+03    0.90092E-02    0.21498E-03    0.15163E+01
    26    0.88378E+03    0.97634E-02    0.23253E-03    0.15459E+01
    27    0.89775E+03    0.10624E-01    0.25078E-03    0.15701E+01
    28    0.91192E+03    0.11661E-01    0.26969E-03    0.15913E+01
    29    0.92627E+03    0.12920E-01    0.28922E-03    0.16111E+01
    30    0.94076E+03    0.14411E-01    0.30937E-03    0.16308E+01
