#           k/h    P           
    0.10000E-03    0.53636E+03
    0.10202E-03    0.54677E+03
    0.10408E-03    0.55738E+03
    0.10618E-03    0.56821E+03
    0.10833E-03    0.57924E+03
    0.11052E-03    0.59049E+03
    0.11275E-03    0.60197E+03
    0.11503E-03    0.61367E+03
    0.11735E-03    0.62560E+03
    0.11972E-03    0.63777E+03
    0.12214E-03    0.65018E+03
    0.12461E-03    0.66283E+03
    0.12712E-03    0.67574E+03
    0.12969E-03    0.68890E+03
    0.13231E-03    0.70232E+03
    0.13499E-03    0.71601E+03
    0.13771E-03    0.72998E+03
    0.14049E-03    0.74422E+03
    0.14333E-03    0.75874E+03
    0.14623E-03    0.77356E+03
    0.14918E-03    0.78868E+03
    0.15220E-03    0.80409E+03
    0.15527E-03    0.81982E+03
    0.15841E-03    0.83586E+03
    0.16161E-03    0.85223E+03
    0.16487E-03    0.86893E+03
    0.16820E-03    0.88596E+03
    0.17160E-03    0.90334E+03
    0.17507E-03    0.92107E+03
    0.17860E-03    0.93916E+03
    0.18221E-03    0.95762E+03
    0.18589E-03    0.97646E+03
    0.18965E-03    0.99568E+03
    0.19348E-03    0.10153E+04
    0.19739E-03    0.10353E+04
    0.20138E-03    0.10557E+04
    0.20544E-03    0.10766E+04
    0.20959E-03    0.10979E+04
    0.21383E-03    0.11196E+04
    0.21815E-03    0.11418E+04
    0.22255E-03    0.11644E+04
    0.22705E-03    0.11875E+04
    0.23164E-03    0.12111E+04
    0.23632E-03    0.12352E+04
    0.24109E-03    0.12598E+04
    0.24596E-03    0.12849E+04
    0.25093E-03    0.13105E+04
    0.25600E-03    0.13367E+04
    0.26117E-03    0.13635E+04
    0.26645E-03    0.13908E+04
    0.27183E-03    0.14187E+04
    0.27732E-03    0.14472E+04
    0.28292E-03    0.14763E+04
    0.28864E-03    0.15060E+04
    0.29447E-03    0.15364E+04
    0.30042E-03    0.15675E+04
    0.30649E-03    0.15992E+04
    0.31268E-03    0.16316E+04
    0.31899E-03    0.16647E+04
    0.32544E-03    0.16986E+04
    0.33201E-03    0.17332E+04
    0.33872E-03    0.17685E+04
    0.34556E-03    0.18047E+04
    0.35254E-03    0.18417E+04
    0.35966E-03    0.18795E+04
    0.36693E-03    0.19181E+04
    0.37434E-03    0.19576E+04
    0.38190E-03    0.19980E+04
    0.38962E-03    0.20394E+04
    0.39749E-03    0.20816E+04
    0.40552E-03    0.21249E+04
    0.41371E-03    0.21691E+04
    0.42207E-03    0.22143E+04
    0.43060E-03    0.22606E+04
    0.43929E-03    0.23080E+04
    0.44817E-03    0.23564E+04
    0.45722E-03    0.24060E+04
    0.46646E-03    0.24568E+04
    0.47588E-03    0.25087E+04
    0.48550E-03    0.25618E+04
    0.49530E-03    0.26162E+04
    0.50531E-03    0.26719E+04
    0.51552E-03    0.27288E+04
    0.52593E-03    0.27871E+04
    0.53656E-03    0.28468E+04
    0.54739E-03    0.29079E+04
    0.55845E-03    0.29705E+04
    0.56973E-03    0.30345E+04
    0.58124E-03    0.31001E+04
    0.59299E-03    0.31671E+04
    0.60496E-03    0.32358E+04
    0.61719E-03    0.33061E+04
    0.62965E-03    0.33781E+04
    0.64237E-03    0.34517E+04
    0.65535E-03    0.35271E+04
    0.66859E-03    0.36042E+04
    0.68210E-03    0.36831E+04
    0.69588E-03    0.37639E+04
    0.70993E-03    0.38466E+04
    0.72427E-03    0.39311E+04
    0.73891E-03    0.40176E+04
    0.75383E-03    0.41061E+04
    0.76906E-03    0.41966E+04
    0.78460E-03    0.42891E+04
    0.80045E-03    0.43837E+04
    0.81662E-03    0.44804E+04
    0.83311E-03    0.45793E+04
    0.84994E-03    0.46803E+04
    0.86711E-03    0.47836E+04
    0.88463E-03    0.48890E+04
    0.90250E-03    0.49968E+04
