#           k/h    P           
   1.00000E-004   9.63788E+001
   1.02020E-004   9.82462E+001
   1.04081E-004   1.00150E+002
   1.06184E-004   1.02090E+002
   1.08329E-004   1.04068E+002
   1.10517E-004   1.06084E+002
   1.12750E-004   1.08140E+002
   1.15027E-004   1.10235E+002
   1.17351E-004   1.12370E+002
   1.19722E-004   1.14547E+002
   1.22140E-004   1.16766E+002
   1.24608E-004   1.19028E+002
   1.27125E-004   1.21333E+002
   1.29693E-004   1.23683E+002
   1.32313E-004   1.26079E+002
   1.34986E-004   1.28521E+002
   1.37713E-004   1.31010E+002
   1.40495E-004   1.33547E+002
   1.43333E-004   1.36134E+002
   1.46228E-004   1.38770E+002
   1.49182E-004   1.41457E+002
   1.52196E-004   1.44196E+002
   1.55271E-004   1.46988E+002
   1.58407E-004   1.49834E+002
   1.61607E-004   1.52735E+002
   1.64872E-004   1.55692E+002
   1.68203E-004   1.58706E+002
   1.71601E-004   1.61779E+002
   1.75067E-004   1.64910E+002
   1.78604E-004   1.68102E+002
   1.82212E-004   1.71356E+002
   1.85893E-004   1.74672E+002
   1.89648E-004   1.78052E+002
   1.93479E-004   1.81498E+002
   1.97388E-004   1.85009E+002
   2.01375E-004   1.88589E+002
   2.05443E-004   1.92237E+002
   2.09594E-004   1.95956E+002
   2.13828E-004   1.99746E+002
   2.18147E-004   2.03610E+002
   2.22554E-004   2.07548E+002
   2.27050E-004   2.11561E+002
   2.31637E-004   2.15652E+002
   2.36316E-004   2.19821E+002
   2.41090E-004   2.24070E+002
   2.45960E-004   2.28402E+002
   2.50929E-004   2.32816E+002
   2.55998E-004   2.37315E+002
   2.61170E-004   2.41901E+002
   2.66446E-004   2.46574E+002
   2.71828E-004   2.51337E+002
   2.77319E-004   2.56192E+002
   2.82922E-004   2.61139E+002
   2.88637E-004   2.66182E+002
   2.94468E-004   2.71321E+002
   3.00417E-004   2.76558E+002
   3.06485E-004   2.81895E+002
   3.12677E-004   2.87335E+002
   3.18993E-004   2.92878E+002
   3.25437E-004   2.98528E+002
   3.32012E-004   3.04285E+002
