#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
     2   3.47401E+003   8.12605E+000  -2.58387E-003   8.12605E+000   5.88434E-002  -1.11093E-005  -2.58387E-003  -1.11093E-005   2.99704E-008
     3   4.23101E+003   1.14552E+001  -2.82208E-003   1.14552E+001   9.99576E-002  -9.77557E-006  -2.82208E-003  -9.77557E-006   1.84271E-008
     4   4.39776E+003   1.23201E+001  -2.67467E-003   1.23201E+001   1.17581E-001  -8.00588E-006  -2.67467E-003  -8.00588E-006   1.27324E-008
     5   4.27893E+003   1.14801E+001  -2.43583E-003   1.14801E+001   1.10004E-001  -6.24752E-006  -2.43583E-003  -6.24752E-006   9.40954E-009
     6   4.04503E+003   9.75441E+000  -2.19264E-003   9.75441E+000   8.64609E-002  -4.67579E-006  -2.19264E-003  -4.67579E-006   7.26736E-009
     7   3.77889E+003   7.76044E+000  -1.97089E-003   7.76044E+000   5.87543E-002  -3.36760E-006  -1.97089E-003  -3.36760E-006   5.79401E-009
     8   3.51808E+003   5.88879E+000  -1.77590E-003   5.88879E+000   3.54338E-002  -2.34258E-006  -1.77590E-003  -2.34258E-006   4.73169E-009
     9   3.27814E+003   4.34937E+000  -1.60636E-003   4.34937E+000   1.99756E-002  -1.59009E-006  -1.60636E-003  -1.59009E-006   3.93797E-009
    10   3.06277E+003   3.22346E+000  -1.45872E-003   3.22346E+000   1.18256E-002  -1.07955E-006  -1.45872E-003  -1.07955E-006   3.32743E-009
    11   2.87287E+003   2.50348E+000  -1.33012E-003   2.50348E+000   8.52374E-003  -7.67856E-007  -1.33012E-003  -7.67856E-007   2.84762E-009
    12   2.70536E+003   2.12861E+000  -1.21696E-003   2.12861E+000   7.61803E-003  -6.06814E-007  -1.21696E-003  -6.06814E-007   2.46224E-009
    13   2.55918E+003   2.01470E+000  -1.11747E-003   2.01470E+000   7.58284E-003  -5.49877E-007  -1.11747E-003  -5.49877E-007   2.14885E-009
    14   2.43072E+003   2.06978E+000  -1.02910E-003   2.06978E+000   7.83082E-003  -5.54907E-007  -1.02910E-003  -5.54907E-007   1.88970E-009
    15   2.31871E+003   2.21173E+000  -9.50599E-004   2.21173E+000   8.28926E-003  -5.88067E-007  -9.50599E-004  -5.88067E-007   1.67346E-009
    16   2.22079E+003   2.37447E+000  -8.80417E-004   2.37447E+000   8.96452E-003  -6.24070E-007  -8.80417E-004  -6.24070E-007   1.49096E-009
    17   2.13476E+003   2.51219E+000  -8.17248E-004   2.51219E+000   9.74142E-003  -6.46535E-007  -8.17248E-004  -6.46535E-007   1.33530E-009
    18   2.05913E+003   2.59904E+000  -7.60435E-004   2.59904E+000   1.04122E-002  -6.47542E-007  -7.60435E-004  -6.47542E-007   1.20182E-009
    19   1.99417E+003   2.63080E+000  -7.09079E-004   2.63080E+000   1.08170E-002  -6.25590E-007  -7.09079E-004  -6.25590E-007   1.08641E-009
    20   1.93673E+003   2.60969E+000  -6.62401E-004   2.60969E+000   1.09267E-002  -5.83867E-007  -6.62401E-004  -5.83867E-007   9.85888E-010
    21   1.88646E+003   2.55094E+000  -6.19927E-004   2.55094E+000   1.08724E-002  -5.28458E-007  -6.19927E-004  -5.28458E-007   8.97892E-010
    22   1.84256E+003   2.47243E+000  -5.81184E-004   2.47243E+000   1.08692E-002  -4.66545E-007  -5.81184E-004  -4.66545E-007   8.20498E-010
    23   1.80415E+003   2.39156E+000  -5.45692E-004   2.39156E+000   1.11253E-002  -4.04954E-007  -5.45692E-004  -4.04954E-007   7.52039E-010
    24   1.77063E+003   2.32317E+000  -5.13103E-004   2.32317E+000   1.17759E-002  -3.49200E-007  -5.13103E-004  -3.49200E-007   6.91224E-010
    25   1.74137E+003   2.27638E+000  -4.83099E-004   2.27638E+000   1.28665E-002  -3.02860E-007  -4.83099E-004  -3.02860E-007   6.36978E-010
    26   1.71600E+003   2.25601E+000  -4.55438E-004   2.25601E+000   1.43737E-002  -2.67503E-007  -4.55438E-004  -2.67503E-007   5.88431E-010
    27   1.69398E+003   2.25999E+000  -4.29846E-004   2.25999E+000   1.62417E-002  -2.42960E-007  -4.29846E-004  -2.42960E-007   5.44800E-010
    28   1.67509E+003   2.28447E+000  -4.06155E-004   2.28447E+000   1.84118E-002  -2.27736E-007  -4.06155E-004  -2.27736E-007   5.05486E-010
    29   1.65896E+003   2.32061E+000  -3.84140E-004   2.32061E+000   2.08348E-002  -2.19376E-007  -3.84140E-004  -2.19376E-007   4.69913E-010
    30   1.64539E+003   2.36116E+000  -3.63704E-004   2.36116E+000   2.34732E-002  -2.15112E-007  -3.63704E-004  -2.15112E-007   4.37680E-010
    31   1.63410E+003   2.39652E+000  -3.44667E-004   2.39652E+000   2.62964E-002  -2.12359E-007  -3.44667E-004  -2.12359E-007   4.08361E-010
    32   1.62500E+003   2.42148E+000  -3.26938E-004   2.42148E+000   2.92827E-002  -2.09158E-007  -3.26938E-004  -2.09158E-007   3.81650E-010
    33   1.61787E+003   2.43023E+000  -3.10381E-004   2.43023E+000   3.24206E-002  -2.04177E-007  -3.10381E-004  -2.04177E-007   3.57237E-010
    34   1.61254E+003   2.42141E+000  -2.94920E-004   2.42141E+000   3.57143E-002  -1.96761E-007  -2.94920E-004  -1.96761E-007   3.34891E-010
    35   1.60891E+003   2.39416E+000  -2.80455E-004   2.39416E+000   3.91831E-002  -1.86914E-007  -2.80455E-004  -1.86914E-007   3.14385E-010
    36   1.60685E+003   2.35069E+000  -2.66907E-004   2.35069E+000   4.28585E-002  -1.75243E-007  -2.66907E-004  -1.75243E-007   2.95529E-010
    37   1.60621E+003   2.29299E+000  -2.54204E-004   2.29299E+000   4.67755E-002  -1.62680E-007  -2.54204E-004  -1.62680E-007   2.78162E-010
    38   1.60691E+003   2.22437E+000  -2.42277E-004   2.22437E+000   5.09710E-002  -1.50180E-007  -2.42277E-004  -1.50180E-007   2.62131E-010
    39   1.60886E+003   2.14710E+000  -2.31070E-004   2.14710E+000   5.54576E-002  -1.38448E-007  -2.31070E-004  -1.38448E-007   2.47314E-010
    40   1.61182E+003   2.06299E+000  -2.20527E-004   2.06299E+000   6.02474E-002  -1.28118E-007  -2.20527E-004  -1.28118E-007   2.33599E-010
    41   1.61594E+003   1.97333E+000  -2.10594E-004   1.97333E+000   6.53534E-002  -1.19701E-007  -2.10594E-004  -1.19701E-007   2.20877E-010
    42   1.62100E+003   1.87811E+000  -2.01231E-004   1.87811E+000   7.07720E-002  -1.13199E-007  -2.01231E-004  -1.13199E-007   2.09060E-010
    43   1.62712E+003   1.77652E+000  -1.92399E-004   1.77652E+000   7.64969E-002  -1.08429E-007  -1.92399E-004  -1.08429E-007   1.98071E-010
    44   1.63394E+003   1.66669E+000  -1.84058E-004   1.66669E+000   8.25132E-002  -1.04964E-007  -1.84058E-004  -1.04964E-007   1.87836E-010
    45   1.64163E+003   1.54694E+000  -1.76174E-004   1.54694E+000   8.88207E-002  -1.02331E-007  -1.76174E-004  -1.02331E-007   1.78290E-010
    46   1.65018E+003   1.41543E+000  -1.68717E-004   1.41543E+000   9.54241E-002  -1.00118E-007  -1.68717E-004  -1.00118E-007   1.69377E-010
    47   1.65952E+003   1.27062E+000  -1.61662E-004   1.27062E+000   1.02308E-001  -9.79414E-008  -1.61662E-004  -9.79414E-008   1.61044E-010
    48   1.66952E+003   1.11110E+000  -1.54983E-004   1.11110E+000   1.09476E-001  -9.54893E-008  -1.54983E-004  -9.54893E-008   1.53246E-010
    49   1.68019E+003   9.36067E-001  -1.48654E-004   9.36067E-001   1.16924E-001  -9.25367E-008  -1.48654E-004  -9.25367E-008   1.45939E-010
    50   1.69165E+003   7.45496E-001  -1.42652E-004   7.45496E-001   1.24675E-001  -8.91446E-008  -1.42652E-004  -8.91446E-008   1.39085E-010
    51   1.70360E+003   5.39838E-001  -1.36955E-004   5.39838E-001   1.32726E-001  -8.54454E-008  -1.36955E-004  -8.54454E-008   1.32649E-010
    52   1.71638E+003   3.19607E-001  -1.31546E-004   3.19607E-001   1.41061E-001  -8.15704E-008  -1.31546E-004  -8.15704E-008   1.26599E-010
    53   1.72970E+003   8.52945E-002  -1.26409E-004   8.52945E-002   1.49721E-001  -7.76630E-008  -1.26409E-004  -7.76630E-008   1.20908E-010
    54   1.74344E+003  -1.62177E-001  -1.21526E-004  -1.62177E-001   1.58681E-001  -7.39180E-008  -1.21526E-004  -7.39180E-008   1.15548E-010
    55   1.75773E+003  -4.22008E-001  -1.16880E-004  -4.22008E-001   1.67958E-001  -7.05190E-008  -1.16880E-004  -7.05190E-008   1.10497E-010
