#           k/h    P           
    0.10000E-03    0.64523E+03
    0.10202E-03    0.65782E+03
    0.10408E-03    0.67067E+03
    0.10618E-03    0.68377E+03
    0.10833E-03    0.69712E+03
    0.11052E-03    0.71075E+03
    0.11275E-03    0.72464E+03
    0.11503E-03    0.73881E+03
    0.11735E-03    0.75326E+03
    0.11972E-03    0.76800E+03
    0.12214E-03    0.78303E+03
    0.12461E-03    0.79837E+03
    0.12712E-03    0.81401E+03
    0.12969E-03    0.82996E+03
    0.13231E-03    0.84623E+03
    0.13499E-03    0.86283E+03
    0.13771E-03    0.87976E+03
    0.14049E-03    0.89703E+03
    0.14333E-03    0.91466E+03
    0.14623E-03    0.93263E+03
    0.14918E-03    0.95097E+03
    0.15220E-03    0.96968E+03
    0.15527E-03    0.98877E+03
    0.15841E-03    0.10082E+04
    0.16161E-03    0.10281E+04
    0.16487E-03    0.10484E+04
    0.16820E-03    0.10691E+04
    0.17160E-03    0.10902E+04
    0.17507E-03    0.11117E+04
    0.17860E-03    0.11337E+04
    0.18221E-03    0.11562E+04
    0.18589E-03    0.11791E+04
    0.18965E-03    0.12025E+04
    0.19348E-03    0.12263E+04
    0.19739E-03    0.12507E+04
    0.20138E-03    0.12755E+04
    0.20544E-03    0.13009E+04
    0.20959E-03    0.13268E+04
    0.21383E-03    0.13533E+04
    0.21815E-03    0.13803E+04
    0.22255E-03    0.14078E+04
    0.22705E-03    0.14360E+04
    0.23164E-03    0.14647E+04
    0.23632E-03    0.14941E+04
    0.24109E-03    0.15241E+04
    0.24596E-03    0.15547E+04
    0.25093E-03    0.15860E+04
    0.25600E-03    0.16179E+04
    0.26117E-03    0.16506E+04
    0.26645E-03    0.16839E+04
    0.27183E-03    0.17180E+04
    0.27732E-03    0.17528E+04
    0.28292E-03    0.17883E+04
    0.28864E-03    0.18247E+04
    0.29447E-03    0.18618E+04
    0.30042E-03    0.18998E+04
    0.30649E-03    0.19386E+04
    0.31268E-03    0.19782E+04
    0.31899E-03    0.20188E+04
    0.32544E-03    0.20602E+04
    0.33201E-03    0.21026E+04
    0.33872E-03    0.21459E+04
    0.34556E-03    0.21902E+04
    0.35254E-03    0.22355E+04
    0.35966E-03    0.22819E+04
    0.36693E-03    0.23293E+04
    0.37434E-03    0.23777E+04
    0.38190E-03    0.24273E+04
    0.38962E-03    0.24781E+04
    0.39749E-03    0.25300E+04
    0.40552E-03    0.25831E+04
    0.41371E-03    0.26374E+04
    0.42207E-03    0.26930E+04
    0.43060E-03    0.27499E+04
    0.43929E-03    0.28082E+04
    0.44817E-03    0.28678E+04
    0.45722E-03    0.29288E+04
    0.46646E-03    0.29913E+04
    0.47588E-03    0.30552E+04
    0.48550E-03    0.31207E+04
    0.49530E-03    0.31877E+04
    0.50531E-03    0.32563E+04
    0.51552E-03    0.33266E+04
    0.52593E-03    0.33985E+04
    0.53656E-03    0.34722E+04
    0.54739E-03    0.35476E+04
    0.55845E-03    0.36248E+04
    0.56973E-03    0.37038E+04
    0.58124E-03    0.37848E+04
    0.59299E-03    0.38677E+04
    0.60496E-03    0.39525E+04
    0.61719E-03    0.40394E+04
    0.62965E-03    0.41284E+04
    0.64237E-03    0.42194E+04
    0.65535E-03    0.43127E+04
    0.66859E-03    0.44081E+04
    0.68210E-03    0.45058E+04
    0.69588E-03    0.46057E+04
    0.70993E-03    0.47080E+04
    0.72427E-03    0.48127E+04
    0.73891E-03    0.49198E+04
    0.75383E-03    0.50293E+04
    0.76906E-03    0.51414E+04
    0.78460E-03    0.52560E+04
    0.80045E-03    0.53732E+04
    0.81662E-03    0.54930E+04
    0.83311E-03    0.56154E+04
    0.84994E-03    0.57406E+04
    0.86711E-03    0.58685E+04
    0.88463E-03    0.59991E+04
    0.90250E-03    0.61326E+04
    0.92073E-03    0.62689E+04
    0.93933E-03    0.64080E+04
    0.95831E-03    0.65500E+04
    0.97767E-03    0.66949E+04
