#           k/h    P           
    0.10000E-03    0.62079E+03
    0.10202E-03    0.63288E+03
    0.10408E-03    0.64521E+03
    0.10618E-03    0.65778E+03
    0.10833E-03    0.67061E+03
    0.11052E-03    0.68368E+03
    0.11275E-03    0.69702E+03
    0.11503E-03    0.71062E+03
    0.11735E-03    0.72449E+03
    0.11972E-03    0.73864E+03
    0.12214E-03    0.75307E+03
    0.12461E-03    0.76778E+03
    0.12712E-03    0.78279E+03
    0.12969E-03    0.79810E+03
    0.13231E-03    0.81372E+03
    0.13499E-03    0.82965E+03
    0.13771E-03    0.84589E+03
    0.14049E-03    0.86247E+03
    0.14333E-03    0.87937E+03
    0.14623E-03    0.89662E+03
    0.14918E-03    0.91421E+03
    0.15220E-03    0.93216E+03
    0.15527E-03    0.95048E+03
    0.15841E-03    0.96916E+03
    0.16161E-03    0.98822E+03
    0.16487E-03    0.10077E+04
    0.16820E-03    0.10275E+04
    0.17160E-03    0.10478E+04
    0.17507E-03    0.10684E+04
    0.17860E-03    0.10895E+04
    0.18221E-03    0.11110E+04
    0.18589E-03    0.11330E+04
    0.18965E-03    0.11554E+04
    0.19348E-03    0.11783E+04
    0.19739E-03    0.12016E+04
    0.20138E-03    0.12255E+04
    0.20544E-03    0.12498E+04
    0.20959E-03    0.12747E+04
    0.21383E-03    0.13000E+04
    0.21815E-03    0.13259E+04
    0.22255E-03    0.13523E+04
    0.22705E-03    0.13793E+04
    0.23164E-03    0.14069E+04
    0.23632E-03    0.14350E+04
    0.24109E-03    0.14638E+04
    0.24596E-03    0.14931E+04
    0.25093E-03    0.15231E+04
    0.25600E-03    0.15537E+04
    0.26117E-03    0.15850E+04
    0.26645E-03    0.16169E+04
    0.27183E-03    0.16496E+04
    0.27732E-03    0.16829E+04
    0.28292E-03    0.17170E+04
    0.28864E-03    0.17518E+04
    0.29447E-03    0.17874E+04
    0.30042E-03    0.18238E+04
    0.30649E-03    0.18610E+04
    0.31268E-03    0.18990E+04
    0.31899E-03    0.19378E+04
    0.32544E-03    0.19775E+04
    0.33201E-03    0.20181E+04
    0.33872E-03    0.20596E+04
    0.34556E-03    0.21020E+04
    0.35254E-03    0.21454E+04
    0.35966E-03    0.21898E+04
    0.36693E-03    0.22352E+04
    0.37434E-03    0.22816E+04
    0.38190E-03    0.23291E+04
    0.38962E-03    0.23777E+04
    0.39749E-03    0.24274E+04
    0.40552E-03    0.24783E+04
    0.41371E-03    0.25303E+04
    0.42207E-03    0.25836E+04
    0.43060E-03    0.26381E+04
    0.43929E-03    0.26938E+04
    0.44817E-03    0.27509E+04
    0.45722E-03    0.28093E+04
    0.46646E-03    0.28691E+04
    0.47588E-03    0.29303E+04
    0.48550E-03    0.29930E+04
    0.49530E-03    0.30572E+04
    0.50531E-03    0.31228E+04
    0.51552E-03    0.31901E+04
    0.52593E-03    0.32589E+04
    0.53656E-03    0.33294E+04
    0.54739E-03    0.34016E+04
    0.55845E-03    0.34755E+04
    0.56973E-03    0.35512E+04
    0.58124E-03    0.36286E+04
    0.59299E-03    0.37079E+04
    0.60496E-03    0.37891E+04
    0.61719E-03    0.38723E+04
    0.62965E-03    0.39574E+04
    0.64237E-03    0.40445E+04
    0.65535E-03    0.41337E+04
    0.66859E-03    0.42250E+04
    0.68210E-03    0.43185E+04
    0.69588E-03    0.44141E+04
    0.70993E-03    0.45120E+04
    0.72427E-03    0.46121E+04
    0.73891E-03    0.47145E+04
    0.75383E-03    0.48193E+04
    0.76906E-03    0.49265E+04
    0.78460E-03    0.50361E+04
    0.80045E-03    0.51482E+04
    0.81662E-03    0.52627E+04
    0.83311E-03    0.53799E+04
    0.84994E-03    0.54995E+04
    0.86711E-03    0.56218E+04
    0.88463E-03    0.57468E+04
    0.90250E-03    0.58744E+04
    0.92073E-03    0.60047E+04
    0.93933E-03    0.61377E+04
    0.95831E-03    0.62735E+04
    0.97767E-03    0.64120E+04
    0.99742E-03    0.65534E+04
    0.10176E-02    0.66976E+04
    0.10381E-02    0.68447E+04
    0.10591E-02    0.69946E+04
    0.10805E-02    0.71475E+04
    0.11023E-02    0.73032E+04
    0.11246E-02    0.74620E+04
    0.11473E-02    0.76236E+04
    0.11705E-02    0.77883E+04
    0.11941E-02    0.79560E+04
    0.12182E-02    0.81268E+04
    0.12429E-02    0.83006E+04
    0.12680E-02    0.84775E+04
    0.12936E-02    0.86574E+04
    0.13197E-02    0.88406E+04
    0.13464E-02    0.90268E+04
    0.13736E-02    0.92163E+04
    0.14013E-02    0.94089E+04
    0.14296E-02    0.96048E+04
    0.14585E-02    0.98040E+04
    0.14880E-02    0.10006E+05
    0.15180E-02    0.10212E+05
    0.15487E-02    0.10421E+05
    0.15800E-02    0.10634E+05
    0.16119E-02    0.10850E+05
    0.16445E-02    0.11069E+05
    0.16777E-02    0.11291E+05
    0.17116E-02    0.11518E+05
    0.17462E-02    0.11747E+05
    0.17814E-02    0.11980E+05
    0.18174E-02    0.12217E+05
    0.18541E-02    0.12457E+05
    0.18916E-02    0.12701E+05
    0.19298E-02    0.12948E+05
    0.19688E-02    0.13199E+05
    0.20086E-02    0.13454E+05
    0.20491E-02    0.13712E+05
    0.20905E-02    0.13974E+05
    0.21328E-02    0.14240E+05
    0.21758E-02    0.14509E+05
    0.22198E-02    0.14782E+05
    0.22646E-02    0.15058E+05
    0.23104E-02    0.15338E+05
    0.23571E-02    0.15622E+05
    0.24047E-02    0.15910E+05
    0.24533E-02    0.16201E+05
    0.25028E-02    0.16496E+05
    0.25534E-02    0.16795E+05
    0.26050E-02    0.17097E+05
    0.26576E-02    0.17403E+05
    0.27113E-02    0.17713E+05
    0.27660E-02    0.18026E+05
    0.28219E-02    0.18343E+05
    0.28789E-02    0.18663E+05
    0.29371E-02    0.18987E+05
    0.29964E-02    0.19314E+05
    0.30569E-02    0.19645E+05
    0.31187E-02    0.19980E+05
    0.31817E-02    0.20317E+05
    0.32460E-02    0.20658E+05
    0.33115E-02    0.21003E+05
    0.33784E-02    0.21351E+05
    0.34467E-02    0.21701E+05
    0.35163E-02    0.22056E+05
    0.35874E-02    0.22413E+05
    0.36598E-02    0.22773E+05
    0.37338E-02    0.23136E+05
    0.38092E-02    0.23502E+05
    0.38861E-02    0.23871E+05
    0.39646E-02    0.24242E+05
    0.40447E-02    0.24616E+05
    0.41264E-02    0.24993E+05
    0.42098E-02    0.25372E+05
    0.42948E-02    0.25753E+05
    0.43816E-02    0.26137E+05
    0.44701E-02    0.26522E+05
    0.45604E-02    0.26910E+05
    0.46525E-02    0.27299E+05
    0.47465E-02    0.27690E+05
    0.48424E-02    0.28083E+05
    0.49402E-02    0.28477E+05
    0.50400E-02    0.28872E+05
    0.51419E-02    0.29268E+05
    0.52457E-02    0.29665E+05
    0.53517E-02    0.30063E+05
    0.54598E-02    0.30462E+05
    0.55701E-02    0.30860E+05
    0.56826E-02    0.31259E+05
    0.57974E-02    0.31658E+05
    0.59145E-02    0.32057E+05
    0.60340E-02    0.32455E+05
    0.61559E-02    0.32852E+05
    0.62803E-02    0.33248E+05
    0.64072E-02    0.33643E+05
    0.65366E-02    0.34037E+05
