#           k/h    P           
    0.10000E-03    0.38946E+03
    0.10202E-03    0.39696E+03
    0.10408E-03    0.40460E+03
    0.10618E-03    0.41238E+03
    0.10833E-03    0.42032E+03
    0.11052E-03    0.42841E+03
    0.11275E-03    0.43665E+03
    0.11503E-03    0.44506E+03
    0.11735E-03    0.45362E+03
    0.11972E-03    0.46235E+03
    0.12214E-03    0.47125E+03
    0.12461E-03    0.48032E+03
    0.12712E-03    0.48956E+03
    0.12969E-03    0.49898E+03
    0.13231E-03    0.50858E+03
    0.13499E-03    0.51836E+03
    0.13771E-03    0.52834E+03
    0.14049E-03    0.53850E+03
    0.14333E-03    0.54886E+03
    0.14623E-03    0.55942E+03
    0.14918E-03    0.57018E+03
    0.15220E-03    0.58115E+03
    0.15527E-03    0.59233E+03
    0.15841E-03    0.60372E+03
    0.16161E-03    0.61533E+03
    0.16487E-03    0.62717E+03
    0.16820E-03    0.63923E+03
    0.17160E-03    0.65152E+03
    0.17507E-03    0.66405E+03
    0.17860E-03    0.67682E+03
    0.18221E-03    0.68984E+03
    0.18589E-03    0.70310E+03
    0.18965E-03    0.71662E+03
    0.19348E-03    0.73040E+03
    0.19739E-03    0.74444E+03
    0.20138E-03    0.75875E+03
    0.20544E-03    0.77333E+03
    0.20959E-03    0.78819E+03
    0.21383E-03    0.80334E+03
    0.21815E-03    0.81878E+03
    0.22255E-03    0.83451E+03
    0.22705E-03    0.85055E+03
    0.23164E-03    0.86689E+03
    0.23632E-03    0.88354E+03
    0.24109E-03    0.90052E+03
    0.24596E-03    0.91781E+03
    0.25093E-03    0.93544E+03
    0.25600E-03    0.95340E+03
    0.26117E-03    0.97171E+03
    0.26645E-03    0.99037E+03
    0.27183E-03    0.10094E+04
    0.27732E-03    0.10288E+04
    0.28292E-03    0.10485E+04
    0.28864E-03    0.10686E+04
    0.29447E-03    0.10891E+04
    0.30042E-03    0.11100E+04
    0.30649E-03    0.11313E+04
    0.31268E-03    0.11530E+04
    0.31899E-03    0.11751E+04
    0.32544E-03    0.11977E+04
    0.33201E-03    0.12206E+04
    0.33872E-03    0.12440E+04
    0.34556E-03    0.12678E+04
    0.35254E-03    0.12921E+04
    0.35966E-03    0.13169E+04
    0.36693E-03    0.13421E+04
    0.37434E-03    0.13678E+04
    0.38190E-03    0.13940E+04
    0.38962E-03    0.14207E+04
    0.39749E-03    0.14479E+04
    0.40552E-03    0.14756E+04
    0.41371E-03    0.15038E+04
    0.42207E-03    0.15326E+04
    0.43060E-03    0.15619E+04
    0.43929E-03    0.15917E+04
    0.44817E-03    0.16221E+04
    0.45722E-03    0.16531E+04
    0.46646E-03    0.16847E+04
    0.47588E-03    0.17169E+04
    0.48550E-03    0.17496E+04
    0.49530E-03    0.17830E+04
    0.50531E-03    0.18170E+04
    0.51552E-03    0.18517E+04
    0.52593E-03    0.18870E+04
    0.53656E-03    0.19229E+04
    0.54739E-03    0.19596E+04
    0.55845E-03    0.19969E+04
    0.56973E-03    0.20349E+04
    0.58124E-03    0.20736E+04
    0.59299E-03    0.21130E+04
    0.60496E-03    0.21532E+04
    0.61719E-03    0.21941E+04
    0.62965E-03    0.22358E+04
    0.64237E-03    0.22783E+04
    0.65535E-03    0.23215E+04
    0.66859E-03    0.23655E+04
    0.68210E-03    0.24104E+04
    0.69588E-03    0.24561E+04
    0.70993E-03    0.25026E+04
    0.72427E-03    0.25499E+04
    0.73891E-03    0.25982E+04
    0.75383E-03    0.26473E+04
    0.76906E-03    0.26973E+04
    0.78460E-03    0.27483E+04
    0.80045E-03    0.28002E+04
    0.81662E-03    0.28530E+04
    0.83311E-03    0.29068E+04
    0.84994E-03    0.29616E+04
    0.86711E-03    0.30173E+04
    0.88463E-03    0.30741E+04
    0.90250E-03    0.31319E+04
    0.92073E-03    0.31908E+04
    0.93933E-03    0.32507E+04
    0.95831E-03    0.33117E+04
    0.97767E-03    0.33738E+04
    0.99742E-03    0.34370E+04
    0.10176E-02    0.35014E+04
    0.10381E-02    0.35669E+04
    0.10591E-02    0.36336E+04
    0.10805E-02    0.37015E+04
    0.11023E-02    0.37706E+04
    0.11246E-02    0.38409E+04
    0.11473E-02    0.39125E+04
    0.11705E-02    0.39854E+04
    0.11941E-02    0.40595E+04
    0.12182E-02    0.41350E+04
    0.12429E-02    0.42118E+04
    0.12680E-02    0.42899E+04
    0.12936E-02    0.43694E+04
    0.13197E-02    0.44503E+04
    0.13464E-02    0.45327E+04
    0.13736E-02    0.46164E+04
    0.14013E-02    0.47017E+04
    0.14296E-02    0.47884E+04
    0.14585E-02    0.48766E+04
    0.14880E-02    0.49663E+04
    0.15180E-02    0.50576E+04
    0.15487E-02    0.51504E+04
    0.15800E-02    0.52449E+04
    0.16119E-02    0.53409E+04
    0.16445E-02    0.54386E+04
    0.16777E-02    0.55379E+04
    0.17116E-02    0.56389E+04
    0.17462E-02    0.57416E+04
    0.17814E-02    0.58460E+04
    0.18174E-02    0.59522E+04
