#           k/h    P           
    0.10000E-03    0.20917E+03
    0.10202E-03    0.21322E+03
    0.10408E-03    0.21735E+03
    0.10618E-03    0.22157E+03
    0.10833E-03    0.22586E+03
    0.11052E-03    0.23023E+03
    0.11275E-03    0.23470E+03
    0.11503E-03    0.23924E+03
    0.11735E-03    0.24388E+03
    0.11972E-03    0.24860E+03
    0.12214E-03    0.25342E+03
    0.12461E-03    0.25833E+03
    0.12712E-03    0.26333E+03
    0.12969E-03    0.26843E+03
    0.13231E-03    0.27363E+03
    0.13499E-03    0.27893E+03
    0.13771E-03    0.28434E+03
    0.14049E-03    0.28984E+03
    0.14333E-03    0.29546E+03
    0.14623E-03    0.30118E+03
    0.14918E-03    0.30701E+03
    0.15220E-03    0.31296E+03
    0.15527E-03    0.31902E+03
    0.15841E-03    0.32519E+03
    0.16161E-03    0.33149E+03
    0.16487E-03    0.33791E+03
    0.16820E-03    0.34445E+03
    0.17160E-03    0.35112E+03
    0.17507E-03    0.35792E+03
    0.17860E-03    0.36485E+03
    0.18221E-03    0.37191E+03
    0.18589E-03    0.37911E+03
    0.18965E-03    0.38645E+03
    0.19348E-03    0.39393E+03
    0.19739E-03    0.40155E+03
    0.20138E-03    0.40932E+03
    0.20544E-03    0.41724E+03
    0.20959E-03    0.42531E+03
    0.21383E-03    0.43354E+03
    0.21815E-03    0.44193E+03
    0.22255E-03    0.45048E+03
    0.22705E-03    0.45919E+03
    0.23164E-03    0.46807E+03
    0.23632E-03    0.47712E+03
    0.24109E-03    0.48635E+03
    0.24596E-03    0.49575E+03
    0.25093E-03    0.50534E+03
    0.25600E-03    0.51511E+03
    0.26117E-03    0.52506E+03
    0.26645E-03    0.53521E+03
    0.27183E-03    0.54555E+03
    0.27732E-03    0.55609E+03
    0.28292E-03    0.56684E+03
    0.28864E-03    0.57778E+03
    0.29447E-03    0.58894E+03
    0.30042E-03    0.60032E+03
    0.30649E-03    0.61191E+03
    0.31268E-03    0.62372E+03
    0.31899E-03    0.63576E+03
    0.32544E-03    0.64803E+03
    0.33201E-03    0.66053E+03
    0.33872E-03    0.67327E+03
    0.34556E-03    0.68626E+03
    0.35254E-03    0.69949E+03
    0.35966E-03    0.71298E+03
    0.36693E-03    0.72672E+03
    0.37434E-03    0.74073E+03
    0.38190E-03    0.75500E+03
    0.38962E-03    0.76954E+03
    0.39749E-03    0.78436E+03
    0.40552E-03    0.79946E+03
    0.41371E-03    0.81485E+03
    0.42207E-03    0.83053E+03
    0.43060E-03    0.84651E+03
    0.43929E-03    0.86279E+03
    0.44817E-03    0.87937E+03
    0.45722E-03    0.89628E+03
    0.46646E-03    0.91350E+03
    0.47588E-03    0.93104E+03
    0.48550E-03    0.94892E+03
    0.49530E-03    0.96713E+03
    0.50531E-03    0.98569E+03
    0.51552E-03    0.10046E+04
    0.52593E-03    0.10238E+04
    0.53656E-03    0.10435E+04
    0.54739E-03    0.10635E+04
    0.55845E-03    0.10838E+04
    0.56973E-03    0.11046E+04
    0.58124E-03    0.11257E+04
    0.59299E-03    0.11472E+04
    0.60496E-03    0.11691E+04
    0.61719E-03    0.11915E+04
    0.62965E-03    0.12142E+04
    0.64237E-03    0.12374E+04
    0.65535E-03    0.12610E+04
    0.66859E-03    0.12850E+04
    0.68210E-03    0.13095E+04
    0.69588E-03    0.13344E+04
    0.70993E-03    0.13598E+04
    0.72427E-03    0.13856E+04
    0.73891E-03    0.14120E+04
    0.75383E-03    0.14388E+04
    0.76906E-03    0.14660E+04
    0.78460E-03    0.14938E+04
    0.80045E-03    0.15221E+04
    0.81662E-03    0.15509E+04
    0.83311E-03    0.15803E+04
    0.84994E-03    0.16101E+04
    0.86711E-03    0.16405E+04
    0.88463E-03    0.16715E+04
    0.90250E-03    0.17030E+04
    0.92073E-03    0.17350E+04
    0.93933E-03    0.17677E+04
    0.95831E-03    0.18009E+04
    0.97767E-03    0.18347E+04
    0.99742E-03    0.18691E+04
    0.10176E-02    0.19041E+04
    0.10381E-02    0.19397E+04
    0.10591E-02    0.19760E+04
    0.10805E-02    0.20129E+04
    0.11023E-02    0.20504E+04
    0.11246E-02    0.20886E+04
    0.11473E-02    0.21275E+04
    0.11705E-02    0.21670E+04
    0.11941E-02    0.22072E+04
    0.12182E-02    0.22482E+04
    0.12429E-02    0.22898E+04
    0.12680E-02    0.23321E+04
    0.12936E-02    0.23751E+04
    0.13197E-02    0.24189E+04
    0.13464E-02    0.24634E+04
    0.13736E-02    0.25087E+04
    0.14013E-02    0.25547E+04
    0.14296E-02    0.26015E+04
    0.14585E-02    0.26491E+04
    0.14880E-02    0.26974E+04
    0.15180E-02    0.27466E+04
    0.15487E-02    0.27965E+04
    0.15800E-02    0.28473E+04
    0.16119E-02    0.28989E+04
    0.16445E-02    0.29513E+04
    0.16777E-02    0.30046E+04
    0.17116E-02    0.30587E+04
    0.17462E-02    0.31137E+04
    0.17814E-02    0.31696E+04
    0.18174E-02    0.32263E+04
    0.18541E-02    0.32839E+04
    0.18916E-02    0.33425E+04
    0.19298E-02    0.34019E+04
    0.19688E-02    0.34622E+04
    0.20086E-02    0.35235E+04
    0.20491E-02    0.35856E+04
    0.20905E-02    0.36487E+04
    0.21328E-02    0.37128E+04
    0.21758E-02    0.37778E+04
    0.22198E-02    0.38437E+04
    0.22646E-02    0.39106E+04
    0.23104E-02    0.39785E+04
    0.23571E-02    0.40473E+04
    0.24047E-02    0.41172E+04
    0.24533E-02    0.41880E+04
    0.25028E-02    0.42597E+04
    0.25534E-02    0.43325E+04
    0.26050E-02    0.44062E+04
    0.26576E-02    0.44810E+04
    0.27113E-02    0.45567E+04
    0.27660E-02    0.46334E+04
    0.28219E-02    0.47112E+04
    0.28789E-02    0.47899E+04
    0.29371E-02    0.48696E+04
    0.29964E-02    0.49503E+04
    0.30569E-02    0.50320E+04
    0.31187E-02    0.51147E+04
    0.31817E-02    0.51984E+04
    0.32460E-02    0.52831E+04
    0.33115E-02    0.53687E+04
    0.33784E-02    0.54554E+04
    0.34467E-02    0.55430E+04
    0.35163E-02    0.56315E+04
    0.35874E-02    0.57210E+04
    0.36598E-02    0.58115E+04
    0.37338E-02    0.59028E+04
    0.38092E-02    0.59951E+04
    0.38861E-02    0.60884E+04
    0.39646E-02    0.61825E+04
    0.40447E-02    0.62775E+04
    0.41264E-02    0.63733E+04
    0.42098E-02    0.64701E+04
    0.42948E-02    0.65676E+04
    0.43816E-02    0.66660E+04
    0.44701E-02    0.67651E+04
    0.45604E-02    0.68651E+04
    0.46525E-02    0.69658E+04
    0.47465E-02    0.70672E+04
    0.48424E-02    0.71693E+04
    0.49402E-02    0.72721E+04
    0.50400E-02    0.73755E+04
    0.51419E-02    0.74796E+04
    0.52457E-02    0.75842E+04
    0.53517E-02    0.76894E+04
    0.54598E-02    0.77951E+04
    0.55701E-02    0.79012E+04
    0.56826E-02    0.80078E+04
    0.57974E-02    0.81149E+04
    0.59145E-02    0.82222E+04
    0.60340E-02    0.83299E+04
    0.61559E-02    0.84379E+04
    0.62803E-02    0.85461E+04
    0.64072E-02    0.86545E+04
    0.65366E-02    0.87630E+04
    0.66686E-02    0.88715E+04
    0.68033E-02    0.89801E+04
    0.69408E-02    0.90887E+04
    0.70810E-02    0.91971E+04
    0.72240E-02    0.93054E+04
    0.73700E-02    0.94135E+04
    0.75189E-02    0.95213E+04
    0.76708E-02    0.96287E+04
    0.78257E-02    0.97357E+04
    0.79838E-02    0.98423E+04
    0.81451E-02    0.99482E+04
    0.83096E-02    0.10054E+05
    0.84775E-02    0.10158E+05
    0.86488E-02    0.10262E+05
    0.88235E-02    0.10365E+05
    0.90017E-02    0.10467E+05
    0.91836E-02    0.10568E+05
    0.93691E-02    0.10667E+05
    0.95583E-02    0.10766E+05
    0.97514E-02    0.10863E+05
    0.99484E-02    0.10959E+05
    0.10149E-01    0.11053E+05
    0.10354E-01    0.11145E+05
    0.10564E-01    0.11236E+05
    0.10777E-01    0.11325E+05
    0.10995E-01    0.11412E+05
    0.11217E-01    0.11497E+05
    0.11443E-01    0.11580E+05
    0.11675E-01    0.11660E+05
    0.11910E-01    0.11738E+05
    0.12151E-01    0.11814E+05
    0.12397E-01    0.11886E+05
    0.12647E-01    0.11956E+05
    0.12902E-01    0.12023E+05
    0.13163E-01    0.12087E+05
    0.13429E-01    0.12148E+05
    0.13700E-01    0.12206E+05
    0.13977E-01    0.12260E+05
    0.14259E-01    0.12311E+05
    0.14547E-01    0.12358E+05
    0.14841E-01    0.12401E+05
    0.15141E-01    0.12440E+05
    0.15447E-01    0.12475E+05
    0.15759E-01    0.12505E+05
    0.16077E-01    0.12532E+05
    0.16402E-01    0.12553E+05
    0.16734E-01    0.12571E+05
    0.17072E-01    0.12583E+05
    0.17416E-01    0.12591E+05
    0.17768E-01    0.12593E+05
    0.18127E-01    0.12590E+05
    0.18493E-01    0.12582E+05
    0.18867E-01    0.12569E+05
    0.19248E-01    0.12550E+05
    0.19637E-01    0.12526E+05
    0.20034E-01    0.12496E+05
    0.20438E-01    0.12460E+05
    0.20851E-01    0.12418E+05
    0.21272E-01    0.12371E+05
    0.21702E-01    0.12317E+05
    0.22141E-01    0.12257E+05
    0.22588E-01    0.12191E+05
    0.23044E-01    0.12119E+05
    0.23510E-01    0.12041E+05
    0.23985E-01    0.11957E+05
    0.24469E-01    0.11867E+05
    0.24964E-01    0.11770E+05
    0.25468E-01    0.11668E+05
    0.25982E-01    0.11559E+05
    0.26507E-01    0.11445E+05
    0.27043E-01    0.11325E+05
    0.27589E-01    0.11199E+05
    0.28146E-01    0.11067E+05
    0.28715E-01    0.10931E+05
    0.29295E-01    0.10789E+05
    0.29887E-01    0.10642E+05
    0.30490E-01    0.10490E+05
    0.31106E-01    0.10334E+05
    0.31735E-01    0.10174E+05
    0.32376E-01    0.10010E+05
    0.33030E-01    0.98420E+04
    0.33697E-01    0.96712E+04
    0.34378E-01    0.94975E+04
    0.35072E-01    0.93215E+04
    0.35781E-01    0.91434E+04
    0.36504E-01    0.89637E+04
    0.37241E-01    0.87829E+04
    0.37993E-01    0.86014E+04
    0.38761E-01    0.84197E+04
    0.39544E-01    0.82383E+04
    0.40343E-01    0.80576E+04
    0.41158E-01    0.78781E+04
    0.41989E-01    0.77003E+04
    0.42838E-01    0.75247E+04
    0.43703E-01    0.73517E+04
    0.44586E-01    0.71819E+04
    0.45486E-01    0.70155E+04
    0.46405E-01    0.68531E+04
    0.47343E-01    0.66950E+04
    0.48299E-01    0.65417E+04
    0.49275E-01    0.63933E+04
    0.50270E-01    0.62503E+04
    0.51286E-01    0.61128E+04
    0.52322E-01    0.59811E+04
    0.53379E-01    0.58554E+04
    0.54457E-01    0.57356E+04
    0.55557E-01    0.56219E+04
    0.56680E-01    0.55143E+04
    0.57825E-01    0.54127E+04
    0.58993E-01    0.53169E+04
    0.60184E-01    0.52267E+04
    0.61400E-01    0.51418E+04
    0.62641E-01    0.50620E+04
    0.63906E-01    0.49866E+04
    0.65197E-01    0.49153E+04
    0.66514E-01    0.48474E+04
    0.67858E-01    0.47824E+04
    0.69229E-01    0.47194E+04
    0.70627E-01    0.46578E+04
    0.72054E-01    0.45967E+04
    0.73510E-01    0.45353E+04
    0.74994E-01    0.44728E+04
    0.76509E-01    0.44082E+04
    0.78055E-01    0.43408E+04
    0.79632E-01    0.42697E+04
    0.81241E-01    0.41944E+04
    0.82882E-01    0.41141E+04
    0.84556E-01    0.40285E+04
    0.86264E-01    0.39372E+04
    0.88007E-01    0.38401E+04
    0.89785E-01    0.37374E+04
    0.91598E-01    0.36291E+04
    0.93449E-01    0.35160E+04
    0.95337E-01    0.33988E+04
    0.97263E-01    0.32782E+04
    0.99227E-01    0.31556E+04
    0.10123E+00    0.30320E+04
    0.10328E+00    0.29089E+04
    0.10536E+00    0.27876E+04
    0.10749E+00    0.26695E+04
    0.10966E+00    0.25560E+04
    0.11188E+00    0.24483E+04
    0.11414E+00    0.23475E+04
    0.11644E+00    0.22544E+04
    0.11880E+00    0.21698E+04
    0.12120E+00    0.20938E+04
    0.12365E+00    0.20268E+04
    0.12614E+00    0.19683E+04
    0.12869E+00    0.19180E+04
    0.13129E+00    0.18751E+04
    0.13394E+00    0.18383E+04
    0.13665E+00    0.18065E+04
    0.13941E+00    0.17780E+04
    0.14223E+00    0.17511E+04
    0.14510E+00    0.17241E+04
    0.14803E+00    0.16953E+04
    0.15102E+00    0.16630E+04
    0.15407E+00    0.16261E+04
    0.15718E+00    0.15836E+04
    0.16036E+00    0.15353E+04
    0.16360E+00    0.14813E+04
    0.16690E+00    0.14224E+04
    0.17028E+00    0.13599E+04
    0.17371E+00    0.12956E+04
    0.17722E+00    0.12313E+04
    0.18080E+00    0.11689E+04
    0.18446E+00    0.11103E+04
    0.18818E+00    0.10570E+04
    0.19198E+00    0.10101E+04
    0.19586E+00    0.97005E+03
    0.19982E+00    0.93682E+03
    0.20386E+00    0.90980E+03
    0.20797E+00    0.88787E+03
    0.21218E+00    0.86948E+03
    0.21646E+00    0.85282E+03
    0.22083E+00    0.83600E+03
    0.22530E+00    0.81733E+03
    0.22985E+00    0.79549E+03
    0.23449E+00    0.76980E+03
    0.23923E+00    0.74031E+03
    0.24406E+00    0.70780E+03
    0.24899E+00    0.67361E+03
    0.25402E+00    0.63941E+03
    0.25915E+00    0.60690E+03
    0.26439E+00    0.57747E+03
    0.26973E+00    0.55202E+03
    0.27518E+00    0.53080E+03
    0.28074E+00    0.51343E+03
    0.28641E+00    0.49892E+03
    0.29219E+00    0.48597E+03
    0.29810E+00    0.47314E+03
    0.30412E+00    0.45921E+03
    0.31026E+00    0.44345E+03
    0.31653E+00    0.42577E+03
    0.32292E+00    0.40671E+03
    0.32945E+00    0.38726E+03
    0.33610E+00    0.36857E+03
    0.34289E+00    0.35158E+03
    0.34982E+00    0.33681E+03
    0.35689E+00    0.32423E+03
    0.36409E+00    0.31331E+03
    0.37145E+00    0.30322E+03
    0.37895E+00    0.29312E+03
    0.38661E+00    0.28241E+03
    0.39442E+00    0.27093E+03
    0.40239E+00    0.25898E+03
    0.41052E+00    0.24713E+03
    0.41881E+00    0.23600E+03
    0.42727E+00    0.22596E+03
    0.43590E+00    0.21705E+03
    0.44471E+00    0.20895E+03
    0.45369E+00    0.20122E+03
    0.46286E+00    0.19346E+03
    0.47221E+00    0.18550E+03
    0.48174E+00    0.17745E+03
    0.49148E+00    0.16961E+03
    0.50141E+00    0.16225E+03
    0.51153E+00    0.15549E+03
    0.52187E+00    0.14923E+03
    0.53241E+00    0.14327E+03
    0.54317E+00    0.13741E+03
    0.55414E+00    0.13159E+03
    0.56533E+00    0.12588E+03
    0.57675E+00    0.12042E+03
    0.58840E+00    0.11528E+03
    0.60029E+00    0.11045E+03
    0.61242E+00    0.10584E+03
    0.62479E+00    0.10136E+03
    0.63741E+00    0.96990E+02
