#           k/h    P           
   1.00000E-004   3.14993E+002
   1.02020E-004   3.21096E+002
   1.04081E-004   3.27317E+002
   1.06184E-004   3.33658E+002
   1.08329E-004   3.40123E+002
   1.10517E-004   3.46712E+002
   1.12750E-004   3.53429E+002
   1.15027E-004   3.60275E+002
   1.17351E-004   3.67255E+002
   1.19722E-004   3.74369E+002
   1.22140E-004   3.81621E+002
   1.24608E-004   3.89013E+002
   1.27125E-004   3.96548E+002
   1.29693E-004   4.04228E+002
   1.32313E-004   4.12057E+002
   1.34986E-004   4.20038E+002
   1.37713E-004   4.28173E+002
   1.40495E-004   4.36465E+002
   1.43333E-004   4.44917E+002
   1.46228E-004   4.53532E+002
   1.49182E-004   4.62314E+002
   1.52196E-004   4.71266E+002
   1.55271E-004   4.80390E+002
   1.58407E-004   4.89691E+002
   1.61607E-004   4.99171E+002
   1.64872E-004   5.08835E+002
   1.68203E-004   5.18684E+002
   1.71601E-004   5.28724E+002
   1.75067E-004   5.38958E+002
   1.78604E-004   5.49389E+002
   1.82212E-004   5.60021E+002
   1.85893E-004   5.70858E+002
   1.89648E-004   5.81905E+002
   1.93479E-004   5.93164E+002
   1.97388E-004   6.04640E+002
   2.01375E-004   6.16337E+002
   2.05443E-004   6.28260E+002
   2.09594E-004   6.40411E+002
   2.13828E-004   6.52797E+002
   2.18147E-004   6.65422E+002
   2.22554E-004   6.78289E+002
   2.27050E-004   6.91404E+002
   2.31637E-004   7.04771E+002
   2.36316E-004   7.18395E+002
   2.41090E-004   7.32281E+002
   2.45960E-004   7.46434E+002
   2.50929E-004   7.60858E+002
   2.55998E-004   7.75559E+002
   2.61170E-004   7.90543E+002
   2.66446E-004   8.05813E+002
   2.71828E-004   8.21377E+002
   2.77319E-004   8.37239E+002
   2.82922E-004   8.53405E+002
   2.88637E-004   8.69880E+002
   2.94468E-004   8.86671E+002
   3.00417E-004   9.03782E+002
   3.06485E-004   9.21221E+002
   3.12677E-004   9.38994E+002
   3.18993E-004   9.57105E+002
   3.25437E-004   9.75563E+002
   3.32012E-004   9.94372E+002
   3.38719E-004   1.01354E+003
   3.45561E-004   1.03307E+003
   3.52542E-004   1.05298E+003
   3.59664E-004   1.07326E+003
   3.66930E-004   1.09393E+003
   3.74342E-004   1.11500E+003
   3.81904E-004   1.13646E+003
   3.89619E-004   1.15833E+003
   3.97490E-004   1.18061E+003
   4.05520E-004   1.20332E+003
   4.13712E-004   1.22646E+003
   4.22070E-004   1.25003E+003
   4.30596E-004   1.27405E+003
   4.39295E-004   1.29852E+003
   4.48169E-004   1.32346E+003
   4.57222E-004   1.34886E+003
   4.66459E-004   1.37474E+003
   4.75882E-004   1.40111E+003
   4.85496E-004   1.42798E+003
   4.95303E-004   1.45534E+003
   5.05309E-004   1.48322E+003
   5.15517E-004   1.51163E+003
   5.25931E-004   1.54056E+003
   5.36556E-004   1.57003E+003
   5.47395E-004   1.60006E+003
   5.58453E-004   1.63064E+003
   5.69734E-004   1.66179E+003
   5.81244E-004   1.69352E+003
   5.92986E-004   1.72584E+003
   6.04965E-004   1.75875E+003
   6.17186E-004   1.79228E+003
   6.29654E-004   1.82642E+003
   6.42374E-004   1.86119E+003
   6.55350E-004   1.89661E+003
   6.68589E-004   1.93267E+003
   6.82096E-004   1.96939E+003
   6.95875E-004   2.00679E+003
   7.09933E-004   2.04487E+003
   7.24274E-004   2.08364E+003
   7.38906E-004   2.12312E+003
   7.53832E-004   2.16332E+003
   7.69061E-004   2.20425E+003
   7.84597E-004   2.24591E+003
   8.00447E-004   2.28833E+003
   8.16617E-004   2.33151E+003
   8.33114E-004   2.37547E+003
   8.49944E-004   2.42022E+003
   8.67114E-004   2.46577E+003
   8.84631E-004   2.51213E+003
   9.02501E-004   2.55931E+003
   9.20733E-004   2.60734E+003
   9.39333E-004   2.65621E+003
   9.58309E-004   2.70595E+003
   9.77668E-004   2.75657E+003
   9.97418E-004   2.80807E+003
   1.01757E-003   2.86048E+003
   1.03812E-003   2.91380E+003
   1.05910E-003   2.96805E+003
   1.08049E-003   3.02324E+003
   1.10232E-003   3.07939E+003
   1.12459E-003   3.13651E+003
   1.14730E-003   3.19460E+003
   1.17048E-003   3.25370E+003
   1.19413E-003   3.31380E+003
   1.21825E-003   3.37492E+003
   1.24286E-003   3.43708E+003
   1.26797E-003   3.50029E+003
   1.29358E-003   3.56456E+003
   1.31971E-003   3.62990E+003
   1.34637E-003   3.69633E+003
   1.37357E-003   3.76387E+003
   1.40132E-003   3.83252E+003
   1.42963E-003   3.90229E+003
   1.45851E-003   3.97321E+003
   1.48797E-003   4.04528E+003
   1.51803E-003   4.11852E+003
   1.54870E-003   4.19294E+003
   1.57998E-003   4.26855E+003
   1.61190E-003   4.34536E+003
   1.64446E-003   4.42339E+003
   1.67768E-003   4.50265E+003
   1.71158E-003   4.58314E+003
   1.74615E-003   4.66489E+003
   1.78143E-003   4.74790E+003
   1.81741E-003   4.83218E+003
   1.85413E-003   4.91775E+003
   1.89158E-003   5.00460E+003
   1.92980E-003   5.09277E+003
   1.96878E-003   5.18224E+003
   2.00855E-003   5.27304E+003
   2.04913E-003   5.36517E+003
   2.09052E-003   5.45864E+003
   2.13276E-003   5.55346E+003
   2.17584E-003   5.64963E+003
   2.21979E-003   5.74716E+003
   2.26464E-003   5.84606E+003
   2.31039E-003   5.94633E+003
   2.35706E-003   6.04798E+003
   2.40467E-003   6.15101E+003
   2.45325E-003   6.25543E+003
   2.50281E-003   6.36123E+003
   2.55337E-003   6.46843E+003
   2.60495E-003   6.57702E+003
   2.65758E-003   6.68700E+003
   2.71126E-003   6.79838E+003
   2.76603E-003   6.91114E+003
   2.82191E-003   7.02530E+003
   2.87892E-003   7.14084E+003
   2.93708E-003   7.25777E+003
   2.99641E-003   7.37608E+003
   3.05694E-003   7.49575E+003
   3.11870E-003   7.61680E+003
   3.18170E-003   7.73920E+003
   3.24597E-003   7.86294E+003
   3.31155E-003   7.98802E+003
   3.37844E-003   8.11443E+003
   3.44669E-003   8.24215E+003
   3.51632E-003   8.37117E+003
   3.58735E-003   8.50146E+003
   3.65982E-003   8.63302E+003
   3.73376E-003   8.76583E+003
   3.80918E-003   8.89985E+003
   3.88613E-003   9.03508E+003
   3.96464E-003   9.17148E+003
   4.04473E-003   9.30904E+003
   4.12644E-003   9.44771E+003
   4.20980E-003   9.58748E+003
   4.29484E-003   9.72831E+003
   4.38160E-003   9.87017E+003
   4.47012E-003   1.00130E+004
   4.56042E-003   1.01568E+004
   4.65255E-003   1.03016E+004
   4.74653E-003   1.04471E+004
   4.84242E-003   1.05936E+004
   4.94024E-003   1.07408E+004
   5.04004E-003   1.08887E+004
   5.14186E-003   1.10374E+004
   5.24573E-003   1.11866E+004
   5.35170E-003   1.13364E+004
   5.45981E-003   1.14868E+004
   5.57011E-003   1.16376E+004
   5.68263E-003   1.17888E+004
   5.79743E-003   1.19403E+004
   5.91455E-003   1.20921E+004
   6.03403E-003   1.22441E+004
   6.15592E-003   1.23962E+004
   6.28028E-003   1.25483E+004
   6.40715E-003   1.27004E+004
   6.53658E-003   1.28523E+004
   6.66863E-003   1.30040E+004
   6.80335E-003   1.31554E+004
   6.94078E-003   1.33064E+004
   7.08100E-003   1.34569E+004
   7.22404E-003   1.36068E+004
   7.36998E-003   1.37560E+004
   7.51886E-003   1.39044E+004
   7.67075E-003   1.40518E+004
   7.82571E-003   1.41983E+004
   7.98380E-003   1.43436E+004
   8.14509E-003   1.44876E+004
   8.30963E-003   1.46302E+004
   8.47750E-003   1.47712E+004
   8.64875E-003   1.49107E+004
   8.82347E-003   1.50483E+004
   9.00171E-003   1.51840E+004
   9.18356E-003   1.53177E+004
   9.36908E-003   1.54491E+004
   9.55835E-003   1.55781E+004
   9.75144E-003   1.57046E+004
   9.94843E-003   1.58285E+004
   1.01494E-002   1.59495E+004
   1.03544E-002   1.60675E+004
   1.05636E-002   1.61823E+004
   1.07770E-002   1.62938E+004
   1.09947E-002   1.64018E+004
   1.12168E-002   1.65061E+004
   1.14434E-002   1.66065E+004
   1.16746E-002   1.67029E+004
   1.19104E-002   1.67951E+004
   1.21510E-002   1.68828E+004
   1.23965E-002   1.69660E+004
   1.26469E-002   1.70443E+004
   1.29024E-002   1.71177E+004
   1.31631E-002   1.71859E+004
   1.34290E-002   1.72487E+004
   1.37003E-002   1.73060E+004
   1.39770E-002   1.73575E+004
   1.42594E-002   1.74031E+004
   1.45474E-002   1.74425E+004
   1.48413E-002   1.74757E+004
   1.51411E-002   1.75023E+004
   1.54470E-002   1.75223E+004
   1.57590E-002   1.75354E+004
   1.60774E-002   1.75415E+004
   1.64022E-002   1.75404E+004
   1.67335E-002   1.75319E+004
   1.70716E-002   1.75160E+004
   1.74164E-002   1.74924E+004
   1.77683E-002   1.74610E+004
   1.81272E-002   1.74218E+004
   1.84934E-002   1.73745E+004
   1.88670E-002   1.73191E+004
   1.92481E-002   1.72556E+004
   1.96370E-002   1.71838E+004
   2.00337E-002   1.71038E+004
   2.04384E-002   1.70154E+004
   2.08513E-002   1.69186E+004
   2.12725E-002   1.68136E+004
   2.17022E-002   1.67002E+004
   2.21406E-002   1.65787E+004
   2.25879E-002   1.64490E+004
   2.30442E-002   1.63112E+004
   2.35097E-002   1.61656E+004
   2.39847E-002   1.60122E+004
   2.44692E-002   1.58513E+004
   2.49635E-002   1.56830E+004
   2.54678E-002   1.55077E+004
   2.59823E-002   1.53256E+004
   2.65072E-002   1.51371E+004
