#           k/h    P           
   1.00000E-004   3.32101E+002
   1.02020E-004   3.38536E+002
   1.04081E-004   3.45095E+002
   1.06184E-004   3.51781E+002
   1.08329E-004   3.58597E+002
   1.10517E-004   3.65545E+002
   1.12750E-004   3.72627E+002
   1.15027E-004   3.79846E+002
   1.17351E-004   3.87204E+002
   1.19722E-004   3.94705E+002
   1.22140E-004   4.02351E+002
   1.24608E-004   4.10146E+002
   1.27125E-004   4.18090E+002
   1.29693E-004   4.26189E+002
   1.32313E-004   4.34444E+002
   1.34986E-004   4.42858E+002
   1.37713E-004   4.51436E+002
   1.40495E-004   4.60179E+002
   1.43333E-004   4.69091E+002
   1.46228E-004   4.78175E+002
   1.49182E-004   4.87435E+002
   1.52196E-004   4.96874E+002
   1.55271E-004   5.06495E+002
   1.58407E-004   5.16302E+002
   1.61607E-004   5.26299E+002
   1.64872E-004   5.36488E+002
   1.68203E-004   5.46875E+002
   1.71601E-004   5.57461E+002
   1.75067E-004   5.68253E+002
   1.78604E-004   5.79252E+002
   1.82212E-004   5.90463E+002
   1.85893E-004   6.01891E+002
   1.89648E-004   6.13540E+002
   1.93479E-004   6.25413E+002
   1.97388E-004   6.37515E+002
   2.01375E-004   6.49850E+002
   2.05443E-004   6.62423E+002
   2.09594E-004   6.75238E+002
   2.13828E-004   6.88300E+002
   2.18147E-004   7.01613E+002
   2.22554E-004   7.15183E+002
   2.27050E-004   7.29014E+002
   2.31637E-004   7.43111E+002
   2.36316E-004   7.57480E+002
   2.41090E-004   7.72125E+002
   2.45960E-004   7.87051E+002
   2.50929E-004   8.02264E+002
   2.55998E-004   8.17770E+002
   2.61170E-004   8.33573E+002
   2.66446E-004   8.49680E+002
   2.71828E-004   8.66096E+002
   2.77319E-004   8.82826E+002
   2.82922E-004   8.99878E+002
   2.88637E-004   9.17257E+002
   2.94468E-004   9.34969E+002
   3.00417E-004   9.53019E+002
   3.06485E-004   9.71416E+002
   3.12677E-004   9.90165E+002
   3.18993E-004   1.00927E+003
   3.25437E-004   1.02874E+003
   3.32012E-004   1.04859E+003
   3.38719E-004   1.06881E+003
   3.45561E-004   1.08942E+003
   3.52542E-004   1.11043E+003
   3.59664E-004   1.13183E+003
   3.66930E-004   1.15364E+003
   3.74342E-004   1.17587E+003
   3.81904E-004   1.19852E+003
   3.89619E-004   1.22160E+003
   3.97490E-004   1.24512E+003
   4.05520E-004   1.26908E+003
   4.13712E-004   1.29351E+003
   4.22070E-004   1.31839E+003
   4.30596E-004   1.34375E+003
   4.39295E-004   1.36958E+003
   4.48169E-004   1.39591E+003
   4.57222E-004   1.42273E+003
   4.66459E-004   1.45006E+003
   4.75882E-004   1.47791E+003
   4.85496E-004   1.50628E+003
   4.95303E-004   1.53519E+003
   5.05309E-004   1.56464E+003
   5.15517E-004   1.59464E+003
   5.25931E-004   1.62521E+003
   5.36556E-004   1.65636E+003
   5.47395E-004   1.68808E+003
   5.58453E-004   1.72041E+003
   5.69734E-004   1.75334E+003
   5.81244E-004   1.78688E+003
   5.92986E-004   1.82105E+003
   6.04965E-004   1.85586E+003
   6.17186E-004   1.89132E+003
   6.29654E-004   1.92744E+003
   6.42374E-004   1.96423E+003
   6.55350E-004   2.00171E+003
   6.68589E-004   2.03989E+003
   6.82096E-004   2.07877E+003
   6.95875E-004   2.11837E+003
   7.09933E-004   2.15871E+003
   7.24274E-004   2.19980E+003
   7.38906E-004   2.24164E+003
   7.53832E-004   2.28426E+003
   7.69061E-004   2.32766E+003
   7.84597E-004   2.37187E+003
   8.00447E-004   2.41689E+003
   8.16617E-004   2.46274E+003
   8.33114E-004   2.50943E+003
   8.49944E-004   2.55698E+003
   8.67114E-004   2.60540E+003
   8.84631E-004   2.65471E+003
   9.02501E-004   2.70493E+003
   9.20733E-004   2.75607E+003
   9.39333E-004   2.80814E+003
   9.58309E-004   2.86117E+003
   9.77668E-004   2.91516E+003
   9.97418E-004   2.97015E+003
   1.01757E-003   3.02614E+003
   1.03812E-003   3.08315E+003
   1.05910E-003   3.14120E+003
   1.08049E-003   3.20032E+003
   1.10232E-003   3.26051E+003
   1.12459E-003   3.32180E+003
   1.14730E-003   3.38421E+003
   1.17048E-003   3.44777E+003
   1.19413E-003   3.51248E+003
   1.21825E-003   3.57837E+003
   1.24286E-003   3.64547E+003
   1.26797E-003   3.71379E+003
   1.29358E-003   3.78337E+003
   1.31971E-003   3.85421E+003
   1.34637E-003   3.92636E+003
   1.37357E-003   3.99982E+003
   1.40132E-003   4.07463E+003
   1.42963E-003   4.15081E+003
   1.45851E-003   4.22839E+003
   1.48797E-003   4.30739E+003
   1.51803E-003   4.38784E+003
   1.54870E-003   4.46977E+003
   1.57998E-003   4.55321E+003
   1.61190E-003   4.63819E+003
   1.64446E-003   4.72473E+003
   1.67768E-003   4.81287E+003
   1.71158E-003   4.90263E+003
   1.74615E-003   4.99405E+003
   1.78143E-003   5.08715E+003
   1.81741E-003   5.18197E+003
   1.85413E-003   5.27854E+003
   1.89158E-003   5.37690E+003
   1.92980E-003   5.47706E+003
   1.96878E-003   5.57907E+003
   2.00855E-003   5.68296E+003
   2.04913E-003   5.78875E+003
   2.09052E-003   5.89649E+003
   2.13276E-003   6.00619E+003
   2.17584E-003   6.11789E+003
   2.21979E-003   6.23163E+003
   2.26464E-003   6.34742E+003
   2.31039E-003   6.46530E+003
   2.35706E-003   6.58530E+003
   2.40467E-003   6.70745E+003
   2.45325E-003   6.83176E+003
   2.50281E-003   6.95827E+003
   2.55337E-003   7.08699E+003
   2.60495E-003   7.21795E+003
   2.65758E-003   7.35118E+003
   2.71126E-003   7.48668E+003
   2.76603E-003   7.62448E+003
   2.82191E-003   7.76460E+003
   2.87892E-003   7.90704E+003
   2.93708E-003   8.05183E+003
   2.99641E-003   8.19897E+003
   3.05694E-003   8.34849E+003
   3.11870E-003   8.50037E+003
   3.18170E-003   8.65465E+003
   3.24597E-003   8.81131E+003
   3.31155E-003   8.97038E+003
   3.37844E-003   9.13184E+003
   3.44669E-003   9.29571E+003
   3.51632E-003   9.46199E+003
   3.58735E-003   9.63067E+003
   3.65982E-003   9.80176E+003
   3.73376E-003   9.97526E+003
   3.80918E-003   1.01512E+004
   3.88613E-003   1.03294E+004
   3.96464E-003   1.05101E+004
   4.04473E-003   1.06932E+004
   4.12644E-003   1.08786E+004
   4.20980E-003   1.10664E+004
   4.29484E-003   1.12565E+004
   4.38160E-003   1.14489E+004
   4.47012E-003   1.16436E+004
   4.56042E-003   1.18406E+004
   4.65255E-003   1.20398E+004
   4.74653E-003   1.22412E+004
   4.84242E-003   1.24448E+004
   4.94024E-003   1.26506E+004
   5.04004E-003   1.28584E+004
   5.14186E-003   1.30683E+004
   5.24573E-003   1.32802E+004
   5.35170E-003   1.34940E+004
   5.45981E-003   1.37098E+004
   5.57011E-003   1.39274E+004
   5.68263E-003   1.41468E+004
   5.79743E-003   1.43679E+004
   5.91455E-003   1.45906E+004
   6.03403E-003   1.48149E+004
   6.15592E-003   1.50407E+004
   6.28028E-003   1.52679E+004
   6.40715E-003   1.54964E+004
   6.53658E-003   1.57261E+004
   6.66863E-003   1.59570E+004
   6.80335E-003   1.61889E+004
   6.94078E-003   1.64216E+004
   7.08100E-003   1.66552E+004
   7.22404E-003   1.68895E+004
   7.36998E-003   1.71243E+004
   7.51886E-003   1.73595E+004
   7.67075E-003   1.75950E+004
   7.82571E-003   1.78306E+004
   7.98380E-003   1.80662E+004
   8.14509E-003   1.83016E+004
   8.30963E-003   1.85367E+004
   8.47750E-003   1.87712E+004
   8.64875E-003   1.90051E+004
   8.82347E-003   1.92381E+004
   9.00171E-003   1.94701E+004
   9.18356E-003   1.97008E+004
   9.36908E-003   1.99300E+004
   9.55835E-003   2.01575E+004
   9.75144E-003   2.03832E+004
   9.94843E-003   2.06067E+004
   1.01494E-002   2.08279E+004
   1.03544E-002   2.10464E+004
   1.05636E-002   2.12622E+004
   1.07770E-002   2.14748E+004
   1.09947E-002   2.16840E+004
   1.12168E-002   2.18896E+004
   1.14434E-002   2.20914E+004
   1.16746E-002   2.22889E+004
   1.19104E-002   2.24819E+004
   1.21510E-002   2.26701E+004
   1.23965E-002   2.28533E+004
   1.26469E-002   2.30310E+004
   1.29024E-002   2.32031E+004
   1.31631E-002   2.33691E+004
   1.34290E-002   2.35287E+004
   1.37003E-002   2.36817E+004
   1.39770E-002   2.38277E+004
   1.42594E-002   2.39663E+004
   1.45474E-002   2.40973E+004
   1.48413E-002   2.42202E+004
   1.51411E-002   2.43347E+004
   1.54470E-002   2.44406E+004
   1.57590E-002   2.45375E+004
   1.60774E-002   2.46249E+004
   1.64022E-002   2.47027E+004
   1.67335E-002   2.47705E+004
   1.70716E-002   2.48280E+004
   1.74164E-002   2.48749E+004
   1.77683E-002   2.49108E+004
   1.81272E-002   2.49355E+004
   1.84934E-002   2.49487E+004
   1.88670E-002   2.49503E+004
   1.92481E-002   2.49398E+004
   1.96370E-002   2.49172E+004
   2.00337E-002   2.48822E+004
   2.04384E-002   2.48347E+004
   2.08513E-002   2.47745E+004
