#           k/h    P           
    0.10000E-03    0.18085E+03
    0.10202E-03    0.18437E+03
    0.10408E-03    0.18795E+03
    0.10618E-03    0.19160E+03
    0.10833E-03    0.19532E+03
    0.11052E-03    0.19911E+03
    0.11275E-03    0.20298E+03
    0.11503E-03    0.20692E+03
    0.11735E-03    0.21094E+03
    0.11972E-03    0.21504E+03
    0.12214E-03    0.21922E+03
    0.12461E-03    0.22348E+03
    0.12712E-03    0.22782E+03
    0.12969E-03    0.23225E+03
    0.13231E-03    0.23676E+03
    0.13499E-03    0.24136E+03
    0.13771E-03    0.24606E+03
    0.14049E-03    0.25084E+03
    0.14333E-03    0.25572E+03
    0.14623E-03    0.26069E+03
    0.14918E-03    0.26576E+03
    0.15220E-03    0.27093E+03
    0.15527E-03    0.27620E+03
    0.15841E-03    0.28158E+03
    0.16161E-03    0.28706E+03
    0.16487E-03    0.29264E+03
    0.16820E-03    0.29834E+03
    0.17160E-03    0.30415E+03
    0.17507E-03    0.31007E+03
    0.17860E-03    0.31611E+03
    0.18221E-03    0.32227E+03
    0.18589E-03    0.32855E+03
    0.18965E-03    0.33495E+03
    0.19348E-03    0.34148E+03
    0.19739E-03    0.34814E+03
    0.20138E-03    0.35493E+03
    0.20544E-03    0.36185E+03
    0.20959E-03    0.36892E+03
    0.21383E-03    0.37611E+03
    0.21815E-03    0.38346E+03
    0.22255E-03    0.39094E+03
    0.22705E-03    0.39858E+03
    0.23164E-03    0.40637E+03
    0.23632E-03    0.41431E+03
    0.24109E-03    0.42241E+03
    0.24596E-03    0.43067E+03
    0.25093E-03    0.43910E+03
    0.25600E-03    0.44769E+03
    0.26117E-03    0.45645E+03
    0.26645E-03    0.46539E+03
    0.27183E-03    0.47451E+03
    0.27732E-03    0.48381E+03
    0.28292E-03    0.49329E+03
    0.28864E-03    0.50297E+03
    0.29447E-03    0.51284E+03
    0.30042E-03    0.52291E+03
    0.30649E-03    0.53318E+03
    0.31268E-03    0.54366E+03
    0.31899E-03    0.55435E+03
    0.32544E-03    0.56525E+03
    0.33201E-03    0.57638E+03
    0.33872E-03    0.58773E+03
    0.34556E-03    0.59931E+03
    0.35254E-03    0.61112E+03
    0.35966E-03    0.62317E+03
    0.36693E-03    0.63548E+03
    0.37434E-03    0.64803E+03
    0.38190E-03    0.66083E+03
    0.38962E-03    0.67390E+03
    0.39749E-03    0.68724E+03
    0.40552E-03    0.70085E+03
    0.41371E-03    0.71474E+03
    0.42207E-03    0.72891E+03
    0.43060E-03    0.74338E+03
    0.43929E-03    0.75815E+03
    0.44817E-03    0.77322E+03
    0.45722E-03    0.78860E+03
    0.46646E-03    0.80430E+03
    0.47588E-03    0.82033E+03
    0.48550E-03    0.83669E+03
    0.49530E-03    0.85339E+03
    0.50531E-03    0.87044E+03
    0.51552E-03    0.88785E+03
    0.52593E-03    0.90562E+03
    0.53656E-03    0.92376E+03
    0.54739E-03    0.94228E+03
    0.55845E-03    0.96120E+03
    0.56973E-03    0.98051E+03
    0.58124E-03    0.10002E+04
    0.59299E-03    0.10204E+04
    0.60496E-03    0.10409E+04
    0.61719E-03    0.10619E+04
    0.62965E-03    0.10834E+04
    0.64237E-03    0.11052E+04
    0.65535E-03    0.11276E+04
    0.66859E-03    0.11504E+04
    0.68210E-03    0.11737E+04
    0.69588E-03    0.11976E+04
    0.70993E-03    0.12219E+04
    0.72427E-03    0.12467E+04
    0.73891E-03    0.12721E+04
    0.75383E-03    0.12980E+04
    0.76906E-03    0.13244E+04
    0.78460E-03    0.13514E+04
    0.80045E-03    0.13790E+04
    0.81662E-03    0.14071E+04
    0.83311E-03    0.14359E+04
    0.84994E-03    0.14653E+04
    0.86711E-03    0.14952E+04
    0.88463E-03    0.15258E+04
    0.90250E-03    0.15571E+04
    0.92073E-03    0.15890E+04
    0.93933E-03    0.16216E+04
    0.95831E-03    0.16548E+04
    0.97767E-03    0.16887E+04
    0.99742E-03    0.17233E+04
    0.10176E-02    0.17587E+04
    0.10381E-02    0.17947E+04
    0.10591E-02    0.18315E+04
    0.10805E-02    0.18691E+04
    0.11023E-02    0.19073E+04
    0.11246E-02    0.19464E+04
    0.11473E-02    0.19862E+04
    0.11705E-02    0.20268E+04
    0.11941E-02    0.20682E+04
    0.12182E-02    0.21104E+04
    0.12429E-02    0.21535E+04
    0.12680E-02    0.21973E+04
    0.12936E-02    0.22420E+04
    0.13197E-02    0.22875E+04
    0.13464E-02    0.23339E+04
    0.13736E-02    0.23811E+04
    0.14013E-02    0.24292E+04
    0.14296E-02    0.24782E+04
    0.14585E-02    0.25280E+04
    0.14880E-02    0.25788E+04
    0.15180E-02    0.26304E+04
    0.15487E-02    0.26830E+04
    0.15800E-02    0.27364E+04
    0.16119E-02    0.27908E+04
    0.16445E-02    0.28462E+04
    0.16777E-02    0.29024E+04
    0.17116E-02    0.29596E+04
    0.17462E-02    0.30178E+04
    0.17814E-02    0.30769E+04
    0.18174E-02    0.31371E+04
    0.18541E-02    0.31981E+04
    0.18916E-02    0.32602E+04
    0.19298E-02    0.33233E+04
    0.19688E-02    0.33874E+04
    0.20086E-02    0.34525E+04
    0.20491E-02    0.35186E+04
    0.20905E-02    0.35857E+04
    0.21328E-02    0.36539E+04
    0.21758E-02    0.37231E+04
    0.22198E-02    0.37934E+04
    0.22646E-02    0.38647E+04
    0.23104E-02    0.39371E+04
    0.23571E-02    0.40106E+04
    0.24047E-02    0.40852E+04
    0.24533E-02    0.41609E+04
    0.25028E-02    0.42376E+04
    0.25534E-02    0.43155E+04
    0.26050E-02    0.43944E+04
    0.26576E-02    0.44745E+04
    0.27113E-02    0.45557E+04
    0.27660E-02    0.46381E+04
    0.28219E-02    0.47215E+04
    0.28789E-02    0.48061E+04
    0.29371E-02    0.48918E+04
    0.29964E-02    0.49787E+04
    0.30569E-02    0.50667E+04
    0.31187E-02    0.51559E+04
    0.31817E-02    0.52461E+04
    0.32460E-02    0.53376E+04
    0.33115E-02    0.54302E+04
    0.33784E-02    0.55239E+04
    0.34467E-02    0.56187E+04
    0.35163E-02    0.57148E+04
    0.35874E-02    0.58119E+04
    0.36598E-02    0.59102E+04
    0.37338E-02    0.60096E+04
    0.38092E-02    0.61101E+04
    0.38861E-02    0.62117E+04
    0.39646E-02    0.63145E+04
    0.40447E-02    0.64183E+04
    0.41264E-02    0.65233E+04
    0.42098E-02    0.66293E+04
    0.42948E-02    0.67364E+04
    0.43816E-02    0.68445E+04
    0.44701E-02    0.69537E+04
    0.45604E-02    0.70639E+04
    0.46525E-02    0.71752E+04
    0.47465E-02    0.72874E+04
    0.48424E-02    0.74006E+04
    0.49402E-02    0.75147E+04
    0.50400E-02    0.76298E+04
    0.51419E-02    0.77458E+04
    0.52457E-02    0.78628E+04
    0.53517E-02    0.79805E+04
    0.54598E-02    0.80991E+04
    0.55701E-02    0.82185E+04
    0.56826E-02    0.83387E+04
    0.57974E-02    0.84597E+04
    0.59145E-02    0.85814E+04
    0.60340E-02    0.87037E+04
    0.61559E-02    0.88267E+04
    0.62803E-02    0.89503E+04
    0.64072E-02    0.90745E+04
    0.65366E-02    0.91991E+04
    0.66686E-02    0.93243E+04
    0.68033E-02    0.94499E+04
    0.69408E-02    0.95759E+04
    0.70810E-02    0.97022E+04
    0.72240E-02    0.98288E+04
    0.73700E-02    0.99557E+04
    0.75189E-02    0.10083E+05
    0.76708E-02    0.10210E+05
    0.78257E-02    0.10337E+05
    0.79838E-02    0.10464E+05
    0.81451E-02    0.10591E+05
    0.83096E-02    0.10718E+05
    0.84775E-02    0.10845E+05
    0.86488E-02    0.10972E+05
    0.88235E-02    0.11098E+05
    0.90017E-02    0.11223E+05
    0.91836E-02    0.11349E+05
    0.93691E-02    0.11473E+05
    0.95583E-02    0.11597E+05
    0.97514E-02    0.11721E+05
    0.99484E-02    0.11843E+05
    0.10149E-01    0.11965E+05
    0.10354E-01    0.12085E+05
    0.10564E-01    0.12204E+05
    0.10777E-01    0.12323E+05
    0.10995E-01    0.12439E+05
    0.11217E-01    0.12555E+05
    0.11443E-01    0.12669E+05
    0.11675E-01    0.12781E+05
    0.11910E-01    0.12892E+05
    0.12151E-01    0.13000E+05
    0.12397E-01    0.13107E+05
    0.12647E-01    0.13212E+05
    0.12902E-01    0.13314E+05
    0.13163E-01    0.13414E+05
    0.13429E-01    0.13512E+05
    0.13700E-01    0.13607E+05
    0.13977E-01    0.13700E+05
    0.14259E-01    0.13789E+05
    0.14547E-01    0.13876E+05
    0.14841E-01    0.13960E+05
    0.15141E-01    0.14040E+05
    0.15447E-01    0.14117E+05
    0.15759E-01    0.14191E+05
    0.16077E-01    0.14261E+05
    0.16402E-01    0.14327E+05
    0.16734E-01    0.14389E+05
    0.17072E-01    0.14448E+05
    0.17416E-01    0.14502E+05
    0.17768E-01    0.14551E+05
    0.18127E-01    0.14596E+05
    0.18493E-01    0.14637E+05
    0.18867E-01    0.14673E+05
    0.19248E-01    0.14704E+05
    0.19637E-01    0.14730E+05
    0.20034E-01    0.14751E+05
    0.20438E-01    0.14766E+05
    0.20851E-01    0.14776E+05
    0.21272E-01    0.14781E+05
    0.21702E-01    0.14779E+05
    0.22141E-01    0.14772E+05
    0.22588E-01    0.14759E+05
    0.23044E-01    0.14741E+05
    0.23510E-01    0.14715E+05
    0.23985E-01    0.14684E+05
    0.24469E-01    0.14647E+05
    0.24964E-01    0.14603E+05
    0.25468E-01    0.14552E+05
    0.25982E-01    0.14495E+05
    0.26507E-01    0.14432E+05
    0.27043E-01    0.14362E+05
    0.27589E-01    0.14285E+05
    0.28146E-01    0.14202E+05
    0.28715E-01    0.14112E+05
    0.29295E-01    0.14016E+05
    0.29887E-01    0.13913E+05
    0.30490E-01    0.13803E+05
    0.31106E-01    0.13687E+05
    0.31735E-01    0.13565E+05
    0.32376E-01    0.13437E+05
    0.33030E-01    0.13303E+05
    0.33697E-01    0.13162E+05
    0.34378E-01    0.13017E+05
    0.35072E-01    0.12865E+05
    0.35781E-01    0.12708E+05
    0.36504E-01    0.12547E+05
    0.37241E-01    0.12380E+05
    0.37993E-01    0.12210E+05
    0.38761E-01    0.12035E+05
    0.39544E-01    0.11856E+05
    0.40343E-01    0.11674E+05
    0.41158E-01    0.11489E+05
    0.41989E-01    0.11301E+05
    0.42838E-01    0.11111E+05
    0.43703E-01    0.10919E+05
    0.44586E-01    0.10726E+05
    0.45486E-01    0.10532E+05
    0.46405E-01    0.10338E+05
    0.47343E-01    0.10144E+05
    0.48299E-01    0.99503E+04
    0.49275E-01    0.97577E+04
    0.50270E-01    0.95667E+04
    0.51286E-01    0.93777E+04
    0.52322E-01    0.91912E+04
    0.53379E-01    0.90075E+04
    0.54457E-01    0.88272E+04
    0.55557E-01    0.86505E+04
    0.56680E-01    0.84780E+04
    0.57825E-01    0.83098E+04
    0.58993E-01    0.81464E+04
    0.60184E-01    0.79879E+04
    0.61400E-01    0.78346E+04
    0.62641E-01    0.76866E+04
    0.63906E-01    0.75441E+04
    0.65197E-01    0.74070E+04
    0.66514E-01    0.72754E+04
    0.67858E-01    0.71491E+04
    0.69229E-01    0.70281E+04
    0.70627E-01    0.69120E+04
    0.72054E-01    0.68007E+04
    0.73510E-01    0.66936E+04
    0.74994E-01    0.65905E+04
    0.76509E-01    0.64907E+04
    0.78055E-01    0.63937E+04
    0.79632E-01    0.62989E+04
    0.81241E-01    0.62056E+04
    0.82882E-01    0.61131E+04
    0.84556E-01    0.60205E+04
    0.86264E-01    0.59272E+04
    0.88007E-01    0.58323E+04
    0.89785E-01    0.57351E+04
    0.91598E-01    0.56349E+04
    0.93449E-01    0.55311E+04
    0.95337E-01    0.54232E+04
    0.97263E-01    0.53106E+04
    0.99227E-01    0.51931E+04
    0.10123E+00    0.50706E+04
    0.10328E+00    0.49431E+04
    0.10536E+00    0.48110E+04
    0.10749E+00    0.46745E+04
    0.10966E+00    0.45343E+04
    0.11188E+00    0.43913E+04
    0.11414E+00    0.42465E+04
    0.11644E+00    0.41009E+04
    0.11880E+00    0.39557E+04
    0.12120E+00    0.38124E+04
    0.12365E+00    0.36720E+04
    0.12614E+00    0.35361E+04
    0.12869E+00    0.34057E+04
    0.13129E+00    0.32818E+04
    0.13394E+00    0.31655E+04
    0.13665E+00    0.30573E+04
    0.13941E+00    0.29577E+04
    0.14223E+00    0.28669E+04
    0.14510E+00    0.27847E+04
    0.14803E+00    0.27107E+04
    0.15102E+00    0.26441E+04
    0.15407E+00    0.25841E+04
    0.15718E+00    0.25293E+04
    0.16036E+00    0.24783E+04
    0.16360E+00    0.24295E+04
    0.16690E+00    0.23814E+04
    0.17028E+00    0.23322E+04
    0.17371E+00    0.22806E+04
    0.17722E+00    0.22254E+04
    0.18080E+00    0.21658E+04
    0.18446E+00    0.21013E+04
    0.18818E+00    0.20321E+04
    0.19198E+00    0.19588E+04
    0.19586E+00    0.18825E+04
    0.19982E+00    0.18046E+04
    0.20386E+00    0.17268E+04
    0.20797E+00    0.16508E+04
    0.21218E+00    0.15784E+04
    0.21646E+00    0.15109E+04
    0.22083E+00    0.14495E+04
