#    L    TT             EE             BB             TE          
     2   3.92158E+003   4.36090E-002   6.78089E-007   1.05246E+000
     3   3.84884E+003   7.21963E-002   1.35633E-006   8.39143E-001
     4   3.66975E+003   8.14431E-002   2.26122E-006   1.25425E+000
     5   3.46564E+003   7.29535E-002   3.39374E-006   2.20199E+000
     6   3.26415E+003   5.64629E-002   4.75545E-006   3.49021E+000
     7   3.07602E+003   4.18015E-002   6.34835E-006   4.87045E+000
     8   2.90501E+003   3.42425E-002   8.17459E-006   6.10958E+000
     9   2.75259E+003   3.37589E-002   1.02360E-005   7.03776E+000
    10   2.61771E+003   3.70065E-002   1.25337E-005   7.56790E+000
    11   2.49992E+003   4.00246E-002   1.50674E-005   7.69395E+000
    12   2.39685E+003   4.02021E-002   1.78355E-005   7.46669E+000
    13   2.30748E+003   3.69607E-002   2.08354E-005   6.97845E+000
    14   2.22925E+003   3.12707E-002   2.40636E-005   6.33177E+000
    15   2.16101E+003   2.47603E-002   2.75166E-005   5.62829E+000
    16   2.10122E+003   1.88771E-002   3.11920E-005   4.95200E+000
    17   2.04851E+003   1.44755E-002   3.50891E-005   4.36330E+000
    18   2.00153E+003   1.17905E-002   3.92092E-005   3.89642E+000
    19   1.96105E+003   1.06441E-002   4.35558E-005   3.56525E+000
    20   1.92479E+003   1.06693E-002   4.81344E-005   3.35769E+000
    21   1.89262E+003   1.14967E-002   5.29509E-005   3.25211E+000
    22   1.86425E+003   1.28176E-002   5.80110E-005   3.21916E+000
    23   1.83929E+003   1.43927E-002   6.33187E-005   3.22776E+000
    24   1.81744E+003   1.60431E-002   6.88755E-005   3.25080E+000
    25   1.79852E+003   1.76491E-002   7.46801E-005   3.26676E+000
    26   1.78224E+003   1.91584E-002   8.07284E-005   3.26282E+000
    27   1.76843E+003   2.05896E-002   8.70147E-005   3.23205E+000
    28   1.75680E+003   2.20218E-002   9.35325E-005   3.17601E+000
    29   1.74728E+003   2.35662E-002   1.00277E-004   3.09844E+000
    30   1.73954E+003   2.53371E-002   1.07244E-004   3.00810E+000
    31   1.73353E+003   2.74211E-002   1.14434E-004   2.91150E+000
    32   1.72903E+003   2.98689E-002   1.21852E-004   2.81699E+000
    33   1.72599E+003   3.26932E-002   1.29503E-004   2.72812E+000
    34   1.72418E+003   3.58826E-002   1.37394E-004   2.64803E+000
    35   1.72362E+003   3.94108E-002   1.45534E-004   2.57578E+000
    36   1.72417E+003   4.32488E-002   1.53928E-004   2.50972E+000
    37   1.72580E+003   4.73687E-002   1.62580E-004   2.44564E+000
    38   1.72844E+003   5.17478E-002   1.71486E-004   2.37923E+000
    39   1.73204E+003   5.63698E-002   1.80644E-004   2.30679E+000
    40   1.73643E+003   6.12265E-002   1.90045E-004   2.22466E+000
    41   1.74177E+003   6.63173E-002   1.99681E-004   2.12956E+000
    42   1.74787E+003   7.16532E-002   2.09546E-004   2.02045E+000
    43   1.75488E+003   7.72502E-002   2.19633E-004   1.89682E+000
    44   1.76245E+003   8.31182E-002   2.29943E-004   1.75887E+000
    45   1.77075E+003   8.92803E-002   2.40478E-004   1.60746E+000
    46   1.77979E+003   9.57597E-002   2.51247E-004   1.44370E+000
    47   1.78948E+003   1.02554E-001   2.62258E-004   1.26881E+000
    48   1.79973E+003   1.09671E-001   2.73519E-004   1.08326E+000
    49   1.81054E+003   1.17105E-001   2.85038E-004   8.87581E-001
    50   1.82204E+003   1.24871E-001   2.96817E-004   6.81725E-001
    51   1.83395E+003   1.32955E-001   3.08857E-004   4.65638E-001
    52   1.84659E+003   1.41331E-001   3.21150E-004   2.38623E-001
    53   1.85970E+003   1.50026E-001   3.33690E-004  -2.25910E-004
    54   1.87317E+003   1.59012E-001   3.46464E-004  -2.51439E-001
    55   1.88712E+003   1.68299E-001   3.59466E-004  -5.15544E-001
    56   1.90165E+003   1.77885E-001   3.72690E-004  -7.93068E-001
    57   1.91657E+003   1.87762E-001   3.86133E-004  -1.08455E+000
    58   1.93197E+003   1.97939E-001   3.99801E-004  -1.39043E+000
    59   1.94780E+003   2.08421E-001   4.13701E-004  -1.71066E+000
    60   1.96410E+003   2.19171E-001   4.27842E-004  -2.04350E+000
    61   1.98114E+003   2.30202E-001   4.42235E-004  -2.38724E+000
    62   1.99833E+003   2.41511E-001   4.56889E-004  -2.74313E+000
    63   2.01583E+003   2.53091E-001   4.71806E-004  -3.11276E+000
    64   2.03393E+003   2.64988E-001   4.86986E-004  -3.49795E+000
    65   2.05221E+003   2.77209E-001   5.02423E-004  -3.89992E+000
    66   2.07093E+003   2.89710E-001   5.18107E-004  -4.31737E+000
    67   2.08992E+003   3.02478E-001   5.34028E-004  -4.74795E+000
    68   2.10944E+003   3.15527E-001   5.50175E-004  -5.19009E+000
    69   2.12928E+003   3.28791E-001   5.66544E-004  -5.64113E+000
    70   2.14960E+003   3.42284E-001   5.83132E-004  -6.10153E+000
    71   2.17028E+003   3.55975E-001   5.99944E-004  -6.57273E+000
    72   2.19132E+003   3.69849E-001   6.16990E-004  -7.05611E+000
    73   2.21268E+003   3.83890E-001   6.34279E-004  -7.55251E+000
    74   2.23436E+003   3.98105E-001   6.51825E-004  -8.06130E+000
    75   2.25645E+003   4.12524E-001   6.69636E-004  -8.58140E+000
    76   2.27887E+003   4.27162E-001   6.87716E-004  -9.11295E+000
    77   2.30166E+003   4.42005E-001   7.06065E-004  -9.65571E+000
    78   2.32489E+003   4.57069E-001   7.24677E-004  -1.02108E+001
    79   2.34839E+003   4.72288E-001   7.43541E-004  -1.07741E+001
    80   2.37229E+003   4.87655E-001   7.62647E-004  -1.13467E+001
    81   2.39649E+003   5.03113E-001   7.81983E-004  -1.19290E+001
    82   2.42106E+003   5.18684E-001   8.01545E-004  -1.25206E+001
    83   2.44592E+003   5.34344E-001   8.21331E-004  -1.31212E+001
    84   2.47115E+003   5.50090E-001   8.41346E-004  -1.37292E+001
    85   2.49659E+003   5.65897E-001   8.61602E-004  -1.43460E+001
    86   2.52233E+003   5.81779E-001   8.82110E-004  -1.49705E+001
    87   2.54860E+003   5.97702E-001   9.02884E-004  -1.56019E+001
    88   2.57494E+003   6.13680E-001   9.23934E-004  -1.62398E+001
    89   2.60173E+003   6.29695E-001   9.45265E-004  -1.68857E+001
    90   2.62883E+003   6.45707E-001   9.66877E-004  -1.75364E+001
    91   2.65615E+003   6.61710E-001   9.88764E-004  -1.81925E+001
    92   2.68385E+003   6.77688E-001   1.01091E-003  -1.88534E+001
    93   2.71191E+003   6.93633E-001   1.03332E-003  -1.95191E+001
    94   2.74012E+003   7.09510E-001   1.05596E-003  -2.01881E+001
    95   2.76868E+003   7.25316E-001   1.07884E-003  -2.08612E+001
    96   2.79731E+003   7.41039E-001   1.10196E-003  -2.15376E+001
    97   2.82644E+003   7.56663E-001   1.12532E-003  -2.22166E+001
    98   2.85585E+003   7.72180E-001   1.14894E-003  -2.28961E+001
    99   2.88539E+003   7.87552E-001   1.17282E-003  -2.35789E+001
   100   2.91527E+003   8.02779E-001   1.19699E-003  -2.42606E+001
   101   2.94536E+003   8.17919E-001   1.22145E-003  -2.49442E+001
   102   2.97601E+003   8.32821E-001   1.24621E-003  -2.56273E+001
   103   3.00663E+003   8.47560E-001   1.27127E-003  -2.63108E+001
   104   3.03753E+003   8.62135E-001   1.29662E-003  -2.69916E+001
   105   3.06862E+003   8.76469E-001   1.32226E-003  -2.76712E+001
   106   3.09997E+003   8.90637E-001   1.34816E-003  -2.83488E+001
   107   3.13129E+003   9.04488E-001   1.37433E-003  -2.90230E+001
   108   3.16302E+003   9.18097E-001   1.40075E-003  -2.96944E+001
   109   3.19493E+003   9.31387E-001   1.42743E-003  -3.03616E+001
   110   3.22696E+003   9.44359E-001   1.45437E-003  -3.10230E+001
   111   3.25917E+003   9.57084E-001   1.48159E-003  -3.16801E+001
   112   3.29156E+003   9.69488E-001   1.50909E-003  -3.23322E+001
   113   3.32421E+003   9.81569E-001   1.53691E-003  -3.29777E+001
   114   3.35697E+003   9.93253E-001   1.56504E-003  -3.36159E+001
   115   3.38997E+003   1.00469E+000   1.59350E-003  -3.42468E+001
   116   3.42301E+003   1.01565E+000   1.62228E-003  -3.48695E+001
   117   3.45637E+003   1.02621E+000   1.65138E-003  -3.54833E+001
   118   3.48991E+003   1.03652E+000   1.68078E-003  -3.60890E+001
   119   3.52347E+003   1.04644E+000   1.71048E-003  -3.66840E+001
   120   3.55721E+003   1.05580E+000   1.74047E-003  -3.72686E+001
   121   3.59097E+003   1.06492E+000   1.77073E-003  -3.78425E+001
   122   3.62483E+003   1.07349E+000   1.80127E-003  -3.84050E+001
   123   3.65879E+003   1.08159E+000   1.83210E-003  -3.89560E+001
   124   3.69284E+003   1.08929E+000   1.86322E-003  -3.94926E+001
   125   3.72692E+003   1.09652E+000   1.89467E-003  -4.00169E+001
   126   3.76109E+003   1.10335E+000   1.92645E-003  -4.05280E+001
   127   3.79528E+003   1.10963E+000   1.95857E-003  -4.10253E+001
   128   3.82950E+003   1.11552E+000   1.99105E-003  -4.15079E+001
   129   3.86381E+003   1.12086E+000   2.02388E-003  -4.19750E+001
