#           k/h    P           
    0.10000E-03    0.27192E+03
    0.10202E-03    0.27719E+03
    0.10408E-03    0.28257E+03
    0.10618E-03    0.28805E+03
    0.10833E-03    0.29363E+03
    0.11052E-03    0.29932E+03
    0.11275E-03    0.30513E+03
    0.11503E-03    0.31104E+03
    0.11735E-03    0.31707E+03
    0.11972E-03    0.32322E+03
    0.12214E-03    0.32949E+03
    0.12461E-03    0.33588E+03
    0.12712E-03    0.34239E+03
    0.12969E-03    0.34903E+03
    0.13231E-03    0.35579E+03
    0.13499E-03    0.36269E+03
    0.13771E-03    0.36973E+03
    0.14049E-03    0.37689E+03
    0.14333E-03    0.38420E+03
    0.14623E-03    0.39165E+03
    0.14918E-03    0.39925E+03
    0.15220E-03    0.40699E+03
    0.15527E-03    0.41488E+03
    0.15841E-03    0.42292E+03
    0.16161E-03    0.43112E+03
    0.16487E-03    0.43948E+03
    0.16820E-03    0.44801E+03
    0.17160E-03    0.45669E+03
    0.17507E-03    0.46555E+03
    0.17860E-03    0.47458E+03
    0.18221E-03    0.48378E+03
    0.18589E-03    0.49316E+03
    0.18965E-03    0.50273E+03
    0.19348E-03    0.51248E+03
    0.19739E-03    0.52242E+03
    0.20138E-03    0.53255E+03
    0.20544E-03    0.54288E+03
    0.20959E-03    0.55340E+03
    0.21383E-03    0.56414E+03
    0.21815E-03    0.57508E+03
    0.22255E-03    0.58623E+03
    0.22705E-03    0.59760E+03
    0.23164E-03    0.60919E+03
    0.23632E-03    0.62101E+03
    0.24109E-03    0.63305E+03
    0.24596E-03    0.64533E+03
    0.25093E-03    0.65785E+03
    0.25600E-03    0.67061E+03
    0.26117E-03    0.68362E+03
    0.26645E-03    0.69688E+03
    0.27183E-03    0.71040E+03
    0.27732E-03    0.72418E+03
    0.28292E-03    0.73823E+03
    0.28864E-03    0.75255E+03
    0.29447E-03    0.76715E+03
    0.30042E-03    0.78203E+03
    0.30649E-03    0.79720E+03
    0.31268E-03    0.81267E+03
    0.31899E-03    0.82843E+03
    0.32544E-03    0.84450E+03
    0.33201E-03    0.86089E+03
    0.33872E-03    0.87759E+03
    0.34556E-03    0.89462E+03
    0.35254E-03    0.91197E+03
    0.35966E-03    0.92967E+03
    0.36693E-03    0.94771E+03
    0.37434E-03    0.96609E+03
    0.38190E-03    0.98484E+03
    0.38962E-03    0.10039E+04
    0.39749E-03    0.10234E+04
    0.40552E-03    0.10433E+04
    0.41371E-03    0.10635E+04
    0.42207E-03    0.10842E+04
    0.43060E-03    0.11052E+04
    0.43929E-03    0.11266E+04
    0.44817E-03    0.11485E+04
    0.45722E-03    0.11708E+04
    0.46646E-03    0.11935E+04
    0.47588E-03    0.12166E+04
    0.48550E-03    0.12402E+04
    0.49530E-03    0.12643E+04
    0.50531E-03    0.12888E+04
    0.51552E-03    0.13138E+04
    0.52593E-03    0.13393E+04
    0.53656E-03    0.13652E+04
    0.54739E-03    0.13917E+04
