#    L    TT             EE             TE             PP             TP          
     2   1.55079E+003   6.11304E-002   5.22529E+000   2.95369E+006  -9.15396E+004
     3   1.39333E+003   1.00409E-001   5.71593E+000   4.50027E+006  -1.06144E+005
     4   1.29004E+003   1.10643E-001   5.49749E+000   5.85934E+006  -1.14271E+005
     5   1.21717E+003   9.48049E-002   4.88552E+000   7.04744E+006  -1.18998E+005
     6   1.16493E+003   6.70200E-002   4.09998E+000   8.08539E+006  -1.21693E+005
     7   1.12791E+003   4.07843E-002   3.29244E+000   8.99699E+006  -1.23114E+005
     8   1.10216E+003   2.30285E-002   2.56316E+000   9.80126E+006  -1.23690E+005
     9   1.08517E+003   1.41000E-002   1.97395E+000   1.05144E+007  -1.23683E+005
    10   1.07449E+003   1.08586E-002   1.55651E+000   1.11474E+007  -1.23224E+005
    11   1.06886E+003   9.86835E-003   1.31308E+000   1.17134E+007  -1.22458E+005
    12   1.06682E+003   9.14271E-003   1.22283E+000   1.22158E+007  -1.21402E+005
    13   1.06791E+003   8.23560E-003   1.24962E+000   1.26678E+007  -1.20192E+005
    14   1.07108E+003   7.47721E-003   1.35004E+000   1.30704E+007  -1.18821E+005
    15   1.07635E+003   7.20747E-003   1.48295E+000   1.34329E+007  -1.17381E+005
    16   1.08333E+003   7.43814E-003   1.61542E+000   1.37583E+007  -1.15889E+005
    17   1.09158E+003   7.92811E-003   1.72535E+000   1.40476E+007  -1.14342E+005
    18   1.10057E+003   8.42261E-003   1.80142E+000   1.43084E+007  -1.12800E+005
    19   1.11187E+003   8.84005E-003   1.84751E+000   1.45419E+007  -1.11264E+005
    20   1.12352E+003   9.26476E-003   1.86761E+000   1.47494E+007  -1.09721E+005
    21   1.13592E+003   9.87519E-003   1.87455E+000   1.49342E+007  -1.08189E+005
    22   1.14900E+003   1.08239E-002   1.88088E+000   1.50992E+007  -1.06679E+005
    23   1.16265E+003   1.21820E-002   1.89673E+000   1.52450E+007  -1.05178E+005
    24   1.17676E+003   1.39455E-002   1.92795E+000   1.53734E+007  -1.03687E+005
    25   1.19132E+003   1.60721E-002   1.97590E+000   1.54859E+007  -1.02208E+005
    26   1.20627E+003   1.85147E-002   2.03735E+000   1.55844E+007  -1.00749E+005
    27   1.22158E+003   2.12351E-002   2.10569E+000   1.56691E+007  -9.93036E+004
    28   1.23723E+003   2.42009E-002   2.17292E+000   1.57420E+007  -9.78797E+004
    29   1.25326E+003   2.73816E-002   2.23040E+000   1.58026E+007  -9.64697E+004
    30   1.26963E+003   3.07522E-002   2.27176E+000   1.58535E+007  -9.50903E+004
    31   1.28632E+003   3.43000E-002   2.29161E+000   1.58941E+007  -9.37336E+004
    32   1.30335E+003   3.80337E-002   2.28907E+000   1.59263E+007  -9.24070E+004
    33   1.32073E+003   4.19828E-002   2.26403E+000   1.59499E+007  -9.11011E+004
    34   1.33837E+003   4.61904E-002   2.21981E+000   1.59660E+007  -8.98234E+004
    35   1.35631E+003   5.07007E-002   2.15934E+000   1.59750E+007  -8.85701E+004
    36   1.37454E+003   5.55492E-002   2.08714E+000   1.59773E+007  -8.73411E+004
    37   1.39303E+003   6.07580E-002   2.00575E+000   1.59735E+007  -8.61325E+004
    38   1.41178E+003   6.63391E-002   1.91743E+000   1.59641E+007  -8.49437E+004
    39   1.43078E+003   7.22841E-002   1.82194E+000   1.59494E+007  -8.37749E+004
    40   1.44990E+003   7.85854E-002   1.71824E+000   1.59298E+007  -8.26260E+004
    41   1.46936E+003   8.52389E-002   1.60487E+000   1.59057E+007  -8.14970E+004
    42   1.48901E+003   9.22340E-002   1.47928E+000   1.58774E+007  -8.03874E+004
    43   1.50901E+003   9.95611E-002   1.33858E+000   1.58452E+007  -7.92971E+004
    44   1.52908E+003   1.07208E-001   1.18047E+000   1.58094E+007  -7.82271E+004
    45   1.54946E+003   1.15178E-001   1.00345E+000   1.57701E+007  -7.71781E+004
    46   1.57015E+003   1.23487E-001   8.07002E-001   1.57277E+007  -7.61485E+004
    47   1.59110E+003   1.32129E-001   5.91254E-001   1.56825E+007  -7.51366E+004
    48   1.61224E+003   1.41121E-001   3.56946E-001   1.56345E+007  -7.41435E+004
    49   1.63360E+003   1.50465E-001   1.05349E-001   1.55842E+007  -7.31701E+004
    50   1.65533E+003   1.60188E-001  -1.62381E-001   1.55315E+007  -7.22140E+004
    51   1.67716E+003   1.70284E-001  -4.44969E-001   1.54767E+007  -7.12728E+004
    52   1.69944E+003   1.80729E-001  -7.41704E-001   1.54198E+007  -7.03469E+004
    53   1.72195E+003   1.91555E-001  -1.05229E+000   1.53612E+007  -6.94370E+004
    54   1.74458E+003   2.02728E-001  -1.37694E+000   1.53009E+007  -6.85429E+004
    55   1.76749E+003   2.14254E-001  -1.71613E+000   1.52391E+007  -6.76639E+004
    56   1.79078E+003   2.26124E-001  -2.07039E+000   1.51759E+007  -6.67991E+004
    57   1.81426E+003   2.38322E-001  -2.44040E+000   1.51114E+007  -6.59479E+004
    58   1.83802E+003   2.50850E-001  -2.82724E+000   1.50457E+007  -6.51113E+004
    59   1.86205E+003   2.63706E-001  -3.23149E+000   1.49789E+007  -6.42905E+004
    60   1.88636E+003   2.76848E-001  -3.65153E+000   1.49113E+007  -6.34842E+004
    61   1.91126E+003   2.90285E-001  -4.08562E+000   1.48427E+007  -6.26911E+004
    62   1.93614E+003   3.04012E-001  -4.53472E+000   1.47732E+007  -6.19107E+004
    63   1.96120E+003   3.18020E-001  -5.00007E+000   1.47030E+007  -6.11429E+004
    64   1.98673E+003   3.32349E-001  -5.48312E+000   1.46322E+007  -6.03873E+004
    65   2.01232E+003   3.47007E-001  -5.98474E+000   1.45607E+007  -5.96439E+004
    66   2.03826E+003   3.61946E-001  -6.50329E+000   1.44887E+007  -5.89124E+004
    67   2.06438E+003   3.77149E-001  -7.03606E+000   1.44162E+007  -5.81926E+004
    68   2.09095E+003   3.92628E-001  -7.58119E+000   1.43434E+007  -5.74843E+004
    69   2.11778E+003   4.08311E-001  -8.13589E+000   1.42703E+007  -5.67873E+004
    70   2.14502E+003   4.24206E-001  -8.70059E+000   1.41969E+007  -5.61013E+004
    71   2.17254E+003   4.40276E-001  -9.27667E+000   1.41232E+007  -5.54262E+004
    72   2.20036E+003   4.56500E-001  -9.86544E+000   1.40494E+007  -5.47617E+004
    73   2.22843E+003   4.72856E-001  -1.04677E+001   1.39754E+007  -5.41077E+004
    74   2.25675E+003   4.89346E-001  -1.10828E+001   1.39013E+007  -5.34639E+004
    75   2.28543E+003   5.05992E-001  -1.17095E+001   1.38271E+007  -5.28300E+004
    76   2.31436E+003   5.22804E-001  -1.23477E+001   1.37529E+007  -5.22060E+004
    77   2.34361E+003   5.39765E-001  -1.29969E+001   1.36787E+007  -5.15916E+004
    78   2.37325E+003   5.56884E-001  -1.36579E+001   1.36045E+007  -5.09866E+004
    79   2.40310E+003   5.74091E-001  -1.43264E+001   1.35304E+007  -5.03907E+004
    80   2.43330E+003   5.91373E-001  -1.50032E+001   1.34564E+007  -4.98039E+004
    81   2.46377E+003   6.08667E-001  -1.56883E+001   1.33825E+007  -4.92259E+004
    82   2.49456E+003   6.25992E-001  -1.63810E+001   1.33087E+007  -4.86565E+004
    83   2.52561E+003   6.43316E-001  -1.70811E+001   1.32351E+007  -4.80956E+004
    84   2.55697E+003   6.60633E-001  -1.77867E+001   1.31617E+007  -4.75430E+004
    85   2.58852E+003   6.77913E-001  -1.84989E+001   1.30885E+007  -4.69986E+004
    86   2.62033E+003   6.95162E-001  -1.92167E+001   1.30156E+007  -4.64624E+004
    87   2.65262E+003   7.12343E-001  -1.99389E+001   1.29428E+007  -4.59340E+004
    88   2.68494E+003   7.29464E-001  -2.06651E+001   1.28704E+007  -4.54135E+004
    89   2.71768E+003   7.46501E-001  -2.13965E+001   1.27982E+007  -4.49007E+004
    90   2.75069E+003   7.63411E-001  -2.21299E+001   1.27263E+007  -4.43954E+004
