#           k/h    P           
   1.00000E-004   5.75422E+002
   1.02020E-004   5.86351E+002
   1.04081E-004   5.97477E+002
   1.06184E-004   6.08805E+002
   1.08329E-004   6.20338E+002
   1.10517E-004   6.32077E+002
   1.12750E-004   6.44027E+002
   1.15027E-004   6.56191E+002
   1.17351E-004   6.68571E+002
   1.19722E-004   6.81171E+002
   1.22140E-004   6.93993E+002
   1.24608E-004   7.07041E+002
   1.27125E-004   7.20318E+002
   1.29693E-004   7.33826E+002
   1.32313E-004   7.47569E+002
   1.34986E-004   7.61550E+002
   1.37713E-004   7.75771E+002
   1.40495E-004   7.90236E+002
   1.43333E-004   8.04948E+002
   1.46228E-004   8.19908E+002
   1.49182E-004   8.35120E+002
   1.52196E-004   8.50587E+002
   1.55271E-004   8.66310E+002
   1.58407E-004   8.82294E+002
   1.61607E-004   8.98539E+002
   1.64872E-004   9.15049E+002
   1.68203E-004   9.31826E+002
   1.71601E-004   9.48870E+002
   1.75067E-004   9.66186E+002
   1.78604E-004   9.83774E+002
   1.82212E-004   1.00164E+003
   1.85893E-004   1.01978E+003
   1.89648E-004   1.03819E+003
   1.93479E-004   1.05688E+003
   1.97388E-004   1.07586E+003
   2.01375E-004   1.09511E+003
   2.05443E-004   1.11464E+003
   2.09594E-004   1.13446E+003
   2.13828E-004   1.15455E+003
   2.18147E-004   1.17493E+003
   2.22554E-004   1.19559E+003
   2.27050E-004   1.21652E+003
   2.31637E-004   1.23774E+003
   2.36316E-004   1.25923E+003
   2.41090E-004   1.28100E+003
   2.45960E-004   1.30303E+003
   2.50929E-004   1.32534E+003
   2.55998E-004   1.34792E+003
   2.61170E-004   1.37076E+003
   2.66446E-004   1.39386E+003
   2.71828E-004   1.41721E+003
   2.77319E-004   1.44082E+003
   2.82922E-004   1.46467E+003
   2.88637E-004   1.48876E+003
   2.94468E-004   1.51308E+003
   3.00417E-004   1.53763E+003
   3.06485E-004   1.56239E+003
   3.12677E-004   1.58737E+003
   3.18993E-004   1.61254E+003
   3.25437E-004   1.63791E+003
   3.32012E-004   1.66345E+003
   3.38719E-004   1.68917E+003
   3.45561E-004   1.71504E+003
   3.52542E-004   1.74106E+003
   3.59664E-004   1.76721E+003
   3.66930E-004   1.79348E+003
   3.74342E-004   1.81986E+003
   3.81904E-004   1.84632E+003
   3.89619E-004   1.87286E+003
   3.97490E-004   1.89945E+003
   4.05520E-004   1.92608E+003
   4.13712E-004   1.95274E+003
   4.22070E-004   1.97940E+003
   4.30596E-004   2.00604E+003
   4.39295E-004   2.03265E+003
   4.48169E-004   2.05920E+003
   4.57222E-004   2.08567E+003
   4.66459E-004   2.11205E+003
   4.75882E-004   2.13830E+003
   4.85496E-004   2.16442E+003
   4.95303E-004   2.19037E+003
   5.05309E-004   2.21614E+003
   5.15517E-004   2.24170E+003
   5.25931E-004   2.26703E+003
   5.36556E-004   2.29210E+003
   5.47395E-004   2.31691E+003
   5.58453E-004   2.34142E+003
   5.69734E-004   2.36562E+003
   5.81244E-004   2.38948E+003
   5.92986E-004   2.41299E+003
   6.04965E-004   2.43613E+003
   6.17186E-004   2.45887E+003
   6.29654E-004   2.48122E+003
   6.42374E-004   2.50314E+003
   6.55350E-004   2.52464E+003
   6.68589E-004   2.54569E+003
   6.82096E-004   2.56630E+003
   6.95875E-004   2.58645E+003
   7.09933E-004   2.60614E+003
   7.24274E-004   2.62537E+003
   7.38906E-004   2.64414E+003
   7.53832E-004   2.66245E+003
   7.69061E-004   2.68032E+003
   7.84597E-004   2.69774E+003
   8.00447E-004   2.71474E+003
   8.16617E-004   2.73133E+003
   8.33114E-004   2.74753E+003
   8.49944E-004   2.76336E+003
   8.67114E-004   2.77884E+003
   8.84631E-004   2.79401E+003
   9.02501E-004   2.80889E+003
   9.20733E-004   2.82351E+003
   9.39333E-004   2.83792E+003
   9.58309E-004   2.85215E+003
   9.77668E-004   2.86625E+003
   9.97418E-004   2.88025E+003
   1.01757E-003   2.89419E+003
   1.03812E-003   2.90813E+003
   1.05910E-003   2.92211E+003
   1.08049E-003   2.93617E+003
   1.10232E-003   2.95036E+003
   1.12459E-003   2.96472E+003
   1.14730E-003   2.97931E+003
   1.17048E-003   2.99416E+003
   1.19413E-003   3.00931E+003
   1.21825E-003   3.02481E+003
   1.24286E-003   3.04069E+003
   1.26797E-003   3.05699E+003
   1.29358E-003   3.07375E+003
   1.31971E-003   3.09098E+003
   1.34637E-003   3.10872E+003
   1.37357E-003   3.12699E+003
   1.40132E-003   3.14582E+003
   1.42963E-003   3.16522E+003
   1.45851E-003   3.18520E+003
   1.48797E-003   3.20579E+003
   1.51803E-003   3.22699E+003
   1.54870E-003   3.24881E+003
   1.57998E-003   3.27127E+003
   1.61190E-003   3.29436E+003
   1.64446E-003   3.31810E+003
   1.67768E-003   3.34249E+003
   1.71158E-003   3.36755E+003
   1.74615E-003   3.39327E+003
   1.78143E-003   3.41967E+003
   1.81741E-003   3.44675E+003
   1.85413E-003   3.47452E+003
   1.89158E-003   3.50299E+003
   1.92980E-003   3.53217E+003
   1.96878E-003   3.56206E+003
   2.00855E-003   3.59268E+003
   2.04913E-003   3.62403E+003
   2.09052E-003   3.65612E+003
   2.13276E-003   3.68895E+003
   2.17584E-003   3.72253E+003
   2.21979E-003   3.75686E+003
   2.26464E-003   3.79195E+003
   2.31039E-003   3.82779E+003
   2.35706E-003   3.86439E+003
   2.40467E-003   3.90175E+003
   2.45325E-003   3.93988E+003
   2.50281E-003   3.97876E+003
   2.55337E-003   4.01842E+003
   2.60495E-003   4.05883E+003
   2.65758E-003   4.10002E+003
   2.71126E-003   4.14196E+003
   2.76603E-003   4.18468E+003
   2.82191E-003   4.22817E+003
   2.87892E-003   4.27242E+003
   2.93708E-003   4.31743E+003
   2.99641E-003   4.36320E+003
   3.05694E-003   4.40973E+003
   3.11870E-003   4.45701E+003
   3.18170E-003   4.50505E+003
   3.24597E-003   4.55382E+003
   3.31155E-003   4.60333E+003
   3.37844E-003   4.65358E+003
   3.44669E-003   4.70455E+003
   3.51632E-003   4.75625E+003
   3.58735E-003   4.80865E+003
   3.65982E-003   4.86176E+003
   3.73376E-003   4.91556E+003
   3.80918E-003   4.97005E+003
   3.88613E-003   5.02521E+003
   3.96464E-003   5.08102E+003
   4.04473E-003   5.13749E+003
   4.12644E-003   5.19459E+003
   4.20980E-003   5.25231E+003
   4.29484E-003   5.31063E+003
   4.38160E-003   5.36955E+003
   4.47012E-003   5.42903E+003
   4.56042E-003   5.48907E+003
   4.65255E-003   5.54965E+003
   4.74653E-003   5.61073E+003
   4.84242E-003   5.67231E+003
   4.94024E-003   5.73436E+003
   5.04004E-003   5.79685E+003
   5.14186E-003   5.85977E+003
