#    L    TT             EE             TE             PP             TP          
     2   3.40105E+003   5.50132E-002   5.65354E-001   6.19497E+005   7.25049E+004
     3   2.85856E+003   9.20186E-002   2.32934E+000   9.94123E+005   8.63387E+004
     4   2.45421E+003   1.00325E-001   3.43235E+000   1.34334E+006   9.30523E+004
     5   2.15445E+003   8.44613E-002   3.73893E+000   1.66308E+006   9.60821E+004
     6   1.92940E+003   5.85730E-002   3.53344E+000   1.95418E+006   9.70089E+004
     7   1.75838E+003   3.51298E-002   3.08120E+000   2.21950E+006   9.66741E+004
     8   1.62687E+003   1.99299E-002   2.56338E+000   2.46179E+006   9.55659E+004
     9   1.52514E+003   1.26658E-002   2.08900E+000   2.68369E+006   9.39932E+004
    10   1.44558E+003   1.01462E-002   1.71672E+000   2.88690E+006   9.21345E+004
    11   1.38334E+003   9.26249E-003   1.46624E+000   3.07402E+006   9.01393E+004
    12   1.33412E+003   8.40704E-003   1.33084E+000   3.24524E+006   8.80493E+004
    13   1.29559E+003   7.35850E-003   1.28849E+000   3.40356E+006   8.59526E+004
    14   1.26509E+003   6.49399E-003   1.31011E+000   3.54878E+006   8.38423E+004
    15   1.24152E+003   6.11361E-003   1.36807E+000   3.68315E+006   8.17534E+004
    16   1.22354E+003   6.20412E-003   1.44025E+000   3.80714E+006   7.96851E+004
    17   1.21000E+003   6.55568E-003   1.51133E+000   3.92085E+006   7.76349E+004
    18   1.19986E+003   6.97735E-003   1.57200E+000   4.02620E+006   7.56252E+004
    19   1.19422E+003   7.43418E-003   1.62368E+000   4.12339E+006   7.36468E+004
    20   1.19082E+003   8.00707E-003   1.66465E+000   4.21260E+006   7.17065E+004
    21   1.18980E+003   8.82282E-003   1.70016E+000   4.29475E+006   6.98136E+004
    22   1.19087E+003   9.96321E-003   1.73513E+000   4.37055E+006   6.79745E+004
    23   1.19377E+003   1.14420E-002   1.77342E+000   4.44010E+006   6.61874E+004
    24   1.19825E+003   1.32286E-002   1.81690E+000   4.50390E+006   6.44563E+004
    25   1.20416E+003   1.52848E-002   1.86536E+000   4.56230E+006   6.27818E+004
    26   1.21134E+003   1.75866E-002   1.91673E+000   4.61582E+006   6.11650E+004
    27   1.21965E+003   2.01244E-002   1.96738E+000   4.66455E+006   5.96003E+004
    28   1.22899E+003   2.28935E-002   2.01361E+000   4.70899E+006   5.80861E+004
    29   1.23928E+003   2.58866E-002   2.05105E+000   4.74904E+006   5.66169E+004
    30   1.25045E+003   2.90977E-002   2.07707E+000   4.78543E+006   5.51939E+004
    31   1.26237E+003   3.25269E-002   2.08868E+000   4.81800E+006   5.38126E+004
    32   1.27505E+003   3.61871E-002   2.08594E+000   4.84729E+006   5.24710E+004
    33   1.28844E+003   4.01009E-002   2.06806E+000   4.87322E+006   5.11683E+004
    34   1.30243E+003   4.42954E-002   2.03657E+000   4.89620E+006   4.99044E+004
    35   1.31702E+003   4.87941E-002   1.99190E+000   4.91629E+006   4.86800E+004
    36   1.33218E+003   5.36130E-002   1.93602E+000   4.93364E+006   4.74921E+004
    37   1.34787E+003   5.87608E-002   1.86920E+000   4.94848E+006   4.63416E+004
    38   1.36406E+003   6.42427E-002   1.79195E+000   4.96092E+006   4.52281E+004
    39   1.38073E+003   7.00547E-002   1.70388E+000   4.97108E+006   4.41500E+004
    40   1.39773E+003   7.61965E-002   1.60420E+000   4.97909E+006   4.31055E+004
    41   1.41525E+003   8.26719E-002   1.49193E+000   4.98508E+006   4.20932E+004
    42   1.43314E+003   8.94804E-002   1.36603E+000   4.98917E+006   4.11118E+004
    43   1.45154E+003   9.66224E-002   1.22531E+000   4.99149E+006   4.01598E+004
    44   1.47014E+003   1.04091E-001   1.06870E+000   4.99210E+006   3.92357E+004
    45   1.48917E+003   1.11895E-001   8.95705E-001   4.99108E+006   3.83380E+004
    46   1.50861E+003   1.20049E-001   7.06135E-001   4.98853E+006   3.74656E+004
    47   1.52842E+003   1.28544E-001   5.00135E-001   4.98456E+006   3.66180E+004
    48   1.54852E+003   1.37390E-001   2.77818E-001   4.97926E+006   3.57950E+004
    49   1.56893E+003   1.46585E-001   3.96526E-002   4.97270E+006   3.49964E+004
    50   1.58979E+003   1.56149E-001  -2.14079E-001   4.96494E+006   3.42211E+004
    51   1.61083E+003   1.66073E-001  -4.82934E-001   4.95602E+006   3.34677E+004
    52   1.63240E+003   1.76332E-001  -7.66802E-001   4.94603E+006   3.27363E+004
    53   1.65426E+003   1.86956E-001  -1.06580E+000   4.93504E+006   3.20271E+004
    54   1.67632E+003   1.97918E-001  -1.38007E+000   4.92312E+006   3.13386E+004
