#           k/h    P           
    0.10000E-03    0.10060E+03
    0.10202E-03    0.10255E+03
    0.10408E-03    0.10453E+03
    0.10618E-03    0.10656E+03
    0.10833E-03    0.10863E+03
    0.11052E-03    0.11073E+03
    0.11275E-03    0.11288E+03
    0.11503E-03    0.11507E+03
    0.11735E-03    0.11730E+03
    0.11972E-03    0.11957E+03
    0.12214E-03    0.12189E+03
    0.12461E-03    0.12425E+03
    0.12712E-03    0.12666E+03
    0.12969E-03    0.12911E+03
    0.13231E-03    0.13162E+03
    0.13499E-03    0.13417E+03
    0.13771E-03    0.13677E+03
    0.14049E-03    0.13942E+03
    0.14333E-03    0.14212E+03
    0.14623E-03    0.14488E+03
    0.14918E-03    0.14769E+03
    0.15220E-03    0.15055E+03
    0.15527E-03    0.15347E+03
    0.15841E-03    0.15644E+03
    0.16161E-03    0.15947E+03
    0.16487E-03    0.16256E+03
    0.16820E-03    0.16572E+03
    0.17160E-03    0.16893E+03
    0.17507E-03    0.17220E+03
    0.17860E-03    0.17554E+03
    0.18221E-03    0.17894E+03
    0.18589E-03    0.18241E+03
    0.18965E-03    0.18595E+03
    0.19348E-03    0.18955E+03
    0.19739E-03    0.19323E+03
    0.20138E-03    0.19697E+03
    0.20544E-03    0.20079E+03
    0.20959E-03    0.20468E+03
    0.21383E-03    0.20865E+03
    0.21815E-03    0.21269E+03
    0.22255E-03    0.21681E+03
    0.22705E-03    0.22102E+03
    0.23164E-03    0.22530E+03
    0.23632E-03    0.22967E+03
    0.24109E-03    0.23412E+03
    0.24596E-03    0.23865E+03
    0.25093E-03    0.24328E+03
    0.25600E-03    0.24799E+03
    0.26117E-03    0.25280E+03
    0.26645E-03    0.25770E+03
    0.27183E-03    0.26269E+03
    0.27732E-03    0.26778E+03
    0.28292E-03    0.27297E+03
    0.28864E-03    0.27826E+03
    0.29447E-03    0.28366E+03
    0.30042E-03    0.28915E+03
    0.30649E-03    0.29476E+03
    0.31268E-03    0.30047E+03
    0.31899E-03    0.30629E+03
    0.32544E-03    0.31222E+03
    0.33201E-03    0.31827E+03
    0.33872E-03    0.32444E+03
    0.34556E-03    0.33073E+03
    0.35254E-03    0.33713E+03
    0.35966E-03    0.34367E+03
    0.36693E-03    0.35032E+03
    0.37434E-03    0.35711E+03
    0.38190E-03    0.36403E+03
    0.38962E-03    0.37108E+03
    0.39749E-03    0.37827E+03
    0.40552E-03    0.38559E+03
    0.41371E-03    0.39306E+03
    0.42207E-03    0.40068E+03
    0.43060E-03    0.40844E+03
    0.43929E-03    0.41635E+03
    0.44817E-03    0.42441E+03
    0.45722E-03    0.43263E+03
    0.46646E-03    0.44100E+03
    0.47588E-03    0.44954E+03
    0.48550E-03    0.45824E+03
    0.49530E-03    0.46711E+03
    0.50531E-03    0.47616E+03
    0.51552E-03    0.48537E+03
    0.52593E-03    0.49477E+03
    0.53656E-03    0.50434E+03
    0.54739E-03    0.51410E+03
    0.55845E-03    0.52405E+03
    0.56973E-03    0.53419E+03
    0.58124E-03    0.54452E+03
    0.59299E-03    0.55505E+03
    0.60496E-03    0.56579E+03
    0.61719E-03    0.57673E+03
    0.62965E-03    0.58788E+03
    0.64237E-03    0.59924E+03
    0.65535E-03    0.61082E+03
    0.66859E-03    0.62262E+03
    0.68210E-03    0.63465E+03
    0.69588E-03    0.64691E+03
    0.70993E-03    0.65941E+03
    0.72427E-03    0.67214E+03
    0.73891E-03    0.68511E+03
    0.75383E-03    0.69833E+03
    0.76906E-03    0.71181E+03
    0.78460E-03    0.72554E+03
    0.80045E-03    0.73953E+03
    0.81662E-03    0.75378E+03
    0.83311E-03    0.76831E+03
    0.84994E-03    0.78311E+03
    0.86711E-03    0.79818E+03
    0.88463E-03    0.81355E+03
    0.90250E-03    0.82920E+03
    0.92073E-03    0.84514E+03
    0.93933E-03    0.86139E+03
    0.95831E-03    0.87794E+03
    0.97767E-03    0.89480E+03
    0.99742E-03    0.91197E+03
    0.10176E-02    0.92946E+03
    0.10381E-02    0.94727E+03
    0.10591E-02    0.96542E+03
    0.10805E-02    0.98390E+03
    0.11023E-02    0.10027E+04
    0.11246E-02    0.10219E+04
    0.11473E-02    0.10414E+04
    0.11705E-02    0.10613E+04
    0.11941E-02    0.10815E+04
    0.12182E-02    0.11021E+04
    0.12429E-02    0.11231E+04
    0.12680E-02    0.11444E+04
    0.12936E-02    0.11661E+04
    0.13197E-02    0.11882E+04
    0.13464E-02    0.12108E+04
    0.13736E-02    0.12337E+04
    0.14013E-02    0.12570E+04
    0.14296E-02    0.12807E+04
    0.14585E-02    0.13048E+04
    0.14880E-02    0.13294E+04
    0.15180E-02    0.13543E+04
    0.15487E-02    0.13797E+04
    0.15800E-02    0.14056E+04
    0.16119E-02    0.14319E+04
    0.16445E-02    0.14586E+04
    0.16777E-02    0.14857E+04
    0.17116E-02    0.15134E+04
    0.17462E-02    0.15414E+04
    0.17814E-02    0.15700E+04
    0.18174E-02    0.15990E+04
    0.18541E-02    0.16285E+04
    0.18916E-02    0.16585E+04
    0.19298E-02    0.16889E+04
    0.19688E-02    0.17198E+04
    0.20086E-02    0.17513E+04
    0.20491E-02    0.17832E+04
    0.20905E-02    0.18156E+04
    0.21328E-02    0.18486E+04
    0.21758E-02    0.18820E+04
    0.22198E-02    0.19159E+04
    0.22646E-02    0.19504E+04
    0.23104E-02    0.19854E+04
    0.23571E-02    0.20209E+04
    0.24047E-02    0.20570E+04
    0.24533E-02    0.20936E+04
    0.25028E-02    0.21307E+04
    0.25534E-02    0.21683E+04
    0.26050E-02    0.22066E+04
    0.26576E-02    0.22453E+04
    0.27113E-02    0.22846E+04
    0.27660E-02    0.23245E+04
    0.28219E-02    0.23649E+04
    0.28789E-02    0.24058E+04
    0.29371E-02    0.24473E+04
    0.29964E-02    0.24894E+04
    0.30569E-02    0.25321E+04
    0.31187E-02    0.25753E+04
    0.31817E-02    0.26190E+04
    0.32460E-02    0.26634E+04
    0.33115E-02    0.27082E+04
    0.33784E-02    0.27537E+04
    0.34467E-02    0.27997E+04
    0.35163E-02    0.28463E+04
    0.35874E-02    0.28934E+04
    0.36598E-02    0.29411E+04
    0.37338E-02    0.29894E+04
    0.38092E-02    0.30382E+04
    0.38861E-02    0.30876E+04
    0.39646E-02    0.31375E+04
    0.40447E-02    0.31879E+04
    0.41264E-02    0.32389E+04
    0.42098E-02    0.32905E+04
    0.42948E-02    0.33425E+04
    0.43816E-02    0.33951E+04
    0.44701E-02    0.34482E+04
    0.45604E-02    0.35018E+04
    0.46525E-02    0.35559E+04
    0.47465E-02    0.36105E+04
    0.48424E-02    0.36656E+04
    0.49402E-02    0.37212E+04
    0.50400E-02    0.37772E+04
    0.51419E-02    0.38337E+04
    0.52457E-02    0.38906E+04
    0.53517E-02    0.39480E+04
    0.54598E-02    0.40058E+04
    0.55701E-02    0.40640E+04
    0.56826E-02    0.41225E+04
    0.57974E-02    0.41815E+04
    0.59145E-02    0.42408E+04
    0.60340E-02    0.43005E+04
    0.61559E-02    0.43604E+04
    0.62803E-02    0.44207E+04
    0.64072E-02    0.44813E+04
    0.65366E-02    0.45421E+04
    0.66686E-02    0.46031E+04
    0.68033E-02    0.46644E+04
    0.69408E-02    0.47259E+04
    0.70810E-02    0.47876E+04
    0.72240E-02    0.48494E+04
    0.73700E-02    0.49113E+04
    0.75189E-02    0.49733E+04
    0.76708E-02    0.50354E+04
    0.78257E-02    0.50975E+04
    0.79838E-02    0.51596E+04
    0.81451E-02    0.52217E+04
    0.83096E-02    0.52837E+04
    0.84775E-02    0.53457E+04
    0.86488E-02    0.54075E+04
    0.88235E-02    0.54691E+04
