#    L    TT             EE             TE             PP             TP          
     2    0.22420E+04    0.55714E-01    0.69970E+01    0.25100E+07   -0.11679E+06
     3    0.19895E+04    0.90287E-01    0.68510E+01    0.36759E+07   -0.13751E+06
     4    0.17634E+04    0.10452E+00    0.61093E+01    0.46229E+07   -0.14370E+06
     5    0.15811E+04    0.96789E-01    0.52115E+01    0.53967E+07   -0.14288E+06
     6    0.14390E+04    0.75318E-01    0.43203E+01    0.60332E+07   -0.13875E+06
     7    0.13297E+04    0.50649E-01    0.35041E+01    0.65628E+07   -0.13317E+06
     8    0.12461E+04    0.30402E-01    0.27961E+01    0.70069E+07   -0.12708E+06
     9    0.11825E+04    0.17551E-01    0.22125E+01    0.73824E+07   -0.12091E+06
    10    0.11341E+04    0.11326E-01    0.17599E+01    0.77003E+07   -0.11489E+06
    11    0.10977E+04    0.91732E-02    0.14349E+01    0.79721E+07   -0.10912E+06
    12    0.10703E+04    0.85889E-02    0.12258E+01    0.82017E+07   -0.10361E+06
    13    0.10505E+04    0.80771E-02    0.11156E+01    0.83992E+07   -0.98414E+05
    14    0.10362E+04    0.72198E-02    0.10823E+01    0.85659E+07   -0.93499E+05
    15    0.10267E+04    0.62494E-02    0.11032E+01    0.87087E+07   -0.88891E+05
    16    0.10210E+04    0.55332E-02    0.11574E+01    0.88298E+07   -0.84561E+05
    17    0.10184E+04    0.52581E-02    0.12272E+01    0.89302E+07   -0.80479E+05
    18    0.10179E+04    0.53722E-02    0.12982E+01    0.90150E+07   -0.76662E+05
    19    0.10208E+04    0.57036E-02    0.13652E+01    0.90852E+07   -0.73089E+05
    20    0.10250E+04    0.60870E-02    0.14212E+01    0.91414E+07   -0.69726E+05
    21    0.10309E+04    0.64641E-02    0.14669E+01    0.91861E+07   -0.66574E+05
    22    0.10381E+04    0.68760E-02    0.15046E+01    0.92208E+07   -0.63620E+05
    23    0.10465E+04    0.74132E-02    0.15371E+01    0.92461E+07   -0.60838E+05
    24    0.10560E+04    0.81565E-02    0.15688E+01    0.92631E+07   -0.58221E+05
    25    0.10664E+04    0.91445E-02    0.16015E+01    0.92725E+07   -0.55745E+05
    26    0.10776E+04    0.10374E-01    0.16383E+01    0.92755E+07   -0.53411E+05
    27    0.10896E+04    0.11820E-01    0.16788E+01    0.92723E+07   -0.51196E+05
    28    0.11022E+04    0.13453E-01    0.17237E+01    0.92639E+07   -0.49100E+05
    29    0.11154E+04    0.15258E-01    0.17703E+01    0.92502E+07   -0.47104E+05
    30    0.11292E+04    0.17228E-01    0.18168E+01    0.92324E+07   -0.45210E+05
    31    0.11434E+04    0.19363E-01    0.18601E+01    0.92103E+07   -0.43409E+05
    32    0.11582E+04    0.21663E-01    0.18976E+01    0.91849E+07   -0.41698E+05
    33    0.11734E+04    0.24123E-01    0.19272E+01    0.91560E+07   -0.40069E+05
    34    0.11890E+04    0.26740E-01    0.19467E+01    0.91244E+07   -0.38519E+05
    35    0.12050E+04    0.29516E-01    0.19557E+01    0.90900E+07   -0.37045E+05
    36    0.12214E+04    0.32459E-01    0.19532E+01    0.90532E+07   -0.35641E+05
    37    0.12381E+04    0.35585E-01    0.19399E+01    0.90142E+07   -0.34305E+05
    38    0.12552E+04    0.38913E-01    0.19164E+01    0.89733E+07   -0.33031E+05
    39    0.12726E+04    0.42453E-01    0.18832E+01    0.89306E+07   -0.31814E+05
    40    0.12902E+04    0.46218E-01    0.18412E+01    0.88862E+07   -0.30651E+05
    41    0.13082E+04    0.50220E-01    0.17909E+01    0.88405E+07   -0.29541E+05
    42    0.13264E+04    0.54463E-01    0.17327E+01    0.87934E+07   -0.28477E+05
    43    0.13449E+04    0.58947E-01    0.16666E+01    0.87452E+07   -0.27458E+05
    44    0.13636E+04    0.63665E-01    0.15920E+01    0.86960E+07   -0.26480E+05
    45    0.13825E+04    0.68623E-01    0.15083E+01    0.86459E+07   -0.25543E+05
    46    0.14018E+04    0.73831E-01    0.14148E+01    0.85949E+07   -0.24644E+05
    47    0.14213E+04    0.79276E-01    0.13110E+01    0.85432E+07   -0.23781E+05
    48    0.14410E+04    0.84965E-01    0.11958E+01    0.84909E+07   -0.22953E+05
    49    0.14609E+04    0.90890E-01    0.10689E+01    0.84380E+07   -0.22158E+05
    50    0.14812E+04    0.97074E-01    0.92966E+00    0.83847E+07   -0.21396E+05
    51    0.15015E+04    0.10351E+00    0.77798E+00    0.83310E+07   -0.20665E+05
    52    0.15222E+04    0.11018E+00    0.61394E+00    0.82768E+07   -0.19962E+05
    53    0.15431E+04    0.11712E+00    0.43761E+00    0.82225E+07   -0.19287E+05
    54    0.15641E+04    0.12431E+00    0.24911E+00    0.81679E+07   -0.18638E+05
    55    0.15853E+04    0.13177E+00    0.48541E-01    0.81131E+07   -0.18014E+05
    56    0.16069E+04    0.13949E+00   -0.16374E+00    0.80582E+07   -0.17415E+05
    57    0.16286E+04    0.14748E+00   -0.38750E+00    0.80032E+07   -0.16836E+05
    58    0.16505E+04    0.15573E+00   -0.62318E+00    0.79482E+07   -0.16279E+05
    59    0.16727E+04    0.16426E+00   -0.87091E+00    0.78932E+07   -0.15743E+05
    60    0.16950E+04    0.17302E+00   -0.11292E+01    0.78382E+07   -0.15226E+05
    61    0.17179E+04    0.18203E+00   -0.13967E+01    0.77833E+07   -0.14728E+05
    62    0.17407E+04    0.19128E+00   -0.16750E+01    0.77284E+07   -0.14248E+05
    63    0.17637E+04    0.20077E+00   -0.19658E+01    0.76736E+07   -0.13785E+05
    64    0.17870E+04    0.21055E+00   -0.22713E+01    0.76189E+07   -0.13338E+05
    65    0.18103E+04    0.22063E+00   -0.25930E+01    0.75644E+07   -0.12908E+05
    66    0.18338E+04    0.23098E+00   -0.29298E+01    0.75101E+07   -0.12492E+05
    67    0.18575E+04    0.24157E+00   -0.32797E+01    0.74559E+07   -0.12091E+05
