#           k/h    P           
    0.10000E-03    0.14784E+03
    0.10202E-03    0.15077E+03
    0.10408E-03    0.15376E+03
    0.10618E-03    0.15680E+03
    0.10833E-03    0.15991E+03
    0.11052E-03    0.16308E+03
    0.11275E-03    0.16632E+03
    0.11503E-03    0.16962E+03
    0.11735E-03    0.17298E+03
    0.11972E-03    0.17641E+03
    0.12214E-03    0.17991E+03
    0.12461E-03    0.18348E+03
    0.12712E-03    0.18712E+03
    0.12969E-03    0.19083E+03
    0.13231E-03    0.19462E+03
    0.13499E-03    0.19848E+03
    0.13771E-03    0.20242E+03
    0.14049E-03    0.20644E+03
    0.14333E-03    0.21054E+03
    0.14623E-03    0.21472E+03
    0.14918E-03    0.21898E+03
    0.15220E-03    0.22333E+03
    0.15527E-03    0.22777E+03
    0.15841E-03    0.23230E+03
    0.16161E-03    0.23691E+03
    0.16487E-03    0.24162E+03
    0.16820E-03    0.24642E+03
    0.17160E-03    0.25132E+03
    0.17507E-03    0.25632E+03
    0.17860E-03    0.26141E+03
    0.18221E-03    0.26661E+03
    0.18589E-03    0.27192E+03
    0.18965E-03    0.27733E+03
    0.19348E-03    0.28285E+03
    0.19739E-03    0.28848E+03
    0.20138E-03    0.29422E+03
    0.20544E-03    0.30008E+03
    0.20959E-03    0.30606E+03
    0.21383E-03    0.31216E+03
    0.21815E-03    0.31838E+03
    0.22255E-03    0.32472E+03
    0.22705E-03    0.33120E+03
    0.23164E-03    0.33780E+03
    0.23632E-03    0.34454E+03
    0.24109E-03    0.35142E+03
    0.24596E-03    0.35844E+03
    0.25093E-03    0.36559E+03
    0.25600E-03    0.37290E+03
    0.26117E-03    0.38035E+03
    0.26645E-03    0.38795E+03
    0.27183E-03    0.39571E+03
    0.27732E-03    0.40363E+03
    0.28292E-03    0.41171E+03
    0.28864E-03    0.41995E+03
    0.29447E-03    0.42836E+03
    0.30042E-03    0.43695E+03
    0.30649E-03    0.44571E+03
    0.31268E-03    0.45465E+03
    0.31899E-03    0.46377E+03
    0.32544E-03    0.47308E+03
    0.33201E-03    0.48259E+03
    0.33872E-03    0.49229E+03
    0.34556E-03    0.50219E+03
    0.35254E-03    0.51229E+03
    0.35966E-03    0.52261E+03
    0.36693E-03    0.53314E+03
    0.37434E-03    0.54388E+03
    0.38190E-03    0.55486E+03
    0.38962E-03    0.56605E+03
    0.39749E-03    0.57749E+03
    0.40552E-03    0.58916E+03
    0.41371E-03    0.60108E+03
    0.42207E-03    0.61324E+03
    0.43060E-03    0.62566E+03
    0.43929E-03    0.63835E+03
    0.44817E-03    0.65130E+03
    0.45722E-03    0.66452E+03
    0.46646E-03    0.67802E+03
    0.47588E-03    0.69181E+03
    0.48550E-03    0.70589E+03
    0.49530E-03    0.72027E+03
    0.50531E-03    0.73495E+03
    0.51552E-03    0.74995E+03
    0.52593E-03    0.76526E+03
    0.53656E-03    0.78091E+03
    0.54739E-03    0.79689E+03
    0.55845E-03    0.81321E+03
    0.56973E-03    0.82988E+03
    0.58124E-03    0.84690E+03
    0.59299E-03    0.86430E+03
    0.60496E-03    0.88206E+03
    0.61719E-03    0.90021E+03
    0.62965E-03    0.91875E+03
    0.64237E-03    0.93770E+03
    0.65535E-03    0.95705E+03
    0.66859E-03    0.97681E+03
    0.68210E-03    0.99701E+03
    0.69588E-03    0.10176E+04
    0.70993E-03    0.10387E+04
    0.72427E-03    0.10602E+04
    0.73891E-03    0.10822E+04
    0.75383E-03    0.11047E+04
    0.76906E-03    0.11277E+04
    0.78460E-03    0.11511E+04
    0.80045E-03    0.11751E+04
    0.81662E-03    0.11996E+04
    0.83311E-03    0.12246E+04
    0.84994E-03    0.12501E+04
    0.86711E-03    0.12762E+04
    0.88463E-03    0.13028E+04
    0.90250E-03    0.13301E+04
    0.92073E-03    0.13578E+04
    0.93933E-03    0.13862E+04
    0.95831E-03    0.14152E+04
    0.97767E-03    0.14448E+04
    0.99742E-03    0.14750E+04
    0.10176E-02    0.15059E+04
    0.10381E-02    0.15374E+04
    0.10591E-02    0.15695E+04
    0.10805E-02    0.16023E+04
    0.11023E-02    0.16358E+04
    0.11246E-02    0.16699E+04
    0.11473E-02    0.17048E+04
    0.11705E-02    0.17403E+04
    0.11941E-02    0.17766E+04
    0.12182E-02    0.18136E+04
    0.12429E-02    0.18513E+04
    0.12680E-02    0.18897E+04
    0.12936E-02    0.19289E+04
    0.13197E-02    0.19689E+04
    0.13464E-02    0.20096E+04
    0.13736E-02    0.20511E+04
    0.14013E-02    0.20933E+04
    0.14296E-02    0.21364E+04
    0.14585E-02    0.21802E+04
    0.14880E-02    0.22249E+04
    0.15180E-02    0.22704E+04
    0.15487E-02    0.23167E+04
    0.15800E-02    0.23638E+04
    0.16119E-02    0.24117E+04
    0.16445E-02    0.24605E+04
    0.16777E-02    0.25102E+04
    0.17116E-02    0.25607E+04
    0.17462E-02    0.26121E+04
    0.17814E-02    0.26643E+04
    0.18174E-02    0.27174E+04
    0.18541E-02    0.27715E+04
    0.18916E-02    0.28264E+04
    0.19298E-02    0.28822E+04
    0.19688E-02    0.29390E+04
    0.20086E-02    0.29966E+04
    0.20491E-02    0.30552E+04
    0.20905E-02    0.31148E+04
    0.21328E-02    0.31753E+04
    0.21758E-02    0.32367E+04
    0.22198E-02    0.32992E+04
    0.22646E-02    0.33626E+04
    0.23104E-02    0.34269E+04
