#           k/h    P           
    0.10000E-03    0.44428E+03
    0.10202E-03    0.45289E+03
    0.10408E-03    0.46168E+03
    0.10618E-03    0.47063E+03
    0.10833E-03    0.47976E+03
    0.11052E-03    0.48906E+03
    0.11275E-03    0.49855E+03
    0.11503E-03    0.50823E+03
    0.11735E-03    0.51809E+03
    0.11972E-03    0.52814E+03
    0.12214E-03    0.53839E+03
    0.12461E-03    0.54885E+03
    0.12712E-03    0.55950E+03
    0.12969E-03    0.57037E+03
    0.13231E-03    0.58144E+03
    0.13499E-03    0.59274E+03
    0.13771E-03    0.60425E+03
    0.14049E-03    0.61599E+03
    0.14333E-03    0.62796E+03
    0.14623E-03    0.64017E+03
    0.14918E-03    0.65261E+03
    0.15220E-03    0.66530E+03
    0.15527E-03    0.67824E+03
    0.15841E-03    0.69144E+03
    0.16161E-03    0.70489E+03
    0.16487E-03    0.71861E+03
    0.16820E-03    0.73259E+03
    0.17160E-03    0.74686E+03
    0.17507E-03    0.76140E+03
    0.17860E-03    0.77624E+03
    0.18221E-03    0.79136E+03
    0.18589E-03    0.80679E+03
    0.18965E-03    0.82251E+03
    0.19348E-03    0.83856E+03
    0.19739E-03    0.85491E+03
    0.20138E-03    0.87160E+03
    0.20544E-03    0.88861E+03
    0.20959E-03    0.90596E+03
    0.21383E-03    0.92366E+03
    0.21815E-03    0.94171E+03
    0.22255E-03    0.96012E+03
    0.22705E-03    0.97890E+03
    0.23164E-03    0.99805E+03
    0.23632E-03    0.10176E+04
    0.24109E-03    0.10375E+04
    0.24596E-03    0.10578E+04
    0.25093E-03    0.10786E+04
    0.25600E-03    0.10997E+04
    0.26117E-03    0.11213E+04
    0.26645E-03    0.11433E+04
    0.27183E-03    0.11657E+04
    0.27732E-03    0.11886E+04
    0.28292E-03    0.12120E+04
    0.28864E-03    0.12359E+04
    0.29447E-03    0.12602E+04
    0.30042E-03    0.12850E+04
    0.30649E-03    0.13103E+04
    0.31268E-03    0.13362E+04
    0.31899E-03    0.13625E+04
    0.32544E-03    0.13894E+04
    0.33201E-03    0.14169E+04
    0.33872E-03    0.14449E+04
    0.34556E-03    0.14735E+04
    0.35254E-03    0.15026E+04
    0.35966E-03    0.15324E+04
    0.36693E-03    0.15628E+04
    0.37434E-03    0.15938E+04
    0.38190E-03    0.16255E+04
    0.38962E-03    0.16578E+04
    0.39749E-03    0.16907E+04
    0.40552E-03    0.17244E+04
    0.41371E-03    0.17587E+04
    0.42207E-03    0.17938E+04
    0.43060E-03    0.18296E+04
    0.43929E-03    0.18662E+04
    0.44817E-03    0.19035E+04
    0.45722E-03    0.19416E+04
    0.46646E-03    0.19804E+04
    0.47588E-03    0.20201E+04
    0.48550E-03    0.20607E+04
    0.49530E-03    0.21020E+04
    0.50531E-03    0.21443E+04
    0.51552E-03    0.21874E+04
    0.52593E-03    0.22315E+04
    0.53656E-03    0.22764E+04
    0.54739E-03    0.23223E+04
    0.55845E-03    0.23692E+04
    0.56973E-03    0.24170E+04
    0.58124E-03    0.24659E+04
    0.59299E-03    0.25158E+04
    0.60496E-03    0.25667E+04
    0.61719E-03    0.26187E+04
    0.62965E-03    0.26718E+04
    0.64237E-03    0.27260E+04
    0.65535E-03    0.27813E+04
    0.66859E-03    0.28378E+04
    0.68210E-03    0.28955E+04
    0.69588E-03    0.29543E+04
    0.70993E-03    0.30144E+04
    0.72427E-03    0.30757E+04
    0.73891E-03    0.31383E+04
    0.75383E-03    0.32021E+04
    0.76906E-03    0.32673E+04
    0.78460E-03    0.33338E+04
    0.80045E-03    0.34016E+04
    0.81662E-03    0.34708E+04
    0.83311E-03    0.35414E+04
    0.84994E-03    0.36134E+04
    0.86711E-03    0.36868E+04
    0.88463E-03    0.37616E+04
    0.90250E-03    0.38379E+04
    0.92073E-03    0.39158E+04
    0.93933E-03    0.39951E+04
    0.95831E-03    0.40759E+04
    0.97767E-03    0.41583E+04
    0.99742E-03    0.42422E+04
    0.10176E-02    0.43277E+04
    0.10381E-02    0.44148E+04
    0.10591E-02    0.45035E+04
    0.10805E-02    0.45938E+04
    0.11023E-02    0.46857E+04
    0.11246E-02    0.47793E+04
    0.11473E-02    0.48746E+04
    0.11705E-02    0.49715E+04
    0.11941E-02    0.50701E+04
    0.12182E-02    0.51705E+04
    0.12429E-02    0.52725E+04
    0.12680E-02    0.53763E+04
    0.12936E-02    0.54819E+04
    0.13197E-02    0.55892E+04
    0.13464E-02    0.56983E+04
    0.13736E-02    0.58092E+04
    0.14013E-02    0.59219E+04
    0.14296E-02    0.60364E+04
    0.14585E-02    0.61527E+04
    0.14880E-02    0.62709E+04
    0.15180E-02    0.63910E+04
    0.15487E-02    0.65129E+04
    0.15800E-02    0.66367E+04
    0.16119E-02    0.67624E+04
    0.16445E-02    0.68901E+04
    0.16777E-02    0.70197E+04
    0.17116E-02    0.71512E+04
    0.17462E-02    0.72847E+04
    0.17814E-02    0.74201E+04
    0.18174E-02    0.75576E+04
    0.18541E-02    0.76970E+04
    0.18916E-02    0.78384E+04
    0.19298E-02    0.79819E+04
    0.19688E-02    0.81274E+04
    0.20086E-02    0.82749E+04
    0.20491E-02    0.84244E+04
