#           k/h    P           
   1.00000E-004   2.05382E+002
   1.02020E-004   2.09528E+002
   1.04081E-004   2.13764E+002
   1.06184E-004   2.18094E+002
   1.08329E-004   2.22518E+002
   1.10517E-004   2.27040E+002
   1.12750E-004   2.31662E+002
   1.15027E-004   2.36388E+002
   1.17351E-004   2.41219E+002
   1.19722E-004   2.46159E+002
   1.22140E-004   2.51211E+002
   1.24608E-004   2.56377E+002
   1.27125E-004   2.61662E+002
   1.29693E-004   2.67069E+002
   1.32313E-004   2.72600E+002
   1.34986E-004   2.78260E+002
   1.37713E-004   2.84053E+002
   1.40495E-004   2.89982E+002
   1.43333E-004   2.96052E+002
   1.46228E-004   3.02266E+002
   1.49182E-004   3.08630E+002
   1.52196E-004   3.15148E+002
   1.55271E-004   3.21824E+002
   1.58407E-004   3.28664E+002
   1.61607E-004   3.35673E+002
   1.64872E-004   3.42856E+002
   1.68203E-004   3.50220E+002
   1.71601E-004   3.57769E+002
   1.75067E-004   3.65511E+002
   1.78604E-004   3.73451E+002
   1.82212E-004   3.81597E+002
   1.85893E-004   3.89955E+002
   1.89648E-004   3.98534E+002
   1.93479E-004   4.07339E+002
   1.97388E-004   4.16381E+002
   2.01375E-004   4.25667E+002
   2.05443E-004   4.35205E+002
   2.09594E-004   4.45006E+002
   2.13828E-004   4.55078E+002
   2.18147E-004   4.65433E+002
   2.22554E-004   4.76080E+002
   2.27050E-004   4.87030E+002
   2.31637E-004   4.98296E+002
   2.36316E-004   5.09888E+002
   2.41090E-004   5.21821E+002
   2.45960E-004   5.34108E+002
   2.50929E-004   5.46761E+002
   2.55998E-004   5.59797E+002
   2.61170E-004   5.73230E+002
   2.66446E-004   5.87076E+002
   2.71828E-004   6.01352E+002
   2.77319E-004   6.16077E+002
   2.82922E-004   6.31267E+002
   2.88637E-004   6.46944E+002
   2.94468E-004   6.63126E+002
   3.00417E-004   6.79836E+002
   3.06485E-004   6.97096E+002
   3.12677E-004   7.14928E+002
   3.18993E-004   7.33358E+002
   3.25437E-004   7.52412E+002
   3.32012E-004   7.72115E+002
   3.38719E-004   7.92496E+002
   3.45561E-004   8.13584E+002
   3.52542E-004   8.35411E+002
   3.59664E-004   8.58008E+002
   3.66930E-004   8.81408E+002
   3.74342E-004   9.05648E+002
   3.81904E-004   9.30763E+002
   3.89619E-004   9.56792E+002
   3.97490E-004   9.83774E+002
   4.05520E-004   1.01175E+003
   4.13712E-004   1.04077E+003
   4.22070E-004   1.07087E+003
   4.30596E-004   1.10210E+003
   4.39295E-004   1.13451E+003
   4.48169E-004   1.16815E+003
   4.57222E-004   1.20307E+003
   4.66459E-004   1.23933E+003
   4.75882E-004   1.27698E+003
   4.85496E-004   1.31609E+003
   4.95303E-004   1.35670E+003
   5.05309E-004   1.39889E+003
   5.15517E-004   1.44271E+003
   5.25931E-004   1.48823E+003
   5.36556E-004   1.53553E+003
   5.47395E-004   1.58466E+003
   5.58453E-004   1.63570E+003
   5.69734E-004   1.68871E+003
   5.81244E-004   1.74378E+003
   5.92986E-004   1.80096E+003
   6.04965E-004   1.86035E+003
   6.17186E-004   1.92200E+003
   6.29654E-004   1.98601E+003
   6.42374E-004   2.05242E+003
   6.55350E-004   2.12134E+003
   6.68589E-004   2.19281E+003
   6.82096E-004   2.26693E+003
   6.95875E-004   2.34375E+003
   7.09933E-004   2.42334E+003
   7.24274E-004   2.50578E+003
   7.38906E-004   2.59111E+003
   7.53832E-004   2.67940E+003
   7.69061E-004   2.77071E+003
   7.84597E-004   2.86507E+003
   8.00447E-004   2.96255E+003
   8.16617E-004   3.06316E+003
   8.33114E-004   3.16695E+003
   8.49944E-004   3.27394E+003
   8.67114E-004   3.38415E+003
   8.84631E-004   3.49759E+003
   9.02501E-004   3.61426E+003
   9.20733E-004   3.73415E+003
   9.39333E-004   3.85725E+003
   9.58309E-004   3.98355E+003
   9.77668E-004   4.11301E+003
   9.97418E-004   4.24558E+003
   1.01757E-003   4.38124E+003
   1.03812E-003   4.51992E+003
   1.05910E-003   4.66158E+003
   1.08049E-003   4.80614E+003
   1.10232E-003   4.95355E+003
   1.12459E-003   5.10373E+003
   1.14730E-003   5.25662E+003
   1.17048E-003   5.41214E+003
   1.19413E-003   5.57024E+003
   1.21825E-003   5.73085E+003
   1.24286E-003   5.89391E+003
   1.26797E-003   6.05938E+003
   1.29358E-003   6.22721E+003
   1.31971E-003   6.39738E+003
   1.34637E-003   6.56988E+003
   1.37357E-003   6.74468E+003
   1.40132E-003   6.92182E+003
   1.42963E-003   7.10131E+003
   1.45851E-003   7.28319E+003
   1.48797E-003   7.46750E+003
   1.51803E-003   7.65432E+003
   1.54870E-003   7.84372E+003
   1.57998E-003   8.03578E+003
   1.61190E-003   8.23058E+003
   1.64446E-003   8.42821E+003
   1.67768E-003   8.62877E+003
   1.71158E-003   8.83233E+003
   1.74615E-003   9.03898E+003
   1.78143E-003   9.24877E+003
   1.81741E-003   9.46175E+003
   1.85413E-003   9.67795E+003
   1.89158E-003   9.89739E+003
   1.92980E-003   1.01201E+004
   1.96878E-003   1.03459E+004
   2.00855E-003   1.05749E+004
   2.04913E-003   1.08071E+004
   2.09052E-003   1.10422E+004
   2.13276E-003   1.12803E+004
   2.17584E-003   1.15213E+004
   2.21979E-003   1.17650E+004
   2.26464E-003   1.20116E+004
   2.31039E-003   1.22608E+004
   2.35706E-003   1.25127E+004
   2.40467E-003   1.27673E+004
   2.45325E-003   1.30246E+004
   2.50281E-003   1.32848E+004
   2.55337E-003   1.35478E+004
   2.60495E-003   1.38137E+004
   2.65758E-003   1.40826E+004
   2.71126E-003   1.43547E+004
   2.76603E-003   1.46299E+004
   2.82191E-003   1.49083E+004
   2.87892E-003   1.51899E+004
   2.93708E-003   1.54746E+004
   2.99641E-003   1.57625E+004
   3.05694E-003   1.60534E+004
   3.11870E-003   1.63473E+004
   3.18170E-003   1.66439E+004
   3.24597E-003   1.69433E+004
   3.31155E-003   1.72454E+004
   3.37844E-003   1.75500E+004
   3.44669E-003   1.78573E+004
   3.51632E-003   1.81672E+004
   3.58735E-003   1.84798E+004
   3.65982E-003   1.87951E+004
   3.73376E-003   1.91131E+004
   3.80918E-003   1.94339E+004
   3.88613E-003   1.97573E+004
   3.96464E-003   2.00834E+004
   4.04473E-003   2.04119E+004
   4.12644E-003   2.07427E+004
   4.20980E-003   2.10758E+004
   4.29484E-003   2.14109E+004
   4.38160E-003   2.17479E+004
   4.47012E-003   2.20870E+004
   4.56042E-003   2.24279E+004
   4.65255E-003   2.27708E+004
   4.74653E-003   2.31155E+004
   4.84242E-003   2.34621E+004
   4.94024E-003   2.38103E+004
   5.04004E-003   2.41600E+004
   5.14186E-003   2.45110E+004
   5.24573E-003   2.48632E+004
   5.35170E-003   2.52163E+004
   5.45981E-003   2.55704E+004
   5.57011E-003   2.59252E+004
   5.68263E-003   2.62808E+004
   5.79743E-003   2.66371E+004
   5.91455E-003   2.69938E+004
   6.03403E-003   2.73508E+004
   6.15592E-003   2.77077E+004
   6.28028E-003   2.80645E+004
   6.40715E-003   2.84209E+004
   6.53658E-003   2.87768E+004
   6.66863E-003   2.91320E+004
   6.80335E-003   2.94864E+004
   6.94078E-003   2.98398E+004
   7.08100E-003   3.01918E+004
   7.22404E-003   3.05423E+004
   7.36998E-003   3.08908E+004
   7.51886E-003   3.12374E+004
   7.67075E-003   3.15817E+004
   7.82571E-003   3.19235E+004
   7.98380E-003   3.22626E+004
   8.14509E-003   3.25986E+004
   8.30963E-003   3.29311E+004
   8.47750E-003   3.32601E+004
   8.64875E-003   3.35851E+004
   8.82347E-003   3.39060E+004
   9.00171E-003   3.42223E+004
   9.18356E-003   3.45337E+004
   9.36908E-003   3.48398E+004
   9.55835E-003   3.51404E+004
   9.75144E-003   3.54352E+004
   9.94843E-003   3.57238E+004
   1.01494E-002   3.60058E+004
   1.03544E-002   3.62807E+004
   1.05636E-002   3.65483E+004
   1.07770E-002   3.68083E+004
   1.09947E-002   3.70601E+004
   1.12168E-002   3.73034E+004
   1.14434E-002   3.75378E+004
   1.16746E-002   3.77628E+004
   1.19104E-002   3.79782E+004
   1.21510E-002   3.81833E+004
   1.23965E-002   3.83779E+004
   1.26469E-002   3.85615E+004
   1.29024E-002   3.87337E+004
   1.31631E-002   3.88940E+004
   1.34290E-002   3.90420E+004
   1.37003E-002   3.91773E+004
   1.39770E-002   3.92994E+004
   1.42594E-002   3.94079E+004
   1.45474E-002   3.95024E+004
   1.48413E-002   3.95825E+004
   1.51411E-002   3.96478E+004
   1.54470E-002   3.96977E+004
   1.57590E-002   3.97320E+004
   1.60774E-002   3.97503E+004
   1.64022E-002   3.97522E+004
   1.67335E-002   3.97373E+004
   1.70716E-002   3.97053E+004
   1.74164E-002   3.96558E+004
   1.77683E-002   3.95886E+004
   1.81272E-002   3.95034E+004
   1.84934E-002   3.94000E+004
   1.88670E-002   3.92781E+004
   1.92481E-002   3.91375E+004
   1.96370E-002   3.89782E+004
   2.00337E-002   3.87999E+004
   2.04384E-002   3.86027E+004
   2.08513E-002   3.83864E+004
   2.12725E-002   3.81512E+004
   2.17022E-002   3.78971E+004
   2.21406E-002   3.76242E+004
   2.25879E-002   3.73328E+004
   2.30442E-002   3.70230E+004
   2.35097E-002   3.66952E+004
   2.39847E-002   3.63497E+004
   2.44692E-002   3.59871E+004
   2.49635E-002   3.56077E+004
   2.54678E-002   3.52121E+004
   2.59823E-002   3.48011E+004
   2.65072E-002   3.43753E+004
   2.70426E-002   3.39356E+004
   2.75889E-002   3.34827E+004
   2.81463E-002   3.30176E+004
   2.87149E-002   3.25413E+004
   2.92949E-002   3.20549E+004
   2.98867E-002   3.15595E+004
   3.04905E-002   3.10563E+004
   3.11064E-002   3.05466E+004
   3.17348E-002   3.00315E+004
   3.23759E-002   2.95125E+004
   3.30299E-002   2.89909E+004
   3.36972E-002   2.84681E+004
   3.43779E-002   2.79456E+004
   3.50724E-002   2.74247E+004
   3.57809E-002   2.69069E+004
   3.65038E-002   2.63935E+004
   3.72412E-002   2.58861E+004
   3.79935E-002   2.53858E+004
   3.87610E-002   2.48941E+004
   3.95440E-002   2.44121E+004
   4.03429E-002   2.39410E+004
   4.11579E-002   2.34819E+004
   4.19893E-002   2.30358E+004
   4.28375E-002   2.26034E+004
   4.37029E-002   2.21856E+004
   4.45858E-002   2.17829E+004
   4.54865E-002   2.13956E+004
   4.64053E-002   2.10242E+004
   4.73428E-002   2.06685E+004
   4.82992E-002   2.03285E+004
   4.92749E-002   2.00039E+004
   5.02703E-002   1.96941E+004
   5.12858E-002   1.93982E+004
   5.23219E-002   1.91154E+004
   5.33789E-002   1.88443E+004
   5.44572E-002   1.85836E+004
   5.55573E-002   1.83316E+004
   5.66796E-002   1.80864E+004
   5.78246E-002   1.78459E+004
   5.89927E-002   1.76081E+004
   6.01845E-002   1.73704E+004
   6.14003E-002   1.71306E+004
   6.26407E-002   1.68862E+004
   6.39061E-002   1.66347E+004
   6.51971E-002   1.63739E+004
   6.65142E-002   1.61017E+004
   6.78578E-002   1.58160E+004
   6.92287E-002   1.55153E+004
   7.06272E-002   1.51985E+004
   7.20539E-002   1.48648E+004
   7.35095E-002   1.45142E+004
   7.49945E-002   1.41469E+004
   7.65095E-002   1.37641E+004
   7.80551E-002   1.33675E+004
   7.96319E-002   1.29594E+004
   8.12406E-002   1.25427E+004
   8.28817E-002   1.21207E+004
   8.45561E-002   1.16972E+004
   8.62642E-002   1.12763E+004
   8.80068E-002   1.08622E+004
   8.97847E-002   1.04591E+004
   9.15985E-002   1.00710E+004
   9.34489E-002   9.70155E+003
   9.53367E-002   9.35392E+003
   9.72626E-002   9.03068E+003
   9.92274E-002   8.73363E+003
   1.01232E-001   8.46375E+003
   1.03277E-001   8.22108E+003
   1.05363E-001   8.00475E+003
   1.07492E-001   7.81291E+003
   1.09663E-001   7.64277E+003
   1.11879E-001   7.49067E+003
   1.14139E-001   7.35220E+003
   1.16445E-001   7.22237E+003
   1.18797E-001   7.09586E+003
   1.21197E-001   6.96726E+003
   1.23645E-001   6.83149E+003
   1.26143E-001   6.68415E+003
   1.28691E-001   6.52186E+003
   1.31291E-001   6.34266E+003
   1.33943E-001   6.14618E+003
   1.36649E-001   5.93379E+003
   1.39409E-001   5.70851E+003
   1.42226E-001   5.47481E+003
   1.45099E-001   5.23816E+003
   1.48030E-001   5.00459E+003
   1.51020E-001   4.78006E+003
   1.54071E-001   4.56993E+003
   1.57184E-001   4.37845E+003
   1.60359E-001   4.20835E+003
   1.63598E-001   4.06062E+003
   1.66903E-001   3.93441E+003
   1.70275E-001   3.82706E+003
   1.73715E-001   3.73439E+003
   1.77224E-001   3.65105E+003
   1.80804E-001   3.57112E+003
   1.84457E-001   3.48881E+003
