#           k/h    P           
    0.10000E-03    0.29860E+03
    0.10202E-03    0.30437E+03
    0.10408E-03    0.31026E+03
    0.10618E-03    0.31627E+03
    0.10833E-03    0.32239E+03
    0.11052E-03    0.32863E+03
    0.11275E-03    0.33499E+03
    0.11503E-03    0.34147E+03
    0.11735E-03    0.34808E+03
    0.11972E-03    0.35481E+03
    0.12214E-03    0.36168E+03
    0.12461E-03    0.36868E+03
    0.12712E-03    0.37581E+03
    0.12969E-03    0.38308E+03
    0.13231E-03    0.39050E+03
    0.13499E-03    0.39805E+03
    0.13771E-03    0.40576E+03
    0.14049E-03    0.41361E+03
    0.14333E-03    0.42162E+03
    0.14623E-03    0.42978E+03
    0.14918E-03    0.43809E+03
    0.15220E-03    0.44657E+03
    0.15527E-03    0.45522E+03
    0.15841E-03    0.46403E+03
    0.16161E-03    0.47301E+03
    0.16487E-03    0.48217E+03
    0.16820E-03    0.49150E+03
    0.17160E-03    0.50101E+03
    0.17507E-03    0.51071E+03
    0.17860E-03    0.52060E+03
    0.18221E-03    0.53068E+03
    0.18589E-03    0.54095E+03
    0.18965E-03    0.55143E+03
    0.19348E-03    0.56210E+03
    0.19739E-03    0.57299E+03
    0.20138E-03    0.58408E+03
    0.20544E-03    0.59539E+03
    0.20959E-03    0.60692E+03
    0.21383E-03    0.61867E+03
    0.21815E-03    0.63065E+03
    0.22255E-03    0.64286E+03
    0.22705E-03    0.65531E+03
    0.23164E-03    0.66800E+03
    0.23632E-03    0.68094E+03
    0.24109E-03    0.69413E+03
    0.24596E-03    0.70758E+03
    0.25093E-03    0.72128E+03
    0.25600E-03    0.73525E+03
    0.26117E-03    0.74950E+03
    0.26645E-03    0.76402E+03
    0.27183E-03    0.77882E+03
    0.27732E-03    0.79391E+03
    0.28292E-03    0.80929E+03
    0.28864E-03    0.82497E+03
    0.29447E-03    0.84096E+03
    0.30042E-03    0.85725E+03
    0.30649E-03    0.87386E+03
    0.31268E-03    0.89080E+03
    0.31899E-03    0.90807E+03
    0.32544E-03    0.92567E+03
    0.33201E-03    0.94361E+03
    0.33872E-03    0.96190E+03
    0.34556E-03    0.98055E+03
    0.35254E-03    0.99955E+03
    0.35966E-03    0.10189E+04
    0.36693E-03    0.10387E+04
    0.37434E-03    0.10588E+04
    0.38190E-03    0.10794E+04
    0.38962E-03    0.11003E+04
    0.39749E-03    0.11216E+04
    0.40552E-03    0.11434E+04
    0.41371E-03    0.11655E+04
    0.42207E-03    0.11882E+04
    0.43060E-03    0.12112E+04
    0.43929E-03    0.12347E+04
    0.44817E-03    0.12586E+04
    0.45722E-03    0.12830E+04
    0.46646E-03    0.13079E+04
    0.47588E-03    0.13333E+04
    0.48550E-03    0.13592E+04
    0.49530E-03    0.13855E+04
    0.50531E-03    0.14124E+04
    0.51552E-03    0.14398E+04
    0.52593E-03    0.14677E+04
    0.53656E-03    0.14962E+04
    0.54739E-03    0.15252E+04
    0.55845E-03    0.15548E+04
    0.56973E-03    0.15849E+04
    0.58124E-03    0.16157E+04
    0.59299E-03    0.16470E+04
    0.60496E-03    0.16789E+04
    0.61719E-03    0.17115E+04
    0.62965E-03    0.17446E+04
    0.64237E-03    0.17784E+04
    0.65535E-03    0.18129E+04
    0.66859E-03    0.18480E+04
    0.68210E-03    0.18838E+04
    0.69588E-03    0.19202E+04
    0.70993E-03    0.19574E+04
    0.72427E-03    0.19952E+04
    0.73891E-03    0.20338E+04
    0.75383E-03    0.20731E+04
    0.76906E-03    0.21132E+04
    0.78460E-03    0.21540E+04
    0.80045E-03    0.21955E+04
    0.81662E-03    0.22379E+04
    0.83311E-03    0.22810E+04
    0.84994E-03    0.23250E+04
    0.86711E-03    0.23697E+04
    0.88463E-03    0.24153E+04
    0.90250E-03    0.24617E+04
    0.92073E-03    0.25090E+04
    0.93933E-03    0.25571E+04
    0.95831E-03    0.26061E+04
    0.97767E-03    0.26560E+04
    0.99742E-03    0.27068E+04
    0.10176E-02    0.27585E+04
    0.10381E-02    0.28111E+04
    0.10591E-02    0.28647E+04
    0.10805E-02    0.29192E+04
    0.11023E-02    0.29747E+04
    0.11246E-02    0.30311E+04
    0.11473E-02    0.30885E+04
    0.11705E-02    0.31469E+04
    0.11941E-02    0.32063E+04
    0.12182E-02    0.32667E+04
    0.12429E-02    0.33281E+04
    0.12680E-02    0.33906E+04
    0.12936E-02    0.34541E+04
    0.13197E-02    0.35187E+04
    0.13464E-02    0.35843E+04
    0.13736E-02    0.36510E+04
    0.14013E-02    0.37188E+04
    0.14296E-02    0.37876E+04
    0.14585E-02    0.38576E+04
    0.14880E-02    0.39287E+04
    0.15180E-02    0.40009E+04
    0.15487E-02    0.40743E+04
    0.15800E-02    0.41488E+04
    0.16119E-02    0.42244E+04
    0.16445E-02    0.43012E+04
    0.16777E-02    0.43792E+04
    0.17116E-02    0.44583E+04
    0.17462E-02    0.45387E+04
    0.17814E-02    0.46202E+04
    0.18174E-02    0.47029E+04
    0.18541E-02    0.47869E+04
    0.18916E-02    0.48721E+04
    0.19298E-02    0.49584E+04
    0.19688E-02    0.50461E+04
    0.20086E-02    0.51349E+04
    0.20491E-02    0.52250E+04
    0.20905E-02    0.53163E+04
    0.21328E-02    0.54089E+04
    0.21758E-02    0.55028E+04
    0.22198E-02    0.55979E+04
    0.22646E-02    0.56943E+04
    0.23104E-02    0.57919E+04
    0.23571E-02    0.58908E+04
    0.24047E-02    0.59910E+04
    0.24533E-02    0.60924E+04
    0.25028E-02    0.61951E+04
    0.25534E-02    0.62991E+04
    0.26050E-02    0.64043E+04
    0.26576E-02    0.65108E+04
    0.27113E-02    0.66186E+04
    0.27660E-02    0.67276E+04
    0.28219E-02    0.68378E+04
    0.28789E-02    0.69493E+04
    0.29371E-02    0.70620E+04
    0.29964E-02    0.71760E+04
    0.30569E-02    0.72911E+04
    0.31187E-02    0.74075E+04
    0.31817E-02    0.75250E+04
    0.32460E-02    0.76438E+04
    0.33115E-02    0.77636E+04
    0.33784E-02    0.78847E+04
    0.34467E-02    0.80068E+04
    0.35163E-02    0.81301E+04
    0.35874E-02    0.82544E+04
    0.36598E-02    0.83798E+04
    0.37338E-02    0.85062E+04
    0.38092E-02    0.86337E+04
    0.38861E-02    0.87621E+04
    0.39646E-02    0.88915E+04
    0.40447E-02    0.90218E+04
    0.41264E-02    0.91530E+04
    0.42098E-02    0.92851E+04
    0.42948E-02    0.94179E+04
    0.43816E-02    0.95516E+04
    0.44701E-02    0.96860E+04
    0.45604E-02    0.98211E+04
    0.46525E-02    0.99568E+04
    0.47465E-02    0.10093E+05
    0.48424E-02    0.10230E+05
    0.49402E-02    0.10367E+05
    0.50400E-02    0.10505E+05
    0.51419E-02    0.10644E+05
    0.52457E-02    0.10782E+05
    0.53517E-02    0.10921E+05
    0.54598E-02    0.11060E+05
    0.55701E-02    0.11199E+05
    0.56826E-02    0.11339E+05
    0.57974E-02    0.11478E+05
    0.59145E-02    0.11617E+05
    0.60340E-02    0.11756E+05
    0.61559E-02    0.11895E+05
    0.62803E-02    0.12033E+05
    0.64072E-02    0.12171E+05
    0.65366E-02    0.12309E+05
    0.66686E-02    0.12446E+05
    0.68033E-02    0.12582E+05
    0.69408E-02    0.12717E+05
    0.70810E-02    0.12852E+05
    0.72240E-02    0.12986E+05
    0.73700E-02    0.13118E+05
    0.75189E-02    0.13249E+05
    0.76708E-02    0.13379E+05
    0.78257E-02    0.13508E+05
    0.79838E-02    0.13634E+05
    0.81451E-02    0.13760E+05
    0.83096E-02    0.13883E+05
    0.84775E-02    0.14004E+05
    0.86488E-02    0.14123E+05
    0.88235E-02    0.14240E+05
    0.90017E-02    0.14355E+05
    0.91836E-02    0.14467E+05
    0.93691E-02    0.14576E+05
    0.95583E-02    0.14683E+05
    0.97514E-02    0.14787E+05
    0.99484E-02    0.14887E+05
    0.10149E-01    0.14984E+05
    0.10354E-01    0.15078E+05
    0.10564E-01    0.15168E+05
    0.10777E-01    0.15254E+05
    0.10995E-01    0.15336E+05
    0.11217E-01    0.15414E+05
    0.11443E-01    0.15488E+05
    0.11675E-01    0.15557E+05
    0.11910E-01    0.15622E+05
    0.12151E-01    0.15681E+05
    0.12397E-01    0.15736E+05
    0.12647E-01    0.15786E+05
    0.12902E-01    0.15830E+05
    0.13163E-01    0.15869E+05
    0.13429E-01    0.15902E+05
    0.13700E-01    0.15929E+05
    0.13977E-01    0.15950E+05
    0.14259E-01    0.15965E+05
    0.14547E-01    0.15973E+05
    0.14841E-01    0.15975E+05
    0.15141E-01    0.15971E+05
    0.15447E-01    0.15960E+05
    0.15759E-01    0.15941E+05
    0.16077E-01    0.15916E+05
    0.16402E-01    0.15884E+05
    0.16734E-01    0.15844E+05
    0.17072E-01    0.15798E+05
    0.17416E-01    0.15743E+05
    0.17768E-01    0.15682E+05
    0.18127E-01    0.15613E+05
    0.18493E-01    0.15536E+05
    0.18867E-01    0.15453E+05
    0.19248E-01    0.15361E+05
    0.19637E-01    0.15262E+05
    0.20034E-01    0.15156E+05
    0.20438E-01    0.15043E+05
    0.20851E-01    0.14922E+05
    0.21272E-01    0.14795E+05
    0.21702E-01    0.14660E+05
    0.22141E-01    0.14519E+05
    0.22588E-01    0.14372E+05
    0.23044E-01    0.14218E+05
    0.23510E-01    0.14058E+05
    0.23985E-01    0.13893E+05
    0.24469E-01    0.13722E+05
    0.24964E-01    0.13546E+05
    0.25468E-01    0.13366E+05
    0.25982E-01    0.13181E+05
    0.26507E-01    0.12993E+05
    0.27043E-01    0.12801E+05
    0.27589E-01    0.12607E+05
    0.28146E-01    0.12410E+05
    0.28715E-01    0.12211E+05
    0.29295E-01    0.12011E+05
    0.29887E-01    0.11811E+05
    0.30490E-01    0.11610E+05
    0.31106E-01    0.11409E+05
    0.31735E-01    0.11209E+05
    0.32376E-01    0.11011E+05
    0.33030E-01    0.10814E+05
    0.33697E-01    0.10620E+05
    0.34378E-01    0.10429E+05
    0.35072E-01    0.10242E+05
    0.35781E-01    0.10058E+05
    0.36504E-01    0.98791E+04
    0.37241E-01    0.97045E+04
    0.37993E-01    0.95349E+04
    0.38761E-01    0.93705E+04
    0.39544E-01    0.92117E+04
    0.40343E-01    0.90585E+04
    0.41158E-01    0.89110E+04
    0.41989E-01    0.87693E+04
    0.42838E-01    0.86333E+04
    0.43703E-01    0.85027E+04
    0.44586E-01    0.83774E+04
    0.45486E-01    0.82571E+04
    0.46405E-01    0.81414E+04
    0.47343E-01    0.80297E+04
    0.48299E-01    0.79214E+04
    0.49275E-01    0.78160E+04
    0.50270E-01    0.77126E+04
    0.51286E-01    0.76104E+04
    0.52322E-01    0.75087E+04
    0.53379E-01    0.74064E+04
    0.54457E-01    0.73027E+04
    0.55557E-01    0.71966E+04
    0.56680E-01    0.70873E+04
    0.57825E-01    0.69738E+04
    0.58993E-01    0.68554E+04
    0.60184E-01    0.67314E+04
    0.61400E-01    0.66014E+04
    0.62641E-01    0.64649E+04
    0.63906E-01    0.63218E+04
    0.65197E-01    0.61721E+04
    0.66514E-01    0.60162E+04
    0.67858E-01    0.58546E+04
    0.69229E-01    0.56880E+04
    0.70627E-01    0.55175E+04
    0.72054E-01    0.53443E+04
    0.73510E-01    0.51698E+04
    0.74994E-01    0.49955E+04
    0.76509E-01    0.48230E+04
    0.78055E-01    0.46540E+04
    0.79632E-01    0.44901E+04
    0.81241E-01    0.43328E+04
    0.82882E-01    0.41835E+04
    0.84556E-01    0.40433E+04
    0.86264E-01    0.39131E+04
    0.88007E-01    0.37934E+04
    0.89785E-01    0.36844E+04
    0.91598E-01    0.35861E+04
    0.93449E-01    0.34977E+04
    0.95337E-01    0.34185E+04
    0.97263E-01    0.33471E+04
    0.99227E-01    0.32820E+04
    0.10123E+00    0.32212E+04
    0.10328E+00    0.31628E+04
    0.10536E+00    0.31045E+04
    0.10749E+00    0.30443E+04
    0.10966E+00    0.29804E+04
    0.11188E+00    0.29113E+04
    0.11414E+00    0.28358E+04
    0.11644E+00    0.27537E+04
    0.11880E+00    0.26651E+04
    0.12120E+00    0.25709E+04
    0.12365E+00    0.24726E+04
    0.12614E+00    0.23723E+04
    0.12869E+00    0.22723E+04
    0.13129E+00    0.21749E+04
    0.13394E+00    0.20824E+04
    0.13665E+00    0.19968E+04
    0.13941E+00    0.19193E+04
    0.14223E+00    0.18508E+04
    0.14510E+00    0.17911E+04
    0.14803E+00    0.17397E+04
    0.15102E+00    0.16949E+04
    0.15407E+00    0.16550E+04
    0.15718E+00    0.16175E+04
    0.16036E+00    0.15801E+04
    0.16360E+00    0.15407E+04
    0.16690E+00    0.14977E+04
    0.17028E+00    0.14501E+04
    0.17371E+00    0.13981E+04
    0.17722E+00    0.13426E+04
    0.18080E+00    0.12854E+04
    0.18446E+00    0.12285E+04
    0.18818E+00    0.11740E+04
    0.19198E+00    0.11238E+04
    0.19586E+00    0.10791E+04
    0.19982E+00    0.10401E+04
    0.20386E+00    0.10063E+04
    0.20797E+00    0.97650E+03
