#    L    TT             EE             TE             PP             TP          
     2   3.56006E+003   4.93235E-002   1.28988E+000   4.49613E+005   6.13348E+004
     3   3.21934E+003   8.39882E-002   1.78789E+000   7.00072E+005   7.73371E+004
     4   2.88168E+003   9.72062E-002   2.31375E+000   9.34406E+005   8.68703E+004
     5   2.59397E+003   8.86448E-002   2.72104E+000   1.15123E+006   9.25142E+004
     6   2.35733E+003   6.75969E-002   2.99102E+000   1.35107E+006   9.57143E+004
     7   2.16431E+003   4.48540E-002   3.12486E+000   1.53555E+006   9.73319E+004
     8   2.00671E+003   2.75333E-002   3.13098E+000   1.70616E+006   9.79005E+004
     9   1.87806E+003   1.76878E-002   3.02632E+000   1.86439E+006   9.77722E+004
    10   1.77241E+003   1.37142E-002   2.83935E+000   2.01110E+006   9.71607E+004
    11   1.68584E+003   1.26575E-002   2.60466E+000   2.14785E+006   9.62496E+004
    12   1.61425E+003   1.20978E-002   2.35575E+000   2.27456E+006   9.51062E+004
    13   1.55538E+003   1.09320E-002   2.12220E+000   2.39313E+006   9.38460E+004
    14   1.50636E+003   9.18751E-003   1.92359E+000   2.50327E+006   9.24805E+004
    15   1.46586E+003   7.41564E-003   1.77148E+000   2.60643E+006   9.10649E+004
    16   1.43234E+003   6.12476E-003   1.66952E+000   2.70282E+006   8.96100E+004
    17   1.40444E+003   5.51500E-003   1.61533E+000   2.79242E+006   8.81185E+004
    18   1.38097E+003   5.49828E-003   1.60136E+000   2.87649E+006   8.66202E+004
    19   1.36289E+003   5.87430E-003   1.62219E+000   2.95511E+006   8.51096E+004
    20   1.34785E+003   6.46602E-003   1.66478E+000   3.02834E+006   8.35937E+004
    21   1.33588E+003   7.20600E-003   1.72079E+000   3.09676E+006   8.20802E+004
    22   1.32671E+003   8.10891E-003   1.78234E+000   3.16085E+006   8.05796E+004
    23   1.31995E+003   9.21637E-003   1.84333E+000   3.22062E+006   7.90933E+004
    24   1.31538E+003   1.05498E-002   1.90020E+000   3.27639E+006   7.76263E+004
    25   1.31274E+003   1.20978E-002   1.95041E+000   3.32839E+006   7.61851E+004
    26   1.31189E+003   1.38325E-002   1.99396E+000   3.37694E+006   7.47717E+004
    27   1.31258E+003   1.57328E-002   2.03011E+000   3.42209E+006   7.33894E+004
    28   1.31470E+003   1.77979E-002   2.06065E+000   3.46417E+006   7.20374E+004
    29   1.31813E+003   2.00446E-002   2.08507E+000   3.50308E+006   7.07153E+004
    30   1.32271E+003   2.24965E-002   2.10507E+000   3.53934E+006   6.94229E+004
    31   1.32834E+003   2.51708E-002   2.11929E+000   3.57280E+006   6.81593E+004
    32   1.33497E+003   2.80748E-002   2.12877E+000   3.60384E+006   6.69226E+004
    33   1.34251E+003   3.12072E-002   2.13153E+000   3.63239E+006   6.57122E+004
    34   1.35084E+003   3.45665E-002   2.12752E+000   3.65874E+006   6.45260E+004
    35   1.35997E+003   3.81548E-002   2.11503E+000   3.68290E+006   6.33641E+004
    36   1.36983E+003   4.19803E-002   2.09378E+000   3.70499E+006   6.22248E+004
    37   1.38037E+003   4.60542E-002   2.06243E+000   3.72516E+006   6.11106E+004
    38   1.39155E+003   5.03903E-002   2.02059E+000   3.74347E+006   6.00198E+004
    39   1.40336E+003   5.49911E-002   1.96804E+000   3.76001E+006   5.89522E+004
    40   1.41560E+003   5.98615E-002   1.90447E+000   3.77487E+006   5.79085E+004
    41   1.42848E+003   6.50102E-002   1.82950E+000   3.78814E+006   5.68891E+004
    42   1.44181E+003   7.04402E-002   1.74325E+000   3.79989E+006   5.58934E+004
    43   1.45576E+003   7.61549E-002   1.64568E+000   3.81022E+006   5.49208E+004
