#           k/h    P           
   1.00000E-004   1.93264E+002
   1.02020E-004   1.97008E+002
   1.04081E-004   2.00825E+002
   1.06184E-004   2.04716E+002
   1.08329E-004   2.08683E+002
   1.10517E-004   2.12726E+002
   1.12750E-004   2.16847E+002
   1.15027E-004   2.21048E+002
   1.17351E-004   2.25330E+002
   1.19722E-004   2.29695E+002
   1.22140E-004   2.34145E+002
   1.24608E-004   2.38681E+002
   1.27125E-004   2.43304E+002
   1.29693E-004   2.48017E+002
   1.32313E-004   2.52821E+002
   1.34986E-004   2.57717E+002
   1.37713E-004   2.62709E+002
   1.40495E-004   2.67797E+002
   1.43333E-004   2.72983E+002
   1.46228E-004   2.78270E+002
   1.49182E-004   2.83658E+002
   1.52196E-004   2.89151E+002
   1.55271E-004   2.94750E+002
   1.58407E-004   3.00457E+002
   1.61607E-004   3.06274E+002
   1.64872E-004   3.12204E+002
   1.68203E-004   3.18248E+002
   1.71601E-004   3.24409E+002
   1.75067E-004   3.30688E+002
   1.78604E-004   3.37089E+002
   1.82212E-004   3.43613E+002
   1.85893E-004   3.50263E+002
   1.89648E-004   3.57042E+002
   1.93479E-004   3.63951E+002
   1.97388E-004   3.70993E+002
   2.01375E-004   3.78171E+002
   2.05443E-004   3.85488E+002
   2.09594E-004   3.92945E+002
   2.13828E-004   4.00546E+002
   2.18147E-004   4.08293E+002
   2.22554E-004   4.16190E+002
   2.27050E-004   4.24238E+002
   2.31637E-004   4.32441E+002
   2.36316E-004   4.40802E+002
   2.41090E-004   4.49324E+002
   2.45960E-004   4.58009E+002
   2.50929E-004   4.66862E+002
   2.55998E-004   4.75884E+002
   2.61170E-004   4.85080E+002
   2.66446E-004   4.94452E+002
   2.71828E-004   5.04004E+002
   2.77319E-004   5.13739E+002
   2.82922E-004   5.23661E+002
   2.88637E-004   5.33773E+002
   2.94468E-004   5.44078E+002
   3.00417E-004   5.54581E+002
   3.06485E-004   5.65285E+002
   3.12677E-004   5.76194E+002
   3.18993E-004   5.87311E+002
   3.25437E-004   5.98640E+002
   3.32012E-004   6.10186E+002
   3.38719E-004   6.21952E+002
   3.45561E-004   6.33942E+002
   3.52542E-004   6.46161E+002
   3.59664E-004   6.58613E+002
   3.66930E-004   6.71302E+002
   3.74342E-004   6.84232E+002
   3.81904E-004   6.97407E+002
   3.89619E-004   7.10834E+002
   3.97490E-004   7.24514E+002
   4.05520E-004   7.38455E+002
   4.13712E-004   7.52659E+002
   4.22070E-004   7.67132E+002
   4.30596E-004   7.81880E+002
   4.39295E-004   7.96905E+002
   4.48169E-004   8.12215E+002
   4.57222E-004   8.27813E+002
   4.66459E-004   8.43705E+002
   4.75882E-004   8.59896E+002
   4.85496E-004   8.76392E+002
   4.95303E-004   8.93197E+002
   5.05309E-004   9.10318E+002
   5.15517E-004   9.27759E+002
   5.25931E-004   9.45527E+002
   5.36556E-004   9.63627E+002
   5.47395E-004   9.82065E+002
   5.58453E-004   1.00085E+003
   5.69734E-004   1.01998E+003
   5.81244E-004   1.03947E+003
   5.92986E-004   1.05931E+003
   6.04965E-004   1.07953E+003
   6.17186E-004   1.10012E+003
   6.29654E-004   1.12109E+003
   6.42374E-004   1.14245E+003
   6.55350E-004   1.16420E+003
   6.68589E-004   1.18636E+003
   6.82096E-004   1.20892E+003
   6.95875E-004   1.23189E+003
   7.09933E-004   1.25528E+003
   7.24274E-004   1.27910E+003
   7.38906E-004   1.30335E+003
   7.53832E-004   1.32804E+003
   7.69061E-004   1.35319E+003
   7.84597E-004   1.37878E+003
   8.00447E-004   1.40484E+003
   8.16617E-004   1.43137E+003
   8.33114E-004   1.45838E+003
   8.49944E-004   1.48587E+003
   8.67114E-004   1.51386E+003
   8.84631E-004   1.54234E+003
   9.02501E-004   1.57133E+003
   9.20733E-004   1.60084E+003
   9.39333E-004   1.63087E+003
   9.58309E-004   1.66143E+003
   9.77668E-004   1.69253E+003
   9.97418E-004   1.72417E+003
   1.01757E-003   1.75637E+003
   1.03812E-003   1.78914E+003
   1.05910E-003   1.82247E+003
   1.08049E-003   1.85639E+003
   1.10232E-003   1.89089E+003
   1.12459E-003   1.92598E+003
   1.14730E-003   1.96168E+003
   1.17048E-003   1.99799E+003
   1.19413E-003   2.03492E+003
   1.21825E-003   2.07248E+003
   1.24286E-003   2.11068E+003
   1.26797E-003   2.14952E+003
   1.29358E-003   2.18901E+003
   1.31971E-003   2.22917E+003
   1.34637E-003   2.27000E+003
   1.37357E-003   2.31150E+003
   1.40132E-003   2.35369E+003
   1.42963E-003   2.39657E+003
   1.45851E-003   2.44016E+003
   1.48797E-003   2.48445E+003
   1.51803E-003   2.52946E+003
   1.54870E-003   2.57520E+003
   1.57998E-003   2.62167E+003
   1.61190E-003   2.66889E+003
   1.64446E-003   2.71685E+003
   1.67768E-003   2.76557E+003
   1.71158E-003   2.81505E+003
   1.74615E-003   2.86530E+003
   1.78143E-003   2.91632E+003
   1.81741E-003   2.96813E+003
   1.85413E-003   3.02073E+003
   1.89158E-003   3.07413E+003
   1.92980E-003   3.12833E+003
   1.96878E-003   3.18334E+003
   2.00855E-003   3.23916E+003
   2.04913E-003   3.29581E+003
   2.09052E-003   3.35327E+003
   2.13276E-003   3.41157E+003
   2.17584E-003   3.47070E+003
   2.21979E-003   3.53067E+003
   2.26464E-003   3.59148E+003
   2.31039E-003   3.65314E+003
   2.35706E-003   3.71565E+003
   2.40467E-003   3.77901E+003
   2.45325E-003   3.84322E+003
   2.50281E-003   3.90829E+003
   2.55337E-003   3.97421E+003
   2.60495E-003   4.04100E+003
   2.65758E-003   4.10864E+003
   2.71126E-003   4.17714E+003
   2.76603E-003   4.24650E+003
   2.82191E-003   4.31672E+003
   2.87892E-003   4.38779E+003
   2.93708E-003   4.45971E+003
   2.99641E-003   4.53249E+003
   3.05694E-003   4.60611E+003
   3.11870E-003   4.68057E+003
