#           k/h    P           
    0.10000E-03    0.37789E+03
    0.10202E-03    0.38519E+03
    0.10408E-03    0.39264E+03
    0.10618E-03    0.40023E+03
    0.10833E-03    0.40796E+03
    0.11052E-03    0.41585E+03
    0.11275E-03    0.42388E+03
    0.11503E-03    0.43208E+03
    0.11735E-03    0.44043E+03
    0.11972E-03    0.44895E+03
    0.12214E-03    0.45763E+03
    0.12461E-03    0.46648E+03
    0.12712E-03    0.47551E+03
    0.12969E-03    0.48470E+03
    0.13231E-03    0.49408E+03
    0.13499E-03    0.50364E+03
    0.13771E-03    0.51339E+03
    0.14049E-03    0.52333E+03
    0.14333E-03    0.53346E+03
    0.14623E-03    0.54379E+03
    0.14918E-03    0.55432E+03
    0.15220E-03    0.56505E+03
    0.15527E-03    0.57600E+03
    0.15841E-03    0.58716E+03
    0.16161E-03    0.59854E+03
    0.16487E-03    0.61014E+03
    0.16820E-03    0.62196E+03
    0.17160E-03    0.63402E+03
    0.17507E-03    0.64632E+03
    0.17860E-03    0.65886E+03
    0.18221E-03    0.67164E+03
    0.18589E-03    0.68467E+03
    0.18965E-03    0.69796E+03
    0.19348E-03    0.71152E+03
    0.19739E-03    0.72534E+03
    0.20138E-03    0.73943E+03
    0.20544E-03    0.75380E+03
    0.20959E-03    0.76845E+03
    0.21383E-03    0.78339E+03
    0.21815E-03    0.79863E+03
    0.22255E-03    0.81416E+03
    0.22705E-03    0.83001E+03
    0.23164E-03    0.84617E+03
    0.23632E-03    0.86265E+03
    0.24109E-03    0.87946E+03
    0.24596E-03    0.89660E+03
    0.25093E-03    0.91408E+03
    0.25600E-03    0.93191E+03
    0.26117E-03    0.95010E+03
    0.26645E-03    0.96865E+03
    0.27183E-03    0.98757E+03
    0.27732E-03    0.10069E+04
    0.28292E-03    0.10265E+04
    0.28864E-03    0.10466E+04
    0.29447E-03    0.10671E+04
    0.30042E-03    0.10880E+04
    0.30649E-03    0.11093E+04
    0.31268E-03    0.11311E+04
    0.31899E-03    0.11532E+04
    0.32544E-03    0.11759E+04
    0.33201E-03    0.11990E+04
    0.33872E-03    0.12225E+04
    0.34556E-03    0.12465E+04
    0.35254E-03    0.12711E+04
    0.35966E-03    0.12961E+04
    0.36693E-03    0.13216E+04
    0.37434E-03    0.13476E+04
    0.38190E-03    0.13742E+04
    0.38962E-03    0.14013E+04
    0.39749E-03    0.14290E+04
    0.40552E-03    0.14572E+04
    0.41371E-03    0.14861E+04
    0.42207E-03    0.15155E+04
    0.43060E-03    0.15455E+04
    0.43929E-03    0.15761E+04
    0.44817E-03    0.16074E+04
    0.45722E-03    0.16393E+04
    0.46646E-03    0.16719E+04
    0.47588E-03    0.17051E+04
    0.48550E-03    0.17390E+04
