#           k/h    P           
   1.00000E-004   2.33938E+002
   1.02020E-004   2.38475E+002
   1.04081E-004   2.43101E+002
   1.06184E-004   2.47817E+002
   1.08329E-004   2.52624E+002
   1.10517E-004   2.57525E+002
   1.12750E-004   2.62521E+002
   1.15027E-004   2.67614E+002
   1.17351E-004   2.72806E+002
   1.19722E-004   2.78099E+002
   1.22140E-004   2.83494E+002
   1.24608E-004   2.88995E+002
   1.27125E-004   2.94603E+002
   1.29693E-004   3.00319E+002
   1.32313E-004   3.06147E+002
   1.34986E-004   3.12088E+002
   1.37713E-004   3.18145E+002
   1.40495E-004   3.24319E+002
   1.43333E-004   3.30614E+002
   1.46228E-004   3.37031E+002
   1.49182E-004   3.43573E+002
   1.52196E-004   3.50242E+002
   1.55271E-004   3.57041E+002
   1.58407E-004   3.63972E+002
   1.61607E-004   3.71039E+002
   1.64872E-004   3.78243E+002
   1.68203E-004   3.85587E+002
   1.71601E-004   3.93075E+002
   1.75067E-004   4.00709E+002
   1.78604E-004   4.08491E+002
   1.82212E-004   4.16425E+002
   1.85893E-004   4.24514E+002
   1.89648E-004   4.32760E+002
   1.93479E-004   4.41168E+002
   1.97388E-004   4.49740E+002
   2.01375E-004   4.58479E+002
   2.05443E-004   4.67388E+002
   2.09594E-004   4.76472E+002
   2.13828E-004   4.85733E+002
   2.18147E-004   4.95176E+002
   2.22554E-004   5.04803E+002
   2.27050E-004   5.14618E+002
   2.31637E-004   5.24626E+002
   2.36316E-004   5.34829E+002
   2.41090E-004   5.45232E+002
   2.45960E-004   5.55839E+002
   2.50929E-004   5.66654E+002
   2.55998E-004   5.77681E+002
   2.61170E-004   5.88925E+002
   2.66446E-004   6.00389E+002
   2.71828E-004   6.12078E+002
   2.77319E-004   6.23997E+002
   2.82922E-004   6.36151E+002
   2.88637E-004   6.48544E+002
   2.94468E-004   6.61180E+002
   3.00417E-004   6.74066E+002
   3.06485E-004   6.87205E+002
   3.12677E-004   7.00604E+002
   3.18993E-004   7.14267E+002
   3.25437E-004   7.28201E+002
   3.32012E-004   7.42410E+002
   3.38719E-004   7.56900E+002
   3.45561E-004   7.71677E+002
   3.52542E-004   7.86746E+002
   3.59664E-004   8.02115E+002
   3.66930E-004   8.17790E+002
   3.74342E-004   8.33775E+002
   3.81904E-004   8.50079E+002
   3.89619E-004   8.66708E+002
   3.97490E-004   8.83669E+002
   4.05520E-004   9.00968E+002
   4.13712E-004   9.18613E+002
   4.22070E-004   9.36612E+002
   4.30596E-004   9.54971E+002
   4.39295E-004   9.73700E+002
   4.48169E-004   9.92804E+002
   4.57222E-004   1.01229E+003
   4.66459E-004   1.03218E+003
   4.75882E-004   1.05246E+003
   4.85496E-004   1.07315E+003
   4.95303E-004   1.09427E+003
   5.05309E-004   1.11581E+003
   5.15517E-004   1.13779E+003
   5.25931E-004   1.16022E+003
   5.36556E-004   1.18311E+003
   5.47395E-004   1.20647E+003
   5.58453E-004   1.23030E+003
   5.69734E-004   1.25463E+003
   5.81244E-004   1.27945E+003
   5.92986E-004   1.30479E+003
   6.04965E-004   1.33066E+003
   6.17186E-004   1.35706E+003
   6.29654E-004   1.38402E+003
   6.42374E-004   1.41153E+003
   6.55350E-004   1.43962E+003
   6.68589E-004   1.46831E+003
   6.82096E-004   1.49759E+003
   6.95875E-004   1.52750E+003
   7.09933E-004   1.55804E+003
   7.24274E-004   1.58923E+003
   7.38906E-004   1.62109E+003
   7.53832E-004   1.65363E+003
   7.69061E-004   1.68687E+003
   7.84597E-004   1.72083E+003
   8.00447E-004   1.75552E+003
   8.16617E-004   1.79097E+003
   8.33114E-004   1.82720E+003
   8.49944E-004   1.86421E+003
   8.67114E-004   1.90205E+003
   8.84631E-004   1.94071E+003
   9.02501E-004   1.98024E+003
   9.20733E-004   2.02065E+003
   9.39333E-004   2.06196E+003
   9.58309E-004   2.10421E+003
   9.77668E-004   2.14740E+003
   9.97418E-004   2.19158E+003
   1.01757E-003   2.23676E+003
   1.03812E-003   2.28297E+003
   1.05910E-003   2.33024E+003
   1.08049E-003   2.37861E+003
   1.10232E-003   2.42809E+003
   1.12459E-003   2.47872E+003
   1.14730E-003   2.53053E+003
   1.17048E-003   2.58355E+003
   1.19413E-003   2.63781E+003
   1.21825E-003   2.69335E+003
   1.24286E-003   2.75021E+003
   1.26797E-003   2.80840E+003
   1.29358E-003   2.86798E+003
   1.31971E-003   2.92898E+003
   1.34637E-003   2.99143E+003
   1.37357E-003   3.05537E+003
   1.40132E-003   3.12084E+003
   1.42963E-003   3.18787E+003
   1.45851E-003   3.25651E+003
   1.48797E-003   3.32679E+003
   1.51803E-003   3.39876E+003
   1.54870E-003   3.47244E+003
   1.57998E-003   3.54789E+003
   1.61190E-003   3.62514E+003
   1.64446E-003   3.70424E+003
   1.67768E-003   3.78521E+003
   1.71158E-003   3.86811E+003
   1.74615E-003   3.95296E+003
   1.78143E-003   4.03982E+003
   1.81741E-003   4.12873E+003
   1.85413E-003   4.21971E+003
   1.89158E-003   4.31282E+003
   1.92980E-003   4.40808E+003
   1.96878E-003   4.50555E+003
   2.00855E-003   4.60525E+003
   2.04913E-003   4.70724E+003
   2.09052E-003   4.81154E+003
   2.13276E-003   4.91820E+003
   2.17584E-003   5.02725E+003
   2.21979E-003   5.13874E+003
   2.26464E-003   5.25270E+003
   2.31039E-003   5.36917E+003
   2.35706E-003   5.48820E+003
   2.40467E-003   5.60981E+003
   2.45325E-003   5.73404E+003
   2.50281E-003   5.86095E+003
   2.55337E-003   5.99055E+003
   2.60495E-003   6.12290E+003
   2.65758E-003   6.25803E+003
   2.71126E-003   6.39597E+003
   2.76603E-003   6.53677E+003
   2.82191E-003   6.68046E+003
   2.87892E-003   6.82708E+003
   2.93708E-003   6.97666E+003
   2.99641E-003   7.12924E+003
   3.05694E-003   7.28485E+003
   3.11870E-003   7.44352E+003
   3.18170E-003   7.60529E+003
   3.24597E-003   7.77018E+003
   3.31155E-003   7.93823E+003
   3.37844E-003   8.10946E+003
   3.44669E-003   8.28390E+003
   3.51632E-003   8.46158E+003
   3.58735E-003   8.64251E+003
   3.65982E-003   8.82673E+003
   3.73376E-003   9.01425E+003
   3.80918E-003   9.20510E+003
   3.88613E-003   9.39928E+003
   3.96464E-003   9.59683E+003
   4.04473E-003   9.79774E+003
   4.12644E-003   1.00020E+004
   4.20980E-003   1.02097E+004
   4.29484E-003   1.04208E+004
   4.38160E-003   1.06353E+004
   4.47012E-003   1.08532E+004
   4.56042E-003   1.10744E+004
