#    L    TT             EE             TE             PP             TP          
     2   1.71251E+003   5.93554E-002   7.39232E+000   3.11317E+006  -8.96623E+004
     3   1.97658E+003   9.79920E-002   9.45055E+000   4.71790E+006  -1.23109E+005
     4   2.00701E+003   1.12948E-001   9.62990E+000   6.07485E+006  -1.42969E+005
     5   1.94624E+003   1.03651E-001   8.67273E+000   7.21707E+006  -1.54155E+005
     6   1.85751E+003   7.98023E-002   7.18817E+000   8.17964E+006  -1.59932E+005
     7   1.76648E+003   5.30338E-002   5.59444E+000   8.99665E+006  -1.62361E+005
     8   1.68263E+003   3.13718E-002   4.14792E+000   9.69411E+006  -1.62690E+005
     9   1.60899E+003   1.76960E-002   2.98448E+000   1.02930E+007  -1.61687E+005
    10   1.54508E+003   1.09908E-002   2.15503E+000   1.08078E+007  -1.59789E+005
    11   1.49043E+003   8.56852E-003   1.64886E+000   1.12538E+007  -1.57341E+005
    12   1.44344E+003   7.97179E-003   1.41684E+000   1.16363E+007  -1.54464E+005
    13   1.40379E+003   7.81775E-003   1.39138E+000   1.19695E+007  -1.51383E+005
    14   1.37002E+003   7.72005E-003   1.49860E+000   1.22551E+007  -1.48124E+005
    15   1.34197E+003   7.78733E-003   1.67160E+000   1.25032E+007  -1.44819E+005
    16   1.31884E+003   8.14794E-003   1.85647E+000   1.27170E+007  -1.41496E+005
    17   1.29983E+003   8.74092E-003   2.01559E+000   1.28980E+007  -1.38161E+005
    18   1.28420E+003   9.35898E-003   2.12737E+000   1.30538E+007  -1.34890E+005
    19   1.27322E+003   9.81234E-003   2.18912E+000   1.31857E+007  -1.31688E+005
    20   1.26461E+003   1.00319E-002   2.20243E+000   1.32951E+007  -1.28542E+005
    21   1.25858E+003   1.01123E-002   2.18049E+000   1.33853E+007  -1.25481E+005
    22   1.25487E+003   1.02418E-002   2.13868E+000   1.34592E+007  -1.22510E+005
    23   1.25310E+003   1.06120E-002   2.09215E+000   1.35173E+007  -1.19618E+005
    24   1.25310E+003   1.13509E-002   2.05395E+000   1.35614E+007  -1.16805E+005
    25   1.25459E+003   1.25018E-002   2.03217E+000   1.35929E+007  -1.14067E+005
    26   1.25746E+003   1.40440E-002   2.03136E+000   1.36136E+007  -1.11410E+005
    27   1.26150E+003   1.59265E-002   2.04995E+000   1.36237E+007  -1.08820E+005
    28   1.26665E+003   1.80968E-002   2.08504E+000   1.36249E+007  -1.06304E+005
    29   1.27280E+003   2.05124E-002   2.12901E+000   1.36169E+007  -1.03848E+005
    30   1.27989E+003   2.31422E-002   2.17580E+000   1.36020E+007  -1.01469E+005
    31   1.28779E+003   2.59611E-002   2.21694E+000   1.35797E+007  -9.91519E+004
    32   1.29654E+003   2.89509E-002   2.24802E+000   1.35516E+007  -9.69053E+004
    33   1.30605E+003   3.21014E-002   2.26373E+000   1.35174E+007  -9.47189E+004
    34   1.31623E+003   3.54165E-002   2.26284E+000   1.34783E+007  -9.26009E+004
    35   1.32711E+003   3.89134E-002   2.24437E+000   1.34345E+007  -9.05445E+004
    36   1.33862E+003   4.26206E-002   2.21019E+000   1.33863E+007  -8.85482E+004
    37   1.35070E+003   4.65698E-002   2.16189E+000   1.33344E+007  -8.66081E+004
    38   1.36335E+003   5.07946E-002   2.10228E+000   1.32789E+007  -8.47238E+004
    39   1.37652E+003   5.53062E-002   2.03334E+000   1.32203E+007  -8.28928E+004
    40   1.39003E+003   6.01157E-002   1.95661E+000   1.31587E+007  -8.11116E+004
    41   1.40409E+003   6.52353E-002   1.87318E+000   1.30946E+007  -7.93775E+004
    42   1.41853E+003   7.06625E-002   1.78310E+000   1.30281E+007  -7.76892E+004
    43   1.43349E+003   7.63922E-002   1.68567E+000   1.29596E+007  -7.60460E+004
    44   1.44867E+003   8.24112E-002   1.57923E+000   1.28892E+007  -7.44459E+004
