#    L    TT             EE             TE             PP             TP          
     2   3.47401E+003   5.88434E-002   8.12605E+000   3.73021E+006  -5.89979E+004
     3   4.23101E+003   9.99576E-002   1.14552E+001   5.80543E+006  -1.08737E+005
     4   4.39776E+003   1.17581E-001   1.23201E+001   7.60663E+006  -1.46570E+005
     5   4.27893E+003   1.10004E-001   1.14801E+001   9.14954E+006  -1.73805E+005
     6   4.04503E+003   8.64609E-002   9.75441E+000   1.04666E+007  -1.93107E+005
     7   3.77889E+003   5.87543E-002   7.76044E+000   1.15946E+007  -2.06726E+005
     8   3.51808E+003   3.54338E-002   5.88879E+000   1.25636E+007  -2.16262E+005
     9   3.27814E+003   1.99756E-002   4.34937E+000   1.33990E+007  -2.22820E+005
    10   3.06277E+003   1.18256E-002   3.22346E+000   1.41185E+007  -2.27094E+005
    11   2.87287E+003   8.52374E-003   2.50348E+000   1.47418E+007  -2.29678E+005
    12   2.70536E+003   7.61803E-003   2.12861E+000   1.52758E+007  -2.30845E+005
    13   2.55918E+003   7.58284E-003   2.01470E+000   1.57391E+007  -2.31005E+005
    14   2.43072E+003   7.83082E-003   2.06978E+000   1.61346E+007  -2.30277E+005
    15   2.31871E+003   8.28926E-003   2.21173E+000   1.64756E+007  -2.28921E+005
    16   2.22079E+003   8.96452E-003   2.37447E+000   1.67668E+007  -2.27042E+005
    17   2.13476E+003   9.74142E-003   2.51219E+000   1.70108E+007  -2.24701E+005
    18   2.05913E+003   1.04122E-002   2.59904E+000   1.72177E+007  -2.22065E+005
    19   1.99417E+003   1.08170E-002   2.63080E+000   1.73900E+007  -2.19178E+005
    20   1.93673E+003   1.09267E-002   2.60969E+000   1.75295E+007  -2.16067E+005
    21   1.88646E+003   1.08724E-002   2.55094E+000   1.76413E+007  -2.12805E+005
    22   1.84256E+003   1.08692E-002   2.47243E+000   1.77292E+007  -2.09439E+005
    23   1.80415E+003   1.11253E-002   2.39156E+000   1.77945E+007  -2.05977E+005
    24   1.77063E+003   1.17759E-002   2.32317E+000   1.78396E+007  -2.02448E+005
    25   1.74137E+003   1.28665E-002   2.27638E+000   1.78667E+007  -1.98870E+005
    26   1.71600E+003   1.43737E-002   2.25601E+000   1.78782E+007  -1.95271E+005
    27   1.69398E+003   1.62417E-002   2.25999E+000   1.78749E+007  -1.91650E+005
    28   1.67509E+003   1.84118E-002   2.28447E+000   1.78590E+007  -1.88034E+005
    29   1.65896E+003   2.08348E-002   2.32061E+000   1.78304E+007  -1.84412E+005
    30   1.64539E+003   2.34732E-002   2.36116E+000   1.77922E+007  -1.80824E+005
    31   1.63410E+003   2.62964E-002   2.39652E+000   1.77440E+007  -1.77255E+005
    32   1.62500E+003   2.92827E-002   2.42148E+000   1.76878E+007  -1.73731E+005
    33   1.61787E+003   3.24206E-002   2.43023E+000   1.76235E+007  -1.70243E+005
    34   1.61254E+003   3.57143E-002   2.42141E+000   1.75527E+007  -1.66809E+005
    35   1.60891E+003   3.91831E-002   2.39416E+000   1.74757E+007  -1.63427E+005
    36   1.60685E+003   4.28585E-002   2.35069E+000   1.73931E+007  -1.60100E+005
    37   1.60621E+003   4.67755E-002   2.29299E+000   1.73058E+007  -1.56829E+005
    38   1.60691E+003   5.09710E-002   2.22437E+000   1.72140E+007  -1.53619E+005
    39   1.60886E+003   5.54576E-002   2.14710E+000   1.71184E+007  -1.50467E+005
    40   1.61182E+003   6.02474E-002   2.06299E+000   1.70192E+007  -1.47375E+005
    41   1.61594E+003   6.53534E-002   1.97333E+000   1.69170E+007  -1.44341E+005
    42   1.62100E+003   7.07720E-002   1.87811E+000   1.68121E+007  -1.41368E+005
    43   1.62712E+003   7.64969E-002   1.77652E+000   1.67050E+007  -1.38456E+005
    44   1.63394E+003   8.25132E-002   1.66669E+000   1.65958E+007  -1.35605E+005
    45   1.64163E+003   8.88207E-002   1.54694E+000   1.64847E+007  -1.32811E+005
    46   1.65018E+003   9.54241E-002   1.41543E+000   1.63720E+007  -1.30078E+005
