#    L    TT             EE             TE             PP             TP          
     2   2.49995E+003   4.31261E-002   1.36628E+000   2.70894E+005   3.46942E+004
     3   2.52448E+003   6.81082E-002   1.02059E+000   3.63666E+005   4.44881E+004
     4   2.48530E+003   7.36998E-002   1.18045E+000   4.35928E+005   5.04247E+004
     5   2.42538E+003   6.42225E-002   2.00059E+000   4.94325E+005   5.39566E+004
     6   2.35948E+003   5.10239E-002   3.36787E+000   5.42702E+005   5.59572E+004
     7   2.29443E+003   4.37895E-002   5.01710E+000   5.83724E+005   5.69671E+004
     8   2.23348E+003   4.61026E-002   6.65082E+000   6.19088E+005   5.73278E+004
     9   2.17900E+003   5.55250E-002   8.01958E+000   6.50004E+005   5.72676E+004
    10   2.13136E+003   6.64777E-002   8.96168E+000   6.77222E+005   5.69269E+004
    11   2.09134E+003   7.36292E-002   9.41429E+000   7.01518E+005   5.64224E+004
    12   2.05827E+003   7.40747E-002   9.39248E+000   7.23055E+005   5.58004E+004
    13   2.03199E+003   6.78874E-002   8.97474E+000   7.42551E+005   5.51281E+004
    14   2.01115E+003   5.72123E-002   8.26839E+000   7.59986E+005   5.44123E+004
    15   1.99496E+003   4.49531E-002   7.39448E+000   7.75847E+005   5.36806E+004
    16   1.98266E+003   3.35888E-002   6.46533E+000   7.90225E+005   5.29377E+004
    17   1.97366E+003   2.46099E-002   5.57316E+000   8.03135E+005   5.21846E+004
    18   1.96676E+003   1.84967E-002   4.78309E+000   8.14946E+005   5.14345E+004
    19   1.96301E+003   1.50209E-002   4.13528E+000   8.25686E+005   5.06813E+004
    20   1.96080E+003   1.36045E-002   3.63825E+000   8.35367E+005   4.99301E+004
    21   1.96002E+003   1.36166E-002   3.28333E+000   8.44150E+005   4.91823E+004
    22   1.96062E+003   1.45089E-002   3.04757E+000   8.52154E+005   4.84431E+004
    23   1.96250E+003   1.58571E-002   2.90013E+000   8.59379E+005   4.77128E+004
    24   1.96548E+003   1.73575E-002   2.80947E+000   8.65899E+005   4.69934E+004
    25   1.96969E+003   1.88171E-002   2.74664E+000   8.71765E+005   4.62891E+004
    26   1.97480E+003   2.01493E-002   2.68973E+000   8.77057E+005   4.55995E+004
