#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
     2   3.40105E+003   5.65354E-001   3.17543E-003   5.65354E-001   5.50132E-002  -6.00605E-006   3.17543E-003  -6.00605E-006   4.97735E-009
     3   2.85856E+003   2.32934E+000   2.24077E-003   2.32934E+000   9.20186E-002  -5.53672E-006   2.24077E-003  -5.53672E-006   3.15547E-009
     4   2.45421E+003   3.43235E+000   1.69805E-003   3.43235E+000   1.00325E-001  -4.30161E-006   1.69805E-003  -4.30161E-006   2.24855E-009
     5   2.15445E+003   3.73893E+000   1.34657E-003   3.73893E+000   8.44613E-002  -2.96156E-006   1.34657E-003  -2.96156E-006   1.71034E-009
     6   1.92940E+003   3.53344E+000   1.10149E-003   3.53344E+000   5.85730E-002  -1.76472E-006   1.10149E-003  -1.76472E-006   1.35687E-009
     7   1.75838E+003   3.08120E+000   9.21676E-004   3.08120E+000   3.51298E-002  -8.15312E-007   9.21676E-004  -8.15312E-007   1.10912E-009
     8   1.62687E+003   2.56338E+000   7.84765E-004   2.56338E+000   1.99299E-002  -1.42873E-007   7.84765E-004  -1.42873E-007   9.27152E-010
     9   1.52514E+003   2.08900E+000   6.77618E-004   2.08900E+000   1.26658E-002   2.68111E-007   6.77618E-004   2.68111E-007   7.88738E-010
    10   1.44558E+003   1.71672E+000   5.91819E-004   1.71672E+000   1.01462E-002   4.59986E-007   5.91819E-004   4.59986E-007   6.80382E-010
    11   1.38334E+003   1.46624E+000   5.22016E-004   1.46624E+000   9.26249E-003   4.88789E-007   5.22016E-004   4.88789E-007   5.93796E-010
    12   1.33412E+003   1.33084E+000   4.64174E-004   1.33084E+000   8.40704E-003   4.12304E-007   4.64174E-004   4.12304E-007   5.23087E-010
    13   1.29559E+003   1.28849E+000   4.15790E-004   1.28849E+000   7.35850E-003   2.82856E-007   4.15790E-004   2.82856E-007   4.64686E-010
    14   1.26509E+003   1.31011E+000   3.74690E-004   1.31011E+000   6.49399E-003   1.41996E-007   3.74690E-004   1.41996E-007   4.15637E-010
    15   1.24152E+003   1.36807E+000   3.39483E-004   1.36807E+000   6.11361E-003   1.86243E-008   3.39483E-004   1.86243E-008   3.74105E-010
    16   1.22354E+003   1.44025E+000   3.09001E-004   1.44025E+000   6.20412E-003  -7.11572E-008   3.09001E-004  -7.11572E-008   3.38544E-010
    17   1.21000E+003   1.51133E+000   2.82361E-004   1.51133E+000   6.55568E-003  -1.22273E-007   2.82361E-004  -1.22273E-007   3.07775E-010
    18   1.19986E+003   1.57200E+000   2.58970E-004   1.57200E+000   6.97735E-003  -1.38011E-007   2.58970E-004  -1.38011E-007   2.81034E-010
