#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.16294E+04    0.29379E-01    0.00000E+00    0.30443E+01    0.10673E-06   -0.92464E-02   -0.13678E-04
     3    0.16597E+04    0.36783E-01    0.00000E+00    0.33121E+01    0.12515E-06   -0.10096E-01   -0.14249E-04
     4    0.15766E+04    0.31917E-01    0.00000E+00    0.29783E+01    0.13918E-06   -0.10125E-01   -0.12167E-04
     5    0.14695E+04    0.21694E-01    0.00000E+00    0.24466E+01    0.15017E-06   -0.97961E-02   -0.87671E-05
     6    0.13686E+04    0.12465E-01    0.00000E+00    0.19207E+01    0.15887E-06   -0.93145E-02   -0.51279E-05
     7    0.12823E+04    0.67817E-02    0.00000E+00    0.14875E+01    0.16588E-06   -0.87803E-02   -0.20274E-05
     8    0.12113E+04    0.41807E-02    0.00000E+00    0.11726E+01    0.17159E-06   -0.82411E-02    0.10825E-06
     9    0.11543E+04    0.32011E-02    0.00000E+00    0.97094E+00    0.17628E-06   -0.77199E-02    0.11723E-05
    10    0.11090E+04    0.27436E-02    0.00000E+00    0.86389E+00    0.18013E-06   -0.72255E-02    0.13077E-05
    11    0.10735E+04    0.23867E-02    0.00000E+00    0.82735E+00    0.18333E-06   -0.67640E-02    0.80919E-06
    12    0.10459E+04    0.21200E-02    0.00000E+00    0.83822E+00    0.18591E-06   -0.63328E-02    0.15463E-07
    13    0.10250E+04    0.20143E-02    0.00000E+00    0.87746E+00    0.18807E-06   -0.59353E-02   -0.77800E-06
    14    0.10094E+04    0.20786E-02    0.00000E+00    0.93122E+00    0.18978E-06   -0.55670E-02   -0.13716E-05
    15    0.99835E+03    0.22756E-02    0.00000E+00    0.99129E+00    0.19119E-06   -0.52284E-02   -0.16794E-05
    16    0.99108E+03    0.25768E-02    0.00000E+00    0.10537E+01    0.19230E-06   -0.49161E-02   -0.17132E-05
    17    0.98685E+03    0.29835E-02    0.00000E+00    0.11170E+01    0.19313E-06   -0.46267E-02   -0.15496E-05
    18    0.98475E+03    0.35122E-02    0.00000E+00    0.11810E+01    0.19376E-06   -0.43599E-02   -0.12914E-05
    19    0.98610E+03    0.41826E-02    0.00000E+00    0.12499E+01    0.19420E-06   -0.41132E-02   -0.10350E-05
    20    0.98882E+03    0.49932E-02    0.00000E+00    0.13207E+01    0.19446E-06   -0.38837E-02   -0.84816E-06
    21    0.99314E+03    0.59424E-02    0.00000E+00    0.13941E+01    0.19456E-06   -0.36705E-02   -0.76166E-06
    22    0.99890E+03    0.70279E-02    0.00000E+00    0.14688E+01    0.19454E-06   -0.34725E-02   -0.77134E-06
    23    0.10059E+04    0.82510E-02    0.00000E+00    0.15428E+01    0.19440E-06   -0.32879E-02   -0.84884E-06
    24    0.10140E+04    0.96157E-02    0.00000E+00    0.16146E+01    0.19415E-06   -0.31159E-02   -0.95680E-06
    25    0.10230E+04    0.11127E-01    0.00000E+00    0.16819E+01    0.19380E-06   -0.29552E-02   -0.10608E-05
    26    0.10330E+04    0.12792E-01    0.00000E+00    0.17442E+01    0.19338E-06   -0.28052E-02   -0.11357E-05
    27    0.10436E+04    0.14616E-01    0.00000E+00    0.17995E+01    0.19288E-06   -0.26649E-02   -0.11701E-05
    28    0.10550E+04    0.16610E-01    0.00000E+00    0.18486E+01    0.19231E-06   -0.25337E-02   -0.11662E-05
    29    0.10670E+04    0.18782E-01    0.00000E+00    0.18901E+01    0.19168E-06   -0.24104E-02   -0.11368E-05
    30    0.10796E+04    0.21143E-01    0.00000E+00    0.19254E+01    0.19100E-06   -0.22949E-02   -0.10978E-05
    31    0.10926E+04    0.23700E-01    0.00000E+00    0.19529E+01    0.19026E-06   -0.21861E-02   -0.10621E-05
    32    0.11061E+04    0.26463E-01    0.00000E+00    0.19739E+01    0.18949E-06   -0.20840E-02   -0.10388E-05
    33    0.11201E+04    0.29436E-01    0.00000E+00    0.19871E+01    0.18867E-06   -0.19877E-02   -0.10323E-05
    34    0.11344E+04    0.32628E-01    0.00000E+00    0.19927E+01    0.18783E-06   -0.18969E-02   -0.10428E-05
    35    0.11492E+04    0.36042E-01    0.00000E+00    0.19897E+01    0.18694E-06   -0.18112E-02   -0.10650E-05
    36    0.11643E+04    0.39687E-01    0.00000E+00    0.19779E+01    0.18603E-06   -0.17304E-02   -0.10908E-05
    37    0.11797E+04    0.43567E-01    0.00000E+00    0.19563E+01    0.18510E-06   -0.16541E-02   -0.11143E-05
    38    0.11954E+04    0.47692E-01    0.00000E+00    0.19248E+01    0.18414E-06   -0.15818E-02   -0.11330E-05
    39    0.12115E+04    0.52062E-01    0.00000E+00    0.18830E+01    0.18316E-06   -0.15135E-02   -0.11461E-05
    40    0.12277E+04    0.56683E-01    0.00000E+00    0.18306E+01    0.18217E-06   -0.14488E-02   -0.11528E-05
    41    0.12442E+04    0.61564E-01    0.00000E+00    0.17672E+01    0.18115E-06   -0.13875E-02   -0.11536E-05
    42    0.12610E+04    0.66711E-01    0.00000E+00    0.16929E+01    0.18013E-06   -0.13293E-02   -0.11522E-05
    43    0.12781E+04    0.72128E-01    0.00000E+00    0.16077E+01    0.17909E-06   -0.12741E-02   -0.11528E-05
    44    0.12953E+04    0.77812E-01    0.00000E+00    0.15110E+01    0.17804E-06   -0.12217E-02   -0.11562E-05
    45    0.13127E+04    0.83770E-01    0.00000E+00    0.14028E+01    0.17698E-06   -0.11719E-02   -0.11621E-05
    46    0.13305E+04    0.90016E-01    0.00000E+00    0.12828E+01    0.17591E-06   -0.11245E-02   -0.11704E-05
    47    0.13484E+04    0.96540E-01    0.00000E+00    0.11509E+01    0.17483E-06   -0.10794E-02   -0.11803E-05
    48    0.13666E+04    0.10335E+00    0.00000E+00    0.10067E+01    0.17375E-06   -0.10365E-02   -0.11916E-05
    49    0.13849E+04    0.11044E+00    0.00000E+00    0.84986E+00    0.17267E-06   -0.99555E-03   -0.12034E-05
    50    0.14035E+04    0.11783E+00    0.00000E+00    0.68028E+00    0.17158E-06   -0.95653E-03   -0.12138E-05
    51    0.14223E+04    0.12551E+00    0.00000E+00    0.49804E+00    0.17049E-06   -0.91935E-03   -0.12212E-05
    52    0.14414E+04    0.13346E+00    0.00000E+00    0.30298E+00    0.16940E-06   -0.88387E-03   -0.12277E-05
    53    0.14607E+04    0.14172E+00    0.00000E+00    0.94866E-01    0.16830E-06   -0.84995E-03   -0.12352E-05
