#    L    TT             EE             BB             TE          
     2   8.35619E+002   5.56723E-002   2.87676E-006   4.18963E+000
     3   8.41488E+002   9.22380E-002   5.76519E-006   4.94015E+000
     4   8.29549E+002   1.05900E-001   9.63365E-006   4.95266E+000
     5   8.16664E+002   9.63919E-002   1.44950E-005   4.54265E+000
     6   8.07326E+002   7.33896E-002   2.03627E-005   3.93915E+000
     7   8.02430E+002   4.82174E-002   2.72490E-005   3.28706E+000
     8   8.01470E+002   2.84825E-002   3.51629E-005   2.67255E+000
     9   8.04100E+002   1.66272E-002   4.41081E-005   2.14382E+000
    10   8.09415E+002   1.12872E-002   5.40821E-005   1.72660E+000
    11   8.17042E+002   9.58309E-003   6.50760E-005   1.42836E+000
    12   8.26298E+002   9.03457E-003   7.70753E-005   1.24288E+000
    13   8.37013E+002   8.37892E-003   9.00624E-005   1.15488E+000
    14   8.48574E+002   7.43882E-003   1.04020E-004   1.14222E+000
    15   8.61061E+002   6.55932E-003   1.18936E-004   1.18132E+000
    16   8.74256E+002   6.07862E-003   1.34803E-004   1.25028E+000
    17   8.87908E+002   6.08306E-003   1.51628E-004   1.33113E+000
    18   9.01512E+002   6.43369E-003   1.69425E-004   1.40996E+000
    19   9.16764E+002   6.93566E-003   1.88218E-004   1.48273E+000
    20   9.31824E+002   7.45861E-003   2.08035E-004   1.54312E+000
    21   9.47158E+002   8.00432E-003   2.28906E-004   1.59259E+000
    22   9.62786E+002   8.66111E-003   2.50855E-004   1.63390E+000
    23   9.78649E+002   9.53443E-003   2.73895E-004   1.67074E+000
    24   9.94746E+002   1.06910E-002   2.98025E-004   1.70720E+000
    25   1.01103E+003   1.21432E-002   3.23234E-004   1.74571E+000
    26   1.02752E+003   1.38665E-002   3.49497E-004   1.78841E+000
    27   1.04416E+003   1.58275E-002   3.76785E-004   1.83428E+000
    28   1.06098E+003   1.80039E-002   4.05071E-004   1.88300E+000
    29   1.07798E+003   2.03871E-002   4.34333E-004   1.93091E+000
    30   1.09513E+003   2.29769E-002   4.64563E-004   1.97617E+000
    31   1.11242E+003   2.57720E-002   4.95769E-004   2.01428E+000
    32   1.12990E+003   2.87685E-002   5.27972E-004   2.04386E+000
    33   1.14757E+003   3.19609E-002   5.61204E-004   2.06156E+000
    34   1.16537E+003   3.53504E-002   5.95503E-004   2.06690E+000
    35   1.18336E+003   3.89459E-002   6.30901E-004   2.05868E+000
    36   1.20154E+003   4.27654E-002   6.67420E-004   2.03776E+000
    37   1.21988E+003   4.68296E-002   7.05066E-004   2.00432E+000
    38   1.23841E+003   5.11621E-002   7.43827E-004   1.95956E+000
    39   1.25711E+003   5.57695E-002   7.83677E-004   1.90436E+000
    40   1.27585E+003   6.06600E-002   8.24578E-004   1.83936E+000
    41   1.29484E+003   6.58440E-002   8.66493E-004   1.76491E+000
    42   1.31394E+003   7.13222E-002   9.09391E-004   1.68110E+000
    43   1.33333E+003   7.70939E-002   9.53256E-004   1.58761E+000
    44   1.35269E+003   8.31507E-002   9.98088E-004   1.48341E+000
    45   1.37227E+003   8.94979E-002   1.04391E-003   1.36774E+000
    46   1.39206E+003   9.61451E-002   1.09075E-003   1.23966E+000
    47   1.41206E+003   1.03080E-001   1.13866E-003   1.09845E+000
    48   1.43217E+003   1.10306E-001   1.18767E-003   9.43183E-001
    49   1.45244E+003   1.17821E-001   1.23781E-003   7.73403E-001
    50   1.47301E+003   1.25644E-001   1.28908E-003   5.88997E-001
    51   1.49363E+003   1.33771E-001   1.34149E-003   3.90208E-001
    52   1.51464E+003   1.42184E-001   1.39499E-003   1.77199E-001
    53   1.53580E+003   1.50918E-001   1.44955E-003  -4.99179E-002
    54   1.55700E+003   1.59950E-001   1.50511E-003  -2.90591E-001
    55   1.57840E+003   1.69296E-001   1.56165E-003  -5.44342E-001
    56   1.60009E+003   1.78951E-001   1.61914E-003  -8.11069E-001
    57   1.62191E+003   1.88909E-001   1.67758E-003  -1.09086E+000
    58   1.64395E+003   1.99175E-001   1.73699E-003  -1.38407E+000
    59   1.66618E+003   2.09750E-001   1.79740E-003  -1.69078E+000
    60   1.68864E+003   2.20593E-001   1.85887E-003  -2.00990E+000
    61   1.71164E+003   2.31711E-001   1.92144E-003  -2.34044E+000
    62   1.73456E+003   2.43101E-001   1.98513E-003  -2.68377E+000
    63   1.75761E+003   2.54757E-001   2.04997E-003  -3.04151E+000
    64   1.78105E+003   2.66727E-001   2.11594E-003  -3.41549E+000
    65   1.80450E+003   2.79018E-001   2.18300E-003  -3.80696E+000
    66   1.82823E+003   2.91589E-001   2.25113E-003  -4.21465E+000
    67   1.85205E+003   3.04427E-001   2.32025E-003  -4.63625E+000
    68   1.87626E+003   3.17547E-001   2.39034E-003  -5.07019E+000
    69   1.90065E+003   3.30882E-001   2.46136E-003  -5.51369E+000
    70   1.92538E+003   3.44447E-001   2.53332E-003  -5.96708E+000
