#           k/h    P           
    0.10000E-03    0.91722E+02
    0.10202E-03    0.93587E+02
    0.10408E-03    0.95490E+02
    0.10618E-03    0.97434E+02
    0.10833E-03    0.99419E+02
    0.11052E-03    0.10145E+03
    0.11275E-03    0.10351E+03
    0.11503E-03    0.10563E+03
    0.11735E-03    0.10779E+03
    0.11972E-03    0.10999E+03
    0.12214E-03    0.11224E+03
    0.12461E-03    0.11454E+03
    0.12712E-03    0.11688E+03
    0.12969E-03    0.11928E+03
    0.13231E-03    0.12173E+03
    0.13499E-03    0.12423E+03
    0.13771E-03    0.12678E+03
    0.14049E-03    0.12939E+03
    0.14333E-03    0.13205E+03
    0.14623E-03    0.13477E+03
    0.14918E-03    0.13754E+03
    0.15220E-03    0.14038E+03
    0.15527E-03    0.14327E+03
    0.15841E-03    0.14623E+03
    0.16161E-03    0.14924E+03
    0.16487E-03    0.15232E+03
    0.16820E-03    0.15547E+03
    0.17160E-03    0.15868E+03
    0.17507E-03    0.16196E+03
    0.17860E-03    0.16531E+03
    0.18221E-03    0.16873E+03
    0.18589E-03    0.17222E+03
    0.18965E-03    0.17578E+03
    0.19348E-03    0.17941E+03
    0.19739E-03    0.18312E+03
    0.20138E-03    0.18691E+03
    0.20544E-03    0.19077E+03
    0.20959E-03    0.19472E+03
    0.21383E-03    0.19874E+03
    0.21815E-03    0.20285E+03
    0.22255E-03    0.20704E+03
    0.22705E-03    0.21131E+03
    0.23164E-03    0.21567E+03
    0.23632E-03    0.22012E+03
    0.24109E-03    0.22466E+03
    0.24596E-03    0.22929E+03
    0.25093E-03    0.23401E+03
    0.25600E-03    0.23882E+03
    0.26117E-03    0.24373E+03
    0.26645E-03    0.24874E+03
    0.27183E-03    0.25384E+03
    0.27732E-03    0.25905E+03
    0.28292E-03    0.26436E+03
    0.28864E-03    0.26977E+03
    0.29447E-03    0.27528E+03
    0.30042E-03    0.28091E+03
    0.30649E-03    0.28664E+03
    0.31268E-03    0.29249E+03
    0.31899E-03    0.29845E+03
    0.32544E-03    0.30452E+03
    0.33201E-03    0.31071E+03
    0.33872E-03    0.31703E+03
    0.34556E-03    0.32346E+03
    0.35254E-03    0.33002E+03
    0.35966E-03    0.33670E+03
