#           k/h    P           
    0.10000E-03    0.25051E+03
    0.10202E-03    0.25534E+03
    0.10408E-03    0.26026E+03
    0.10618E-03    0.26528E+03
    0.10833E-03    0.27040E+03
    0.11052E-03    0.27561E+03
    0.11275E-03    0.28093E+03
    0.11503E-03    0.28635E+03
    0.11735E-03    0.29187E+03
    0.11972E-03    0.29750E+03
    0.12214E-03    0.30324E+03
    0.12461E-03    0.30909E+03
    0.12712E-03    0.31505E+03
    0.12969E-03    0.32112E+03
    0.13231E-03    0.32732E+03
    0.13499E-03    0.33363E+03
    0.13771E-03    0.34007E+03
    0.14049E-03    0.34663E+03
    0.14333E-03    0.35331E+03
    0.14623E-03    0.36013E+03
    0.14918E-03    0.36707E+03
    0.15220E-03    0.37415E+03
    0.15527E-03    0.38137E+03
    0.15841E-03    0.38873E+03
    0.16161E-03    0.39622E+03
    0.16487E-03    0.40387E+03
    0.16820E-03    0.41166E+03
    0.17160E-03    0.41960E+03
    0.17507E-03    0.42769E+03
    0.17860E-03    0.43594E+03
    0.18221E-03    0.44435E+03
    0.18589E-03    0.45292E+03
    0.18965E-03    0.46166E+03
    0.19348E-03    0.47057E+03
    0.19739E-03    0.47964E+03
    0.20138E-03    0.48890E+03
    0.20544E-03    0.49833E+03
    0.20959E-03    0.50794E+03
    0.21383E-03    0.51774E+03
    0.21815E-03    0.52773E+03
    0.22255E-03    0.53791E+03
    0.22705E-03    0.54829E+03
    0.23164E-03    0.55887E+03
    0.23632E-03    0.56965E+03
    0.24109E-03    0.58064E+03
    0.24596E-03    0.59185E+03
    0.25093E-03    0.60327E+03
    0.25600E-03    0.61491E+03
    0.26117E-03    0.62677E+03
    0.26645E-03    0.63887E+03
    0.27183E-03    0.65119E+03
    0.27732E-03    0.66376E+03
    0.28292E-03    0.67657E+03
    0.28864E-03    0.68962E+03
    0.29447E-03    0.70293E+03
    0.30042E-03    0.71650E+03
    0.30649E-03    0.73032E+03
    0.31268E-03    0.74442E+03
    0.31899E-03    0.75878E+03
    0.32544E-03    0.77343E+03
    0.33201E-03    0.78835E+03
    0.33872E-03    0.80357E+03
    0.34556E-03    0.81908E+03
    0.35254E-03    0.83489E+03
    0.35966E-03    0.85100E+03
    0.36693E-03    0.86742E+03
    0.37434E-03    0.88416E+03
    0.38190E-03    0.90123E+03
    0.38962E-03    0.91862E+03
    0.39749E-03    0.93635E+03
    0.40552E-03    0.95442E+03
    0.41371E-03    0.97284E+03
    0.42207E-03    0.99162E+03
    0.43060E-03    0.10108E+04
    0.43929E-03    0.10303E+04
    0.44817E-03    0.10501E+04
    0.45722E-03    0.10704E+04
    0.46646E-03    0.10911E+04
    0.47588E-03    0.11121E+04
    0.48550E-03    0.11336E+04
    0.49530E-03    0.11555E+04
    0.50531E-03    0.11777E+04
    0.51552E-03    0.12005E+04
    0.52593E-03    0.12236E+04
    0.53656E-03    0.12472E+04
    0.54739E-03    0.12713E+04
    0.55845E-03    0.12958E+04
    0.56973E-03    0.13208E+04
    0.58124E-03    0.13462E+04
    0.59299E-03    0.13722E+04
    0.60496E-03    0.13986E+04
    0.61719E-03    0.14256E+04
    0.62965E-03    0.14530E+04
    0.64237E-03    0.14810E+04
    0.65535E-03    0.15096E+04
    0.66859E-03    0.15386E+04
    0.68210E-03    0.15682E+04
    0.69588E-03    0.15984E+04
    0.70993E-03    0.16291E+04
    0.72427E-03    0.16605E+04
    0.73891E-03    0.16924E+04
    0.75383E-03    0.17249E+04
    0.76906E-03    0.17580E+04
    0.78460E-03    0.17917E+04
    0.80045E-03    0.18261E+04
    0.81662E-03    0.18611E+04
    0.83311E-03    0.18967E+04
    0.84994E-03    0.19330E+04
    0.86711E-03    0.19700E+04
    0.88463E-03    0.20077E+04
    0.90250E-03    0.20460E+04
    0.92073E-03    0.20851E+04
    0.93933E-03    0.21248E+04
    0.95831E-03    0.21653E+04
    0.97767E-03    0.22065E+04
    0.99742E-03    0.22485E+04
    0.10176E-02    0.22912E+04
    0.10381E-02    0.23346E+04
    0.10591E-02    0.23788E+04
    0.10805E-02    0.24238E+04
    0.11023E-02    0.24696E+04
    0.11246E-02    0.25162E+04
    0.11473E-02    0.25636E+04
    0.11705E-02    0.26118E+04
    0.11941E-02    0.26608E+04
    0.12182E-02    0.27107E+04
    0.12429E-02    0.27614E+04
    0.12680E-02    0.28130E+04
    0.12936E-02    0.28654E+04
    0.13197E-02    0.29187E+04
    0.13464E-02    0.29729E+04
    0.13736E-02    0.30280E+04
    0.14013E-02    0.30839E+04
    0.14296E-02    0.31408E+04
    0.14585E-02    0.31986E+04
    0.14880E-02    0.32573E+04
    0.15180E-02    0.33169E+04
    0.15487E-02    0.33774E+04
    0.15800E-02    0.34390E+04
    0.16119E-02    0.35014E+04
    0.16445E-02    0.35648E+04
    0.16777E-02    0.36292E+04
    0.17116E-02    0.36946E+04
    0.17462E-02    0.37609E+04
    0.17814E-02    0.38283E+04
    0.18174E-02    0.38966E+04
    0.18541E-02    0.39659E+04
    0.18916E-02    0.40362E+04
    0.19298E-02    0.41076E+04
    0.19688E-02    0.41800E+04
    0.20086E-02    0.42533E+04
    0.20491E-02    0.43278E+04
    0.20905E-02    0.44032E+04
    0.21328E-02    0.44797E+04
    0.21758E-02    0.45572E+04
    0.22198E-02    0.46358E+04
    0.22646E-02    0.47154E+04
    0.23104E-02    0.47961E+04
    0.23571E-02    0.48778E+04
    0.24047E-02    0.49606E+04
    0.24533E-02    0.50444E+04
    0.25028E-02    0.51292E+04
    0.25534E-02    0.52152E+04
    0.26050E-02    0.53021E+04
    0.26576E-02    0.53902E+04
    0.27113E-02    0.54792E+04
    0.27660E-02    0.55693E+04
    0.28219E-02    0.56604E+04
    0.28789E-02    0.57526E+04
    0.29371E-02    0.58458E+04
    0.29964E-02    0.59400E+04
    0.30569E-02    0.60352E+04
    0.31187E-02    0.61315E+04
    0.31817E-02    0.62287E+04
    0.32460E-02    0.63269E+04
    0.33115E-02    0.64260E+04
    0.33784E-02    0.65261E+04
    0.34467E-02    0.66272E+04
    0.35163E-02    0.67292E+04
    0.35874E-02    0.68320E+04
    0.36598E-02    0.69358E+04
    0.37338E-02    0.70405E+04
    0.38092E-02    0.71460E+04
    0.38861E-02    0.72523E+04
    0.39646E-02    0.73594E+04
    0.40447E-02    0.74673E+04
    0.41264E-02    0.75760E+04
    0.42098E-02    0.76854E+04
    0.42948E-02    0.77954E+04
    0.43816E-02    0.79062E+04
    0.44701E-02    0.80176E+04
    0.45604E-02    0.81296E+04
    0.46525E-02    0.82421E+04
    0.47465E-02    0.83552E+04
    0.48424E-02    0.84687E+04
    0.49402E-02    0.85827E+04
    0.50400E-02    0.86971E+04
    0.51419E-02    0.88118E+04
    0.52457E-02    0.89269E+04
    0.53517E-02    0.90422E+04
    0.54598E-02    0.91577E+04
    0.55701E-02    0.92733E+04
    0.56826E-02    0.93891E+04
    0.57974E-02    0.95049E+04
    0.59145E-02    0.96206E+04
    0.60340E-02    0.97363E+04
    0.61559E-02    0.98518E+04
    0.62803E-02    0.99671E+04
    0.64072E-02    0.10082E+05
    0.65366E-02    0.10197E+05
    0.66686E-02    0.10311E+05
    0.68033E-02    0.10425E+05
    0.69408E-02    0.10538E+05
    0.70810E-02    0.10650E+05
    0.72240E-02    0.10762E+05
    0.73700E-02    0.10873E+05
    0.75189E-02    0.10982E+05
    0.76708E-02    0.11091E+05
    0.78257E-02    0.11199E+05
    0.79838E-02    0.11305E+05
    0.81451E-02    0.11410E+05
    0.83096E-02    0.11514E+05
    0.84775E-02    0.11616E+05
    0.86488E-02    0.11717E+05
    0.88235E-02    0.11815E+05
    0.90017E-02    0.11912E+05
    0.91836E-02    0.12007E+05
    0.93691E-02    0.12100E+05
    0.95583E-02    0.12190E+05
    0.97514E-02    0.12278E+05
    0.99484E-02    0.12364E+05
    0.10149E-01    0.12447E+05
    0.10354E-01    0.12527E+05
    0.10564E-01    0.12604E+05
    0.10777E-01    0.12679E+05
    0.10995E-01    0.12750E+05
    0.11217E-01    0.12818E+05
    0.11443E-01    0.12882E+05
    0.11675E-01    0.12943E+05
    0.11910E-01    0.13000E+05
    0.12151E-01    0.13053E+05
    0.12397E-01    0.13102E+05
    0.12647E-01    0.13147E+05
    0.12902E-01    0.13188E+05
    0.13163E-01    0.13224E+05
    0.13429E-01    0.13256E+05
    0.13700E-01    0.13283E+05
    0.13977E-01    0.13305E+05
    0.14259E-01    0.13322E+05
    0.14547E-01    0.13334E+05
    0.14841E-01    0.13340E+05
    0.15141E-01    0.13341E+05
    0.15447E-01    0.13337E+05
    0.15759E-01    0.13327E+05
    0.16077E-01    0.13312E+05
    0.16402E-01    0.13290E+05
    0.16734E-01    0.13263E+05
    0.17072E-01    0.13230E+05
    0.17416E-01    0.13190E+05
    0.17768E-01    0.13144E+05
    0.18127E-01    0.13093E+05
    0.18493E-01    0.13035E+05
    0.18867E-01    0.12970E+05
    0.19248E-01    0.12900E+05
    0.19637E-01    0.12823E+05
    0.20034E-01    0.12740E+05
    0.20438E-01    0.12651E+05
    0.20851E-01    0.12556E+05
    0.21272E-01    0.12454E+05
    0.21702E-01    0.12347E+05
    0.22141E-01    0.12234E+05
    0.22588E-01    0.12115E+05
    0.23044E-01    0.11991E+05
    0.23510E-01    0.11861E+05
    0.23985E-01    0.11726E+05
    0.24469E-01    0.11587E+05
    0.24964E-01    0.11442E+05
    0.25468E-01    0.11294E+05
    0.25982E-01    0.11141E+05
    0.26507E-01    0.10985E+05
    0.27043E-01    0.10825E+05
    0.27589E-01    0.10662E+05
    0.28146E-01    0.10497E+05
    0.28715E-01    0.10329E+05
    0.29295E-01    0.10160E+05
    0.29887E-01    0.99894E+04
    0.30490E-01    0.98178E+04
    0.31106E-01    0.96458E+04
    0.31735E-01    0.94738E+04
    0.32376E-01    0.93023E+04
    0.33030E-01    0.91318E+04
    0.33697E-01    0.89627E+04
    0.34378E-01    0.87954E+04
    0.35072E-01    0.86305E+04
    0.35781E-01    0.84682E+04
    0.36504E-01    0.83091E+04
    0.37241E-01    0.81536E+04
    0.37993E-01    0.80018E+04
    0.38761E-01    0.78542E+04
    0.39544E-01    0.77111E+04
    0.40343E-01    0.75726E+04
    0.41158E-01    0.74389E+04
    0.41989E-01    0.73102E+04
    0.42838E-01    0.71866E+04
    0.43703E-01    0.70680E+04
    0.44586E-01    0.69543E+04
    0.45486E-01    0.68456E+04
    0.46405E-01    0.67414E+04
    0.47343E-01    0.66417E+04
    0.48299E-01    0.65461E+04
    0.49275E-01    0.64540E+04
    0.50270E-01    0.63652E+04
    0.51286E-01    0.62789E+04
    0.52322E-01    0.61945E+04
    0.53379E-01    0.61115E+04
    0.54457E-01    0.60290E+04
    0.55557E-01    0.59464E+04
    0.56680E-01    0.58627E+04
    0.57825E-01    0.57773E+04
    0.58993E-01    0.56893E+04
    0.60184E-01    0.55980E+04
    0.61400E-01    0.55028E+04
    0.62641E-01    0.54031E+04
    0.63906E-01    0.52983E+04
    0.65197E-01    0.51882E+04
    0.66514E-01    0.50726E+04
    0.67858E-01    0.49515E+04
    0.69229E-01    0.48251E+04
    0.70627E-01    0.46939E+04
    0.72054E-01    0.45584E+04
    0.73510E-01    0.44194E+04
    0.74994E-01    0.42780E+04
    0.76509E-01    0.41353E+04
    0.78055E-01    0.39926E+04
    0.79632E-01    0.38512E+04
    0.81241E-01    0.37124E+04
    0.82882E-01    0.35778E+04
    0.84556E-01    0.34484E+04
    0.86264E-01    0.33255E+04
    0.88007E-01    0.32101E+04
    0.89785E-01    0.31029E+04
    0.91598E-01    0.30045E+04
    0.93449E-01    0.29151E+04
    0.95337E-01    0.28345E+04
    0.97263E-01    0.27624E+04
    0.99227E-01    0.26981E+04
    0.10123E+00    0.26406E+04
    0.10328E+00    0.25886E+04
    0.10536E+00    0.25405E+04
    0.10749E+00    0.24948E+04
    0.10966E+00    0.24495E+04
    0.11188E+00    0.24031E+04
    0.11414E+00    0.23539E+04
    0.11644E+00    0.23005E+04
    0.11880E+00    0.22420E+04
    0.12120E+00    0.21779E+04
    0.12365E+00    0.21083E+04
    0.12614E+00    0.20339E+04
