#           k/h    P           
   1.00000E-004   5.18033E+002
   1.02020E-004   5.28070E+002
   1.04081E-004   5.38301E+002
   1.06184E-004   5.48731E+002
   1.08329E-004   5.59362E+002
   1.10517E-004   5.70198E+002
   1.12750E-004   5.81245E+002
   1.15027E-004   5.92505E+002
   1.17351E-004   6.03983E+002
   1.19722E-004   6.15683E+002
   1.22140E-004   6.27609E+002
   1.24608E-004   6.39766E+002
   1.27125E-004   6.52158E+002
   1.29693E-004   6.64790E+002
   1.32313E-004   6.77666E+002
   1.34986E-004   6.90790E+002
   1.37713E-004   7.04169E+002
   1.40495E-004   7.17806E+002
   1.43333E-004   7.31707E+002
   1.46228E-004   7.45876E+002
   1.49182E-004   7.60319E+002
   1.52196E-004   7.75040E+002
   1.55271E-004   7.90047E+002
   1.58407E-004   8.05343E+002
   1.61607E-004   8.20934E+002
   1.64872E-004   8.36827E+002
   1.68203E-004   8.53026E+002
   1.71601E-004   8.69538E+002
   1.75067E-004   8.86368E+002
   1.78604E-004   9.03523E+002
   1.82212E-004   9.21009E+002
   1.85893E-004   9.38833E+002
   1.89648E-004   9.56999E+002
   1.93479E-004   9.75517E+002
   1.97388E-004   9.94391E+002
   2.01375E-004   1.01363E+003
   2.05443E-004   1.03324E+003
   2.09594E-004   1.05322E+003
   2.13828E-004   1.07359E+003
   2.18147E-004   1.09436E+003
   2.22554E-004   1.11552E+003
   2.27050E-004   1.13709E+003
   2.31637E-004   1.15907E+003
   2.36316E-004   1.18148E+003
   2.41090E-004   1.20432E+003
   2.45960E-004   1.22759E+003
   2.50929E-004   1.25132E+003
   2.55998E-004   1.27550E+003
   2.61170E-004   1.30014E+003
   2.66446E-004   1.32526E+003
   2.71828E-004   1.35085E+003
   2.77319E-004   1.37694E+003
   2.82922E-004   1.40353E+003
   2.88637E-004   1.43063E+003
   2.94468E-004   1.45824E+003
   3.00417E-004   1.48639E+003
   3.06485E-004   1.51507E+003
   3.12677E-004   1.54430E+003
   3.18993E-004   1.57409E+003
   3.25437E-004   1.60445E+003
   3.32012E-004   1.63539E+003
   3.38719E-004   1.66692E+003
   3.45561E-004   1.69905E+003
   3.52542E-004   1.73179E+003
   3.59664E-004   1.76516E+003
   3.66930E-004   1.79916E+003
   3.74342E-004   1.83380E+003
   3.81904E-004   1.86911E+003
   3.89619E-004   1.90508E+003
   3.97490E-004   1.94174E+003
   4.05520E-004   1.97910E+003
   4.13712E-004   2.01716E+003
   4.22070E-004   2.05594E+003
   4.30596E-004   2.09545E+003
   4.39295E-004   2.13571E+003
   4.48169E-004   2.17674E+003
   4.57222E-004   2.21853E+003
   4.66459E-004   2.26111E+003
   4.75882E-004   2.30450E+003
   4.85496E-004   2.34870E+003
   4.95303E-004   2.39373E+003
   5.05309E-004   2.43961E+003
   5.15517E-004   2.48635E+003
   5.25931E-004   2.53396E+003
   5.36556E-004   2.58246E+003
   5.47395E-004   2.63187E+003
   5.58453E-004   2.68220E+003
   5.69734E-004   2.73347E+003
   5.81244E-004   2.78570E+003
   5.92986E-004   2.83889E+003
   6.04965E-004   2.89307E+003
   6.17186E-004   2.94826E+003
   6.29654E-004   3.00447E+003
   6.42374E-004   3.06172E+003
