#    L    TT             EE             TE             PP             TP          
     2   3.92158E+003   4.36084E-002   1.05246E+000   2.33652E+005   4.54534E+004
     3   3.84884E+003   7.21950E-002   8.39144E-001   3.30081E+005   5.84904E+004
     4   3.66975E+003   8.14408E-002   1.25425E+000   4.14807E+005   6.67786E+004
     5   3.46564E+003   7.29501E-002   2.20200E+000   4.90814E+005   7.20936E+004
     6   3.26414E+003   5.64581E-002   3.49022E+000   5.59871E+005   7.54803E+004
     7   3.07602E+003   4.17952E-002   4.87047E+000   6.23330E+005   7.75822E+004
     8   2.90500E+003   3.42344E-002   6.10960E+000   6.82092E+005   7.88090E+004
     9   2.75258E+003   3.37488E-002   7.03779E+000   7.36859E+005   7.94387E+004
    10   2.61770E+003   3.69942E-002   7.56795E+000   7.88004E+005   7.96415E+004
    11   2.49990E+003   4.00098E-002   7.69401E+000   8.36108E+005   7.95667E+004
    12   2.39683E+003   4.01845E-002   7.46676E+000   8.81107E+005   7.92705E+004
    13   2.30745E+003   3.69403E-002   6.97852E+000   9.23681E+005   7.88472E+004
    14   2.22923E+003   3.12471E-002   6.33185E+000   9.63661E+005   7.83076E+004
    15   2.16098E+003   2.47332E-002   5.62837E+000   1.00155E+006   7.76970E+004
    16   2.10118E+003   1.88463E-002   4.95208E+000   1.03737E+006   7.70260E+004
    17   2.04847E+003   1.44407E-002   4.36339E+000   1.07108E+006   7.62985E+004
    18   2.00148E+003   1.17516E-002   3.89650E+000   1.10311E+006   7.55401E+004
    19   1.96100E+003   1.06007E-002   3.56533E+000   1.13344E+006   7.47465E+004
    20   1.92473E+003   1.06212E-002   3.35777E+000   1.16207E+006   7.39254E+004
    21   1.89256E+003   1.14438E-002   3.25219E+000   1.18919E+006   7.30838E+004
    22   1.86418E+003   1.27596E-002   3.21924E+000   1.21493E+006   7.22313E+004
    23   1.83921E+003   1.43294E-002   3.22786E+000   1.23928E+006   7.13699E+004
    24   1.81736E+003   1.59743E-002   3.25090E+000   1.26233E+006   7.05043E+004
    25   1.79843E+003   1.75746E-002   3.26688E+000   1.28415E+006   6.96413E+004
    26   1.78213E+003   1.90780E-002   3.26296E+000   1.30483E+006   6.87831E+004
    27   1.76832E+003   2.05030E-002   3.23221E+000   1.32438E+006   6.79335E+004
    28   1.75668E+003   2.19287E-002   3.17619E+000   1.34290E+006   6.70922E+004
    29   1.74715E+003   2.34665E-002   3.09863E+000   1.36034E+006   6.62600E+004
    30   1.73941E+003   2.52304E-002   3.00831E+000   1.37688E+006   6.54376E+004
    31   1.73339E+003   2.73073E-002   2.91172E+000   1.39245E+006   6.46251E+004
    32   1.72888E+003   2.97476E-002   2.81723E+000   1.40717E+006   6.38211E+004
    33   1.72583E+003   3.25643E-002   2.72837E+000   1.42103E+006   6.30261E+004
    34   1.72401E+003   3.57457E-002   2.64829E+000   1.43410E+006   6.22390E+004
    35   1.72344E+003   3.92659E-002   2.57606E+000   1.44639E+006   6.14604E+004
    36   1.72398E+003   4.30955E-002   2.51002E+000   1.45793E+006   6.06892E+004
    37   1.72560E+003   4.72070E-002   2.44596E+000   1.46877E+006   5.99280E+004
    38   1.72824E+003   5.15774E-002   2.37958E+000   1.47893E+006   5.91760E+004
    39   1.73183E+003   5.61906E-002   2.30716E+000   1.48843E+006   5.84334E+004
    40   1.73620E+003   6.10383E-002   2.22506E+000   1.49730E+006   5.77011E+004
    41   1.74153E+003   6.61198E-002   2.12999E+000   1.50557E+006   5.69799E+004
    42   1.74763E+003   7.14462E-002   2.02092E+000   1.51327E+006   5.62698E+004
    43   1.75462E+003   7.70334E-002   1.89731E+000   1.52041E+006   5.55706E+004
    44   1.76218E+003   8.28914E-002   1.75938E+000   1.52702E+006   5.48819E+004
    45   1.77048E+003   8.90434E-002   1.60800E+000   1.53311E+006   5.42033E+004
    46   1.77950E+003   9.55122E-002   1.44426E+000   1.53871E+006   5.35347E+004
    47   1.78918E+003   1.02296E-001   1.26939E+000   1.54383E+006   5.28760E+004
    48   1.79942E+003   1.09402E-001   1.08386E+000   1.54850E+006   5.22267E+004
    49   1.81022E+003   1.16825E-001   8.88202E-001   1.55273E+006   5.15865E+004
    50   1.82171E+003   1.24580E-001   6.82368E-001   1.55654E+006   5.09551E+004
    51   1.83361E+003   1.32653E-001   4.66305E-001   1.55994E+006   5.03325E+004
    52   1.84624E+003   1.41017E-001   2.39314E-001   1.56295E+006   4.97185E+004
    53   1.85934E+003   1.49701E-001   4.89137E-004   1.56558E+006   4.91131E+004
    54   1.87279E+003   1.58676E-001  -2.50702E-001   1.56785E+006   4.85163E+004
    55   1.88674E+003   1.67951E-001  -5.14788E-001   1.56978E+006   4.79281E+004
    56   1.90125E+003   1.77525E-001  -7.92298E-001   1.57137E+006   4.73484E+004
    57   1.91616E+003   1.87389E-001  -1.08376E+000   1.57263E+006   4.67774E+004
    58   1.93155E+003   1.97554E-001  -1.38964E+000   1.57359E+006   4.62149E+004
    59   1.94737E+003   2.08023E-001  -1.70988E+000   1.57425E+006   4.56609E+004
    60   1.96365E+003   2.18761E-001  -2.04271E+000   1.57463E+006   4.51150E+004
    61   1.98069E+003   2.29779E-001  -2.38646E+000   1.57473E+006   4.45771E+004
