#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
     2   3.92158E+003   1.05246E+000   1.99068E-003   1.05246E+000   4.36084E-002  -4.23053E-006   1.99068E-003  -4.23053E-006   1.87728E-009
     3   3.84884E+003   8.39144E-001   1.51801E-003   8.39144E-001   7.21950E-002  -3.51537E-006   1.51801E-003  -3.51537E-006   1.04772E-009
     4   3.66975E+003   1.25425E+000   1.21860E-003   1.25425E+000   8.14408E-002  -2.48158E-006   1.21860E-003  -2.48158E-006   6.94326E-010
     5   3.46564E+003   2.20200E+000   1.01037E-003   2.20200E+000   7.29501E-002  -1.45580E-006   1.01037E-003  -1.45580E-006   5.04761E-010
     6   3.26414E+003   3.49022E+000   8.57044E-004   3.49022E+000   5.64581E-002  -5.51102E-007   8.57044E-004  -5.51102E-007   3.88740E-010
     7   3.07602E+003   4.87047E+000   7.39656E-004   4.87047E+000   4.17952E-002   1.82581E-007   7.39656E-004   1.82581E-007   3.11488E-010
     8   2.90500E+003   6.10960E+000   6.47161E-004   6.10960E+000   3.42344E-002   7.27579E-007   6.47161E-004   7.27579E-007   2.56888E-010
     9   2.75258E+003   7.03779E+000   5.72692E-004   7.03779E+000   3.37488E-002   1.08764E-006   5.72692E-004   1.08764E-006   2.16563E-010
    10   2.61770E+003   7.56795E+000   5.11571E-004   7.56795E+000   3.69942E-002   1.28138E-006   5.11571E-004   1.28138E-006   1.85716E-010
    11   2.49990E+003   7.69401E+000   4.60788E-004   7.69401E+000   4.00098E-002   1.33824E-006   4.60788E-004   1.33824E-006   1.61508E-010
    12   2.39683E+003   7.46676E+000   4.17894E-004   7.46676E+000   4.01845E-002   1.29179E-006   4.17894E-004   1.29179E-006   1.42022E-010
    13   2.30745E+003   6.97852E+000   3.81419E-004   6.97852E+000   3.69403E-002   1.17711E-006   3.81419E-004   1.17711E-006   1.26109E-010
    14   2.22923E+003   6.33185E+000   3.49956E-004   6.33185E+000   3.12471E-002   1.02528E-006   3.49956E-004   1.02528E-006   1.12865E-010
    15   2.16098E+003   5.62837E+000   3.22638E-004   5.62837E+000   2.47332E-002   8.62700E-007   3.22638E-004   8.62700E-007   1.01729E-010
    16   2.10118E+003   4.95208E+000   2.98690E-004   4.95208E+000   1.88463E-002   7.08683E-007   2.98690E-004   7.08683E-007   9.22468E-011
    17   2.04847E+003   4.36339E+000   2.77501E-004   4.36339E+000   1.44407E-002   5.75716E-007   2.77501E-004   5.75716E-007   8.40767E-011
    18   2.00148E+003   3.89650E+000   2.58678E-004   3.89650E+000   1.17516E-002   4.70198E-007   2.58678E-004   4.70198E-007   7.69983E-011
    19   1.96100E+003   3.56533E+000   2.41817E-004   3.56533E+000   1.06007E-002   3.92998E-007   2.41817E-004   3.92998E-007   7.08104E-011
    20   1.92473E+003   3.35777E+000   2.26635E-004   3.35777E+000   1.06212E-002   3.41225E-007   2.26635E-004   3.41225E-007   6.53567E-011
    21   1.89256E+003   3.25219E+000   2.12902E-004   3.25219E+000   1.14438E-002   3.09626E-007   2.12902E-004   3.09626E-007   6.05260E-011
    22   1.86418E+003   3.21924E+000   2.00439E-004   3.21924E+000   1.27596E-002   2.91955E-007   2.00439E-004   2.91955E-007   5.62260E-011
    23   1.83921E+003   3.22786E+000   1.89080E-004   3.22786E+000   1.43294E-002   2.82038E-007   1.89080E-004   2.82038E-007   5.23750E-011
    24   1.81736E+003   3.25090E+000   1.78693E-004   3.25090E+000   1.59743E-002   2.74689E-007   1.78693E-004   2.74689E-007   4.89111E-011
    25   1.79843E+003   3.26688E+000   1.69174E-004   3.26688E+000   1.75746E-002   2.66155E-007   1.69174E-004   2.66155E-007   4.57820E-011
    26   1.78213E+003   3.26296E+000   1.60425E-004   3.26296E+000   1.90780E-002   2.54274E-007   1.60425E-004   2.54274E-007   4.29463E-011
    27   1.76832E+003   3.23221E+000   1.52366E-004   3.23221E+000   2.05030E-002   2.38323E-007   1.52366E-004   2.38323E-007   4.03652E-011
    28   1.75668E+003   3.17619E+000   1.44920E-004   3.17619E+000   2.19287E-002   2.18773E-007   1.44920E-004   2.18773E-007   3.80098E-011
    29   1.74715E+003   3.09863E+000   1.38023E-004   3.09863E+000   2.34665E-002   1.96865E-007   1.38023E-004   1.96865E-007   3.58511E-011
    30   1.73941E+003   3.00831E+000   1.31620E-004   3.00831E+000   2.52304E-002   1.74245E-007   1.31620E-004   1.74245E-007   3.38704E-011
    31   1.73339E+003   2.91172E+000   1.25661E-004   2.91172E+000   2.73073E-002   1.52519E-007   1.25661E-004   1.52519E-007   3.20458E-011
    32   1.72888E+003   2.81723E+000   1.20103E-004   2.81723E+000   2.97476E-002   1.33016E-007   1.20103E-004   1.33016E-007   3.03627E-011
    33   1.72583E+003   2.72837E+000   1.14907E-004   2.72837E+000   3.25643E-002   1.16600E-007   1.14907E-004   1.16600E-007   2.88049E-011
    34   1.72401E+003   2.64829E+000   1.10039E-004   2.64829E+000   3.57457E-002   1.03640E-007   1.10039E-004   1.03640E-007   2.73614E-011
    35   1.72344E+003   2.57606E+000   1.05472E-004   2.57606E+000   3.92659E-002   9.40154E-008   1.05472E-004   9.40154E-008   2.60202E-011
    36   1.72398E+003   2.51002E+000   1.01177E-004   2.51002E+000   4.30955E-002   8.72160E-008   1.01177E-004   8.72160E-008   2.47718E-011
    37   1.72560E+003   2.44596E+000   9.71369E-005   2.44596E+000   4.72070E-002   8.24982E-008   9.71369E-005   8.24982E-008   2.36080E-011
    38   1.72824E+003   2.37958E+000   9.33286E-005   2.37958E+000   5.15774E-002   7.90018E-008   9.33286E-005   7.90018E-008   2.25208E-011
    39   1.73183E+003   2.30716E+000   8.97354E-005   2.30716E+000   5.61906E-002   7.60677E-008   8.97354E-005   7.60677E-008   2.15040E-011
    40   1.73620E+003   2.22506E+000   8.63420E-005   2.22506E+000   6.10383E-002   7.30959E-008   8.63420E-005   7.30959E-008   2.05514E-011
    41   1.74153E+003   2.12999E+000   8.31338E-005   2.12999E+000   6.61198E-002   6.95835E-008   8.31338E-005   6.95835E-008   1.96575E-011
    42   1.74763E+003   2.02092E+000   8.00975E-005   2.02092E+000   7.14462E-002   6.54161E-008   8.00975E-005   6.54161E-008   1.88176E-011
    43   1.75462E+003   1.89731E+000   7.72208E-005   1.89731E+000   7.70334E-002   6.06223E-008   7.72208E-005   6.06223E-008   1.80275E-011
    44   1.76218E+003   1.75938E+000   7.44921E-005   1.75938E+000   8.28914E-002   5.54137E-008   7.44921E-005   5.54137E-008   1.72834E-011
    45   1.77048E+003   1.60800E+000   7.19006E-005   1.60800E+000   8.90434E-002   5.00534E-008   7.19006E-005   5.00534E-008   1.65814E-011
    46   1.77950E+003   1.44426E+000   6.94371E-005   1.44426E+000   9.55122E-002   4.48286E-008   6.94371E-005   4.48286E-008   1.59187E-011
    47   1.78918E+003   1.26939E+000   6.70931E-005   1.26939E+000   1.02296E-001   4.00101E-008   6.70931E-005   4.00101E-008   1.52923E-011
    48   1.79942E+003   1.08386E+000   6.48604E-005   1.08386E+000   1.09402E-001   3.57789E-008   6.48604E-005   3.57789E-008   1.46998E-011
    49   1.81022E+003   8.88202E-001   6.27317E-005   8.88202E-001   1.16825E-001   3.22570E-008   6.27317E-005   3.22570E-008   1.41386E-011
    50   1.82171E+003   6.82368E-001   6.07004E-005   6.82368E-001   1.24580E-001   2.94195E-008   6.07004E-005   2.94195E-008   1.36066E-011
    51   1.83361E+003   4.66305E-001   5.87605E-005   4.66305E-001   1.32653E-001   2.71898E-008   5.87605E-005   2.71898E-008   1.31017E-011
    52   1.84624E+003   2.39314E-001   5.69064E-005   2.39314E-001   1.41017E-001   2.54321E-008   5.69064E-005   2.54321E-008   1.26223E-011
    53   1.85934E+003   4.89137E-004   5.51332E-005   4.89137E-004   1.49701E-001   2.39938E-008   5.51332E-005   2.39938E-008   1.21666E-011
    54   1.87279E+003  -2.50702E-001   5.34364E-005  -2.50702E-001   1.58676E-001   2.27154E-008   5.34364E-005   2.27154E-008   1.17332E-011
    55   1.88674E+003  -5.14788E-001   5.18115E-005  -5.14788E-001   1.67951E-001   2.14514E-008   5.18115E-005   2.14514E-008   1.13205E-011
    56   1.90125E+003  -7.92298E-001   5.02549E-005  -7.92298E-001   1.77525E-001   2.01178E-008   5.02549E-005   2.01178E-008   1.09274E-011
    57   1.91616E+003  -1.08376E+000   4.87627E-005  -1.08376E+000   1.87389E-001   1.86595E-008   4.87627E-005   1.86595E-008   1.05526E-011
    58   1.93155E+003  -1.38964E+000   4.73317E-005  -1.38964E+000   1.97554E-001   1.70757E-008   4.73317E-005   1.70757E-008   1.01950E-011
    59   1.94737E+003  -1.70988E+000   4.59585E-005  -1.70988E+000   2.08023E-001   1.53964E-008   4.59585E-005   1.53964E-008   9.85369E-012
    60   1.96365E+003  -2.04271E+000   4.46398E-005  -2.04271E+000   2.18761E-001   1.37206E-008   4.46398E-005   1.37206E-008   9.52759E-012
    61   1.98069E+003  -2.38646E+000   4.33724E-005  -2.38646E+000   2.29779E-001   1.21447E-008   4.33724E-005   1.21447E-008   9.21574E-012
