#           k/h    P           
   1.00000E-004   5.26814E+002
   1.02020E-004   5.37020E+002
   1.04081E-004   5.47425E+002
   1.06184E-004   5.58030E+002
   1.08329E-004   5.68841E+002
   1.10517E-004   5.79861E+002
   1.12750E-004   5.91094E+002
   1.15027E-004   6.02545E+002
   1.17351E-004   6.14217E+002
   1.19722E-004   6.26114E+002
   1.22140E-004   6.38242E+002
   1.24608E-004   6.50604E+002
   1.27125E-004   6.63206E+002
   1.29693E-004   6.76051E+002
   1.32313E-004   6.89144E+002
   1.34986E-004   7.02490E+002
   1.37713E-004   7.16094E+002
   1.40495E-004   7.29962E+002
   1.43333E-004   7.44097E+002
   1.46228E-004   7.58505E+002
   1.49182E-004   7.73191E+002
   1.52196E-004   7.88161E+002
   1.55271E-004   8.03420E+002
   1.58407E-004   8.18974E+002
   1.61607E-004   8.34828E+002
   1.64872E-004   8.50988E+002
   1.68203E-004   8.67460E+002
   1.71601E-004   8.84249E+002
   1.75067E-004   9.01363E+002
   1.78604E-004   9.18807E+002
   1.82212E-004   9.36586E+002
   1.85893E-004   9.54709E+002
   1.89648E-004   9.73181E+002
   1.93479E-004   9.92009E+002
   1.97388E-004   1.01120E+003
   2.01375E-004   1.03076E+003
   2.05443E-004   1.05070E+003
   2.09594E-004   1.07102E+003
   2.13828E-004   1.09173E+003
   2.18147E-004   1.11284E+003
   2.22554E-004   1.13436E+003
   2.27050E-004   1.15629E+003
   2.31637E-004   1.17864E+003
   2.36316E-004   1.20142E+003
   2.41090E-004   1.22464E+003
   2.45960E-004   1.24830E+003
   2.50929E-004   1.27242E+003
   2.55998E-004   1.29700E+003
   2.61170E-004   1.32206E+003
   2.66446E-004   1.34759E+003
   2.71828E-004   1.37361E+003
   2.77319E-004   1.40014E+003
   2.82922E-004   1.42717E+003
   2.88637E-004   1.45471E+003
   2.94468E-004   1.48279E+003
   3.00417E-004   1.51140E+003
   3.06485E-004   1.54055E+003
   3.12677E-004   1.57027E+003
   3.18993E-004   1.60055E+003
   3.25437E-004   1.63141E+003
   3.32012E-004   1.66286E+003
   3.38719E-004   1.69490E+003
   3.45561E-004   1.72756E+003
   3.52542E-004   1.76084E+003
   3.59664E-004   1.79475E+003
   3.66930E-004   1.82931E+003
   3.74342E-004   1.86452E+003
   3.81904E-004   1.90040E+003
   3.89619E-004   1.93696E+003
   3.97490E-004   1.97421E+003
   4.05520E-004   2.01217E+003
   4.13712E-004   2.05085E+003
   4.22070E-004   2.09025E+003
   4.30596E-004   2.13041E+003
   4.39295E-004   2.17132E+003
   4.48169E-004   2.21299E+003
   4.57222E-004   2.25546E+003
   4.66459E-004   2.29872E+003
   4.75882E-004   2.34280E+003
   4.85496E-004   2.38770E+003
   4.95303E-004   2.43345E+003
   5.05309E-004   2.48005E+003
   5.15517E-004   2.52752E+003
   5.25931E-004   2.57588E+003
   5.36556E-004   2.62515E+003
   5.47395E-004   2.67533E+003
   5.58453E-004   2.72644E+003
