#           k/h    P           
   1.00000E-004   5.53521E+002
   1.02020E-004   5.64246E+002
   1.04081E-004   5.75179E+002
   1.06184E-004   5.86324E+002
   1.08329E-004   5.97685E+002
   1.10517E-004   6.09265E+002
   1.12750E-004   6.21069E+002
   1.15027E-004   6.33102E+002
   1.17351E-004   6.45368E+002
   1.19722E-004   6.57871E+002
   1.22140E-004   6.70616E+002
   1.24608E-004   6.83608E+002
   1.27125E-004   6.96851E+002
   1.29693E-004   7.10350E+002
   1.32313E-004   7.24110E+002
   1.34986E-004   7.38136E+002
   1.37713E-004   7.52434E+002
   1.40495E-004   7.67008E+002
   1.43333E-004   7.81864E+002
   1.46228E-004   7.97007E+002
   1.49182E-004   8.12443E+002
   1.52196E-004   8.28177E+002
   1.55271E-004   8.44216E+002
   1.58407E-004   8.60564E+002
   1.61607E-004   8.77228E+002
   1.64872E-004   8.94214E+002
   1.68203E-004   9.11529E+002
   1.71601E-004   9.29178E+002
   1.75067E-004   9.47167E+002
   1.78604E-004   9.65505E+002
   1.82212E-004   9.84196E+002
   1.85893E-004   1.00325E+003
   1.89648E-004   1.02267E+003
   1.93479E-004   1.04246E+003
   1.97388E-004   1.06264E+003
   2.01375E-004   1.08321E+003
   2.05443E-004   1.10417E+003
   2.09594E-004   1.12553E+003
   2.13828E-004   1.14731E+003
   2.18147E-004   1.16951E+003
   2.22554E-004   1.19214E+003
   2.27050E-004   1.21520E+003
   2.31637E-004   1.23871E+003
   2.36316E-004   1.26267E+003
   2.41090E-004   1.28709E+003
   2.45960E-004   1.31199E+003
   2.50929E-004   1.33736E+003
   2.55998E-004   1.36322E+003
   2.61170E-004   1.38958E+003
   2.66446E-004   1.41644E+003
   2.71828E-004   1.44383E+003
   2.77319E-004   1.47173E+003
   2.82922E-004   1.50018E+003
   2.88637E-004   1.52917E+003
   2.94468E-004   1.55872E+003
   3.00417E-004   1.58884E+003
   3.06485E-004   1.61954E+003
   3.12677E-004   1.65083E+003
   3.18993E-004   1.68271E+003
   3.25437E-004   1.71521E+003
   3.32012E-004   1.74834E+003
   3.38719E-004   1.78210E+003
   3.45561E-004   1.81651E+003
   3.52542E-004   1.85157E+003
   3.59664E-004   1.88732E+003
   3.66930E-004   1.92374E+003
   3.74342E-004   1.96087E+003
   3.81904E-004   1.99871E+003
   3.89619E-004   2.03727E+003
   3.97490E-004   2.07657E+003
   4.05520E-004   2.11663E+003
   4.13712E-004   2.15745E+003
   4.22070E-004   2.19906E+003
   4.30596E-004   2.24147E+003
   4.39295E-004   2.28468E+003
   4.48169E-004   2.32873E+003
   4.57222E-004   2.37362E+003
   4.66459E-004   2.41938E+003
   4.75882E-004   2.46601E+003
   4.85496E-004   2.51353E+003
   4.95303E-004   2.56197E+003
   5.05309E-004   2.61134E+003
   5.15517E-004   2.66166E+003
   5.25931E-004   2.71294E+003
   5.36556E-004   2.76521E+003
   5.47395E-004   2.81849E+003
   5.58453E-004   2.87279E+003
   5.69734E-004   2.92814E+003
   5.81244E-004   2.98456E+003
   5.92986E-004   3.04206E+003
   6.04965E-004   3.10069E+003
   6.17186E-004   3.16044E+003
   6.29654E-004   3.22135E+003
   6.42374E-004   3.28345E+003
   6.55350E-004   3.34675E+003
   6.68589E-004   3.41129E+003
   6.82096E-004   3.47709E+003
   6.95875E-004   3.54418E+003
   7.09933E-004   3.61257E+003
