#    L    TT             EE             BB             TE             PP             TP             EP          
   123    0.31867E+04    0.93471E+00    0.00000E+00   -0.31298E+02    0.10746E-06    0.12749E-03   -0.14071E-05
   124    0.32175E+04    0.94479E+00    0.00000E+00   -0.31849E+02    0.10678E-06    0.12728E-03   -0.14030E-05
   125    0.32483E+04    0.95456E+00    0.00000E+00   -0.32395E+02    0.10610E-06    0.12705E-03   -0.13990E-05
   126    0.32793E+04    0.96410E+00    0.00000E+00   -0.32934E+02    0.10544E-06    0.12681E-03   -0.13950E-05
   127    0.33103E+04    0.97325E+00    0.00000E+00   -0.33466E+02    0.10477E-06    0.12655E-03   -0.13910E-05
   128    0.33414E+04    0.98217E+00    0.00000E+00   -0.33991E+02    0.10412E-06    0.12628E-03   -0.13868E-05
   129    0.33727E+04    0.99070E+00    0.00000E+00   -0.34507E+02    0.10346E-06    0.12600E-03   -0.13826E-05
   130    0.34040E+04    0.99885E+00    0.00000E+00   -0.35015E+02    0.10282E-06    0.12570E-03   -0.13781E-05
   131    0.34354E+04    0.10068E+01    0.00000E+00   -0.35515E+02    0.10217E-06    0.12539E-03   -0.13733E-05
   132    0.34670E+04    0.10143E+01    0.00000E+00   -0.36004E+02    0.10154E-06    0.12507E-03   -0.13682E-05
   133    0.34986E+04    0.10215E+01    0.00000E+00   -0.36486E+02    0.10091E-06    0.12474E-03   -0.13628E-05
   134    0.35302E+04    0.10284E+01    0.00000E+00   -0.36955E+02    0.10028E-06    0.12439E-03   -0.13571E-05
   135    0.35620E+04    0.10348E+01    0.00000E+00   -0.37415E+02    0.99660E-07    0.12404E-03   -0.13511E-05
   136    0.35937E+04    0.10409E+01    0.00000E+00   -0.37862E+02    0.99045E-07    0.12367E-03   -0.13448E-05
   137    0.36255E+04    0.10466E+01    0.00000E+00   -0.38298E+02    0.98434E-07    0.12330E-03   -0.13383E-05
   138    0.36574E+04    0.10519E+01    0.00000E+00   -0.38721E+02    0.97828E-07    0.12291E-03   -0.13315E-05
   139    0.36891E+04    0.10570E+01    0.00000E+00   -0.39132E+02    0.97227E-07    0.12252E-03   -0.13245E-05
   140    0.37210E+04    0.10615E+01    0.00000E+00   -0.39531E+02    0.96632E-07    0.12212E-03   -0.13172E-05
   141    0.37529E+04    0.10656E+01    0.00000E+00   -0.39915E+02    0.96041E-07    0.12171E-03   -0.13098E-05
   142    0.37848E+04    0.10694E+01    0.00000E+00   -0.40287E+02    0.95455E-07    0.12129E-03   -0.13021E-05
   143    0.38168E+04    0.10727E+01    0.00000E+00   -0.40644E+02    0.94874E-07    0.12086E-03   -0.12943E-05
   144    0.38487E+04    0.10757E+01    0.00000E+00   -0.40988E+02    0.94297E-07    0.12043E-03   -0.12864E-05
   145    0.38806E+04    0.10783E+01    0.00000E+00   -0.41317E+02    0.93726E-07    0.11999E-03   -0.12782E-05
   146    0.39127E+04    0.10804E+01    0.00000E+00   -0.41631E+02    0.93159E-07    0.11954E-03   -0.12700E-05
   147    0.39446E+04    0.10822E+01    0.00000E+00   -0.41929E+02    0.92597E-07    0.11909E-03   -0.12616E-05
