     2    0.10478E+04    0.36472E-01    0.17668E-05    0.28735E+01
     3    0.99048E+03    0.52853E-01    0.35340E-05    0.33507E+01
     4    0.93464E+03    0.52895E-01    0.58912E-05    0.32797E+01
     5    0.89187E+03    0.41573E-01    0.88389E-05    0.29214E+01
     6    0.86166E+03    0.27216E-01    0.12378E-04    0.24600E+01
     7    0.84151E+03    0.15730E-01    0.16510E-04    0.20027E+01
     8    0.82848E+03    0.89816E-02    0.21235E-04    0.16109E+01
     9    0.82109E+03    0.60056E-02    0.26554E-04    0.13079E+01
    10    0.81806E+03    0.49615E-02    0.32470E-04    0.10958E+01
    11    0.81805E+03    0.44585E-02    0.38984E-04    0.96848E+00
    12    0.82137E+03    0.40320E-02    0.46097E-04    0.91386E+00
    13    0.82630E+03    0.34217E-02    0.53811E-04    0.91292E+00
    14    0.83195E+03    0.30574E-02    0.62127E-04    0.94474E+00
    15    0.83877E+03    0.29692E-02    0.71049E-04    0.99444E+00
    16    0.84731E+03    0.30601E-02    0.80576E-04    0.10508E+01
    17    0.85746E+03    0.33459E-02    0.90713E-04    0.11077E+01
    18    0.86825E+03    0.36933E-02    0.10146E-03    0.11633E+01
    19    0.88051E+03    0.41073E-02    0.11282E-03    0.12193E+01
    20    0.89261E+03    0.46695E-02    0.12479E-03    0.12750E+01
    21    0.90492E+03    0.53620E-02    0.13738E-03    0.13300E+01
    22    0.91774E+03    0.62238E-02    0.15059E-03    0.13840E+01
    23    0.93087E+03    0.72608E-02    0.16441E-03    0.14403E+01
    24    0.94435E+03    0.84395E-02    0.17886E-03    0.15016E+01
    25    0.95818E+03    0.97720E-02    0.19393E-03    0.15644E+01
    26    0.97225E+03    0.11244E-01    0.20963E-03    0.16258E+01
    27    0.98674E+03    0.12854E-01    0.22595E-03    0.16842E+01
    28    0.10015E+04    0.14626E-01    0.24291E-03    0.17389E+01
    29    0.10164E+04    0.16544E-01    0.26049E-03    0.17875E+01
    30    0.10316E+04    0.18605E-01    0.27870E-03    0.18266E+01
    31    0.10468E+04    0.20837E-01    0.29754E-03    0.18573E+01
    32    0.10624E+04    0.23260E-01    0.31701E-03    0.18816E+01
    33    0.10783E+04    0.25870E-01    0.33712E-03    0.18993E+01
    34    0.10944E+04    0.28668E-01    0.35786E-03    0.19102E+01
    35    0.11107E+04    0.31656E-01    0.37923E-03    0.19135E+01
    36    0.11270E+04    0.34843E-01    0.40124E-03    0.19076E+01
    37    0.11435E+04    0.38247E-01    0.42388E-03    0.18927E+01
    38    0.11602E+04    0.41887E-01    0.44716E-03    0.18710E+01
    39    0.11773E+04    0.45753E-01    0.47107E-03    0.18424E+01
    40    0.11944E+04    0.49835E-01    0.49561E-03    0.18056E+01
    41    0.12118E+04    0.54132E-01    0.52079E-03    0.17595E+01
    42    0.12292E+04    0.58657E-01    0.54660E-03    0.17029E+01
    43    0.12468E+04    0.63428E-01    0.57304E-03    0.16349E+01
    44    0.12643E+04    0.68448E-01    0.60012E-03    0.15554E+01
    45    0.12821E+04    0.73730E-01    0.62782E-03    0.14646E+01
    46    0.13002E+04    0.79286E-01    0.65616E-03    0.13606E+01
    47    0.13184E+04    0.85107E-01    0.68512E-03    0.12445E+01
    48    0.13366E+04    0.91188E-01    0.71471E-03    0.11208E+01
    49    0.13550E+04    0.97499E-01    0.74493E-03    0.99323E+00
    50    0.13737E+04    0.10401E+00    0.77578E-03    0.85889E+00
    51    0.13926E+04    0.11067E+00    0.80725E-03    0.71331E+00
    52    0.14118E+04    0.11759E+00    0.83934E-03    0.55163E+00
    53    0.14311E+04    0.12491E+00    0.87206E-03    0.37074E+00
    54    0.14502E+04    0.13265E+00    0.90540E-03    0.17549E+00
    55    0.14695E+04    0.14078E+00    0.93935E-03   -0.29138E-01
    56    0.14890E+04    0.14917E+00    0.97393E-03   -0.24444E+00
    57    0.15088E+04    0.15771E+00    0.10091E-02   -0.47040E+00
    58    0.15288E+04    0.16640E+00    0.10449E-02   -0.70795E+00
    59    0.15490E+04    0.17528E+00    0.10814E-02   -0.95803E+00
    60    0.15693E+04    0.18440E+00    0.11184E-02   -0.12201E+01
    61    0.15901E+04    0.19385E+00    0.11561E-02   -0.14935E+01
    62    0.16107E+04    0.20361E+00    0.11944E-02   -0.17791E+01
    63    0.16315E+04    0.21365E+00    0.12333E-02   -0.20777E+01
    64    0.16526E+04    0.22399E+00    0.12728E-02   -0.23903E+01
    65    0.16737E+04    0.23461E+00    0.13129E-02   -0.27176E+01
    66    0.16951E+04    0.24544E+00    0.13536E-02   -0.30574E+01
    67    0.17166E+04    0.25649E+00    0.13950E-02   -0.34076E+01
    68    0.17385E+04    0.26779E+00    0.14370E-02   -0.37668E+01
    69    0.17605E+04    0.27931E+00    0.14796E-02   -0.41338E+01
    70    0.17829E+04    0.29109E+00    0.15228E-02   -0.45106E+01
    71    0.18053E+04    0.30311E+00    0.15666E-02   -0.49001E+01
    72    0.18279E+04    0.31536E+00    0.16110E-02   -0.53034E+01
    73    0.18506E+04    0.32780E+00    0.16561E-02   -0.57208E+01
    74    0.18735E+04    0.34042E+00    0.17018E-02   -0.61512E+01
    75    0.18967E+04    0.35323E+00    0.17481E-02   -0.65927E+01
    76    0.19201E+04    0.36623E+00    0.17950E-02   -0.70445E+01
    77    0.19439E+04    0.37942E+00    0.18426E-02   -0.75064E+01
    78    0.19680E+04    0.39283E+00    0.18908E-02   -0.79798E+01
    79    0.19922E+04    0.40640E+00    0.19396E-02   -0.84609E+01
    80    0.20167E+04    0.42015E+00    0.19890E-02   -0.89511E+01
