     2    0.93886E+03    0.34088E+01    0.52301E-03    0.34088E+01    0.35954E-01   -0.55856E-05    0.52301E-03   -0.55856E-05    0.11485E-07
     3    0.91547E+03    0.39775E+01    0.42888E-03    0.39775E+01    0.65061E-01   -0.49755E-05    0.42888E-03   -0.49755E-05    0.69955E-08
     4    0.88550E+03    0.40711E+01    0.35052E-03    0.40711E+01    0.85706E-01   -0.41815E-05    0.35052E-03   -0.41815E-05    0.48450E-08
     5    0.85927E+03    0.38690E+01    0.29162E-03    0.38690E+01    0.92432E-01   -0.33681E-05    0.29162E-03   -0.33681E-05    0.36099E-08
     6    0.83854E+03    0.35185E+01    0.24694E-03    0.35185E+01    0.85902E-01   -0.26017E-05    0.24694E-03   -0.26017E-05    0.28193E-08
     7    0.82341E+03    0.31119E+01    0.21255E-03    0.31119E+01    0.70546E-01   -0.19154E-05    0.21255E-03   -0.19154E-05    0.22762E-08
     8    0.81310E+03    0.27050E+01    0.18466E-03    0.27050E+01    0.51932E-01   -0.13199E-05    0.18466E-03   -0.13199E-05    0.18836E-08
     9    0.80658E+03    0.23252E+01    0.16152E-03    0.23252E+01    0.34749E-01   -0.81916E-06    0.16152E-03   -0.81916E-06    0.15888E-08
    10    0.80353E+03    0.19876E+01    0.14229E-03    0.19876E+01    0.21793E-01   -0.41772E-06    0.14229E-03   -0.41772E-06    0.13608E-08
    11    0.80334E+03    0.16978E+01    0.12653E-03    0.16978E+01    0.13817E-01   -0.11630E-06    0.12653E-03   -0.11630E-06    0.11804E-08
    12    0.80636E+03    0.14603E+01    0.11352E-03    0.14603E+01    0.10178E-01    0.93350E-07    0.11352E-03    0.93350E-07    0.10345E-08
    13    0.81082E+03    0.12765E+01    0.10258E-03    0.12765E+01    0.90125E-02    0.22637E-06    0.10258E-03    0.22637E-06    0.91483E-09
    14    0.81585E+03    0.11448E+01    0.93136E-04    0.11448E+01    0.90498E-02    0.29783E-06    0.93136E-04    0.29783E-06    0.81514E-09
    15    0.82188E+03    0.10613E+01    0.84950E-04    0.10613E+01    0.92645E-02    0.31732E-06    0.84950E-04    0.31732E-06    0.73121E-09
    16    0.82948E+03    0.10213E+01    0.77845E-04    0.10213E+01    0.88699E-02    0.29436E-06    0.77845E-04    0.29436E-06    0.65972E-09
    17    0.83849E+03    0.10161E+01    0.71644E-04    0.10161E+01    0.80084E-02    0.24364E-06    0.71644E-04    0.24364E-06    0.59836E-09
    18    0.84793E+03    0.10378E+01    0.66185E-04    0.10378E+01    0.68725E-02    0.18007E-06    0.66185E-04    0.18007E-06    0.54521E-09
    19    0.85877E+03    0.10793E+01    0.61365E-04    0.10793E+01    0.57738E-02    0.11451E-06    0.61365E-04    0.11451E-06    0.49887E-09
    20    0.86950E+03    0.11309E+01    0.57097E-04    0.11309E+01    0.50421E-02    0.55056E-07    0.57097E-04    0.55056E-07    0.45813E-09
    21    0.88029E+03    0.11858E+01    0.53306E-04    0.11858E+01    0.46955E-02    0.29057E-08    0.53306E-04    0.29057E-08    0.42216E-09
    22    0.89126E+03    0.12383E+01    0.49920E-04    0.12383E+01    0.47317E-02   -0.41686E-07    0.49920E-04   -0.41686E-07    0.39023E-09
    23    0.90229E+03    0.12860E+01    0.46851E-04    0.12860E+01    0.50224E-02   -0.75395E-07    0.46851E-04   -0.75395E-07    0.36177E-09
    24    0.91357E+03    0.13279E+01    0.44027E-04    0.13279E+01    0.53921E-02   -0.95115E-07    0.44027E-04   -0.95115E-07    0.33624E-09
    25    0.92512E+03    0.13635E+01    0.41438E-04    0.13635E+01    0.57765E-02   -0.10168E-06    0.41438E-04   -0.10168E-06    0.31328E-09
