  0.118326E-01  0.213724E+08  0.213670E+08  0.231184E+05  0.209479E+05  0.000000E+00  0.213716E+08  0.213716E+08  0.213716E+08 -0.505213E+00  0.196889E+08  0.196878E+08  0.313514E+02
  0.130759E-01  0.210457E+08  0.210399E+08  0.197158E+05  0.169400E+05  0.000000E+00  0.210448E+08  0.210448E+08  0.210448E+08 -0.497488E+00  0.193873E+08  0.193862E+08  0.281185E+02
  0.144498E-01  0.206885E+08  0.206822E+08  0.139298E+05  0.136836E+05  0.000000E+00  0.206875E+08  0.206875E+08  0.206875E+08 -0.489042E+00  0.190598E+08  0.190587E+08  0.252589E+02
  0.159681E-01  0.202990E+08  0.202921E+08  0.122805E+05  0.109134E+05  0.000000E+00  0.202979E+08  0.202979E+08  0.202979E+08 -0.479832E+00  0.187009E+08  0.186998E+08  0.226747E+02
  0.176460E-01  0.198754E+08  0.198679E+08  0.925690E+04  0.882004E+04  0.000000E+00  0.198743E+08  0.198743E+08  0.198743E+08 -0.469817E+00  0.183109E+08  0.183098E+08  0.203437E+02
  0.195001E-01  0.194158E+08  0.194075E+08  0.738619E+04  0.699859E+04  0.000000E+00  0.194145E+08  0.194145E+08  0.194145E+08 -0.458949E+00  0.178877E+08  0.178867E+08  0.182695E+02
  0.215491E-01  0.189184E+08  0.189092E+08  0.592680E+04  0.562731E+04  0.000000E+00  0.189170E+08  0.189170E+08  0.189170E+08 -0.447187E+00  0.174297E+08  0.174286E+08  0.164034E+02
  0.238134E-01  0.183812E+08  0.183709E+08  0.473111E+04  0.445492E+04  0.000000E+00  0.183796E+08  0.183796E+08  0.183796E+08 -0.434484E+00  0.169343E+08  0.169332E+08  0.147411E+02
  0.263156E-01  0.178025E+08  0.177909E+08  0.372688E+04  0.352662E+04  0.000000E+00  0.178007E+08  0.178007E+08  0.178007E+08 -0.420799E+00  0.164015E+08  0.164005E+08  0.132539E+02
  0.290807E-01  0.171958E+08  0.171827E+08  0.298941E+04  0.280368E+04  0.000000E+00  0.171938E+08  0.171938E+08  0.171938E+08 -0.406452E+00  0.158424E+08  0.158414E+08  0.119363E+02
