  0.161889E-04  0.129422E+08  0.129422E+08  0.172524E+08  0.172522E+08  0.000000E+00  0.129422E+08  0.129422E+08  0.129524E+08 -0.612715E+00  0.121795E+08  0.121795E+08  0.754113E+01
  0.178899E-04  0.129422E+08  0.129422E+08  0.172514E+08  0.172512E+08  0.000000E+00  0.129422E+08  0.129422E+08  0.129524E+08 -0.612713E+00  0.121795E+08  0.121795E+08  0.834400E+01
  0.197697E-04  0.129421E+08  0.129421E+08  0.172503E+08  0.172501E+08  0.000000E+00  0.129421E+08  0.129421E+08  0.129523E+08 -0.612710E+00  0.121796E+08  0.121796E+08  0.922012E+01
  0.218470E-04  0.129420E+08  0.129420E+08  0.172489E+08  0.172487E+08  0.000000E+00  0.129420E+08  0.129420E+08  0.129522E+08 -0.612707E+00  0.121796E+08  0.121796E+08  0.101934E+02
  0.241426E-04  0.129420E+08  0.129420E+08  0.172472E+08  0.172469E+08  0.000000E+00  0.129420E+08  0.129420E+08  0.129522E+08 -0.612704E+00  0.121797E+08  0.121797E+08  0.112611E+02
  0.266794E-04  0.129419E+08  0.129419E+08  0.172452E+08  0.172448E+08  0.000000E+00  0.129419E+08  0.129419E+08  0.129521E+08 -0.612699E+00  0.121798E+08  0.121798E+08  0.124439E+02
  0.294827E-04  0.129418E+08  0.129418E+08  0.172426E+08  0.172422E+08  0.000000E+00  0.129418E+08  0.129418E+08  0.129519E+08 -0.612694E+00  0.121799E+08  0.121799E+08  0.137503E+02
  0.325806E-04  0.129416E+08  0.129416E+08  0.172396E+08  0.172390E+08  0.000000E+00  0.129416E+08  0.129416E+08  0.129518E+08 -0.612687E+00  0.121800E+08  0.121800E+08  0.151962E+02
  0.360040E-04  0.129414E+08  0.129414E+08  0.172358E+08  0.172352E+08  0.000000E+00  0.129414E+08  0.129414E+08  0.129516E+08 -0.612679E+00  0.121802E+08  0.121802E+08  0.167935E+02
  0.397871E-04  0.129412E+08  0.129412E+08  0.172312E+08  0.172305E+08  0.000000E+00  0.129412E+08  0.129412E+08  0.129514E+08 -0.612669E+00  0.121804E+08  0.121804E+08  0.185561E+02
  0.439678E-04  0.129410E+08  0.129410E+08  0.172256E+08  0.172247E+08  0.000000E+00  0.129410E+08  0.129410E+08  0.129512E+08 -0.612656E+00  0.121806E+08  0.121806E+08  0.205040E+02
  0.485877E-04  0.129407E+08  0.129407E+08  0.172188E+08  0.172177E+08  0.000000E+00  0.129407E+08  0.129407E+08  0.129508E+08 -0.612642E+00  0.121809E+08  0.121809E+08  0.226551E+02
  0.536931E-04  0.129403E+08  0.129403E+08  0.172105E+08  0.172091E+08  0.000000E+00  0.129403E+08  0.129403E+08  0.129505E+08 -0.612623E+00  0.121813E+08  0.121813E+08  0.250318E+02
  0.593349E-04  0.129398E+08  0.129398E+08  0.172003E+08  0.171986E+08  0.000000E+00  0.129398E+08  0.129398E+08  0.129500E+08 -0.612601E+00  0.121818E+08  0.121817E+08  0.276567E+02
  0.655695E-04  0.129393E+08  0.129393E+08  0.171879E+08  0.171858E+08  0.000000E+00  0.129393E+08  0.129393E+08  0.129494E+08 -0.612574E+00  0.121823E+08  0.121823E+08  0.305553E+02
  0.724593E-04  0.129386E+08  0.129386E+08  0.171728E+08  0.171702E+08  0.000000E+00  0.129386E+08  0.129386E+08  0.129487E+08 -0.612541E+00  0.121830E+08  0.121829E+08  0.337560E+02
  0.800729E-04  0.129377E+08  0.129377E+08  0.171543E+08  0.171512E+08  0.000000E+00  0.129377E+08  0.129377E+08  0.129479E+08 -0.612501E+00  0.121838E+08  0.121837E+08  0.372893E+02
  0.884866E-04  0.129367E+08  0.129367E+08  0.171318E+08  0.171280E+08  0.000000E+00  0.129367E+08  0.129367E+08  0.129468E+08 -0.612451E+00  0.121847E+08  0.121847E+08  0.411887E+02
  0.977844E-04  0.129355E+08  0.129355E+08  0.171043E+08  0.170997E+08  0.000000E+00  0.129355E+08  0.129355E+08  0.129456E+08 -0.612391E+00  0.121859E+08  0.121859E+08  0.454930E+02
  0.108059E-03  0.129339E+08  0.129339E+08  0.170708E+08  0.170652E+08  0.000000E+00  0.129339E+08  0.129339E+08  0.129440E+08 -0.612318E+00  0.121874E+08  0.121874E+08  0.502397E+02
