     2    0.91070E+03    0.35265E+01    0.27522E-03    0.35265E+01    0.35087E-01   -0.55707E-05    0.27522E-03   -0.55707E-05    0.11977E-07
     3    0.88925E+03    0.40506E+01    0.26799E-03    0.40506E+01    0.63740E-01   -0.49535E-05    0.26799E-03   -0.49535E-05    0.72830E-08
     4    0.86377E+03    0.41203E+01    0.23373E-03    0.41203E+01    0.84642E-01   -0.41746E-05    0.23373E-03   -0.41746E-05    0.50372E-08
     5    0.84145E+03    0.39072E+01    0.20132E-03    0.39072E+01    0.92162E-01   -0.33784E-05    0.20132E-03   -0.33784E-05    0.37490E-08
     6    0.82364E+03    0.35519E+01    0.17427E-03    0.35519E+01    0.86592E-01   -0.26262E-05    0.17427E-03   -0.26262E-05    0.29252E-08
     7    0.81068E+03    0.31430E+01    0.15255E-03    0.31430E+01    0.71995E-01   -0.19512E-05    0.15255E-03   -0.19512E-05    0.23599E-08
     8    0.80202E+03    0.27343E+01    0.13413E-03    0.27343E+01    0.53720E-01   -0.13643E-05    0.13413E-03   -0.13643E-05    0.19515E-08
     9    0.79673E+03    0.23529E+01    0.11820E-03    0.23529E+01    0.36431E-01   -0.86778E-06    0.11820E-03   -0.86778E-06    0.16451E-08
    10    0.79460E+03    0.20136E+01    0.10460E-03    0.20136E+01    0.23052E-01   -0.46478E-06    0.10460E-03   -0.46478E-06    0.14082E-08
    11    0.79510E+03    0.17216E+01    0.93399E-04    0.17216E+01    0.14537E-01   -0.15731E-06    0.93399E-04   -0.15731E-06    0.12210E-08
    12    0.79866E+03    0.14806E+01    0.84208E-04    0.14806E+01    0.10438E-01    0.59206E-07    0.84208E-04    0.59206E-07    0.10695E-08
    13    0.80355E+03    0.12920E+01    0.76462E-04    0.12920E+01    0.89836E-02    0.19934E-06    0.76462E-04    0.19934E-06    0.94546E-09
    14    0.80891E+03    0.11547E+01    0.69668E-04    0.11547E+01    0.89457E-02    0.27852E-06    0.69668E-04    0.27852E-06    0.84211E-09
    15    0.81521E+03    0.10652E+01    0.63697E-04    0.10652E+01    0.92338E-02    0.30677E-06    0.63697E-04    0.30677E-06    0.75515E-09
    16    0.82300E+03    0.10197E+01    0.58501E-04    0.10197E+01    0.89727E-02    0.29343E-06    0.58501E-04    0.29343E-06    0.68109E-09
    17    0.83218E+03    0.10095E+01    0.53976E-04    0.10095E+01    0.82281E-02    0.25045E-06    0.53976E-04    0.25045E-06    0.61756E-09
    18    0.84176E+03    0.10271E+01    0.50012E-04    0.10271E+01    0.71337E-02    0.19039E-06    0.50012E-04    0.19039E-06    0.56255E-09
    19    0.85272E+03    0.10655E+01    0.46508E-04    0.10655E+01    0.60014E-02    0.12565E-06    0.46508E-04    0.12565E-06    0.51460E-09
    20    0.86351E+03    0.11153E+01    0.43381E-04    0.11153E+01    0.51813E-02    0.66402E-07    0.43381E-04    0.66402E-07    0.47247E-09
    21    0.87435E+03    0.11698E+01    0.40594E-04    0.11698E+01    0.47290E-02    0.14252E-07    0.40594E-04    0.14252E-07    0.43527E-09
    22    0.88534E+03    0.12229E+01    0.38114E-04    0.12229E+01    0.46795E-02   -0.30771E-07    0.38114E-04   -0.30771E-07    0.40227E-09
    23    0.89639E+03    0.12721E+01    0.35873E-04    0.12721E+01    0.49198E-02   -0.66262E-07    0.35873E-04   -0.66262E-07    0.37284E-09
    24    0.90768E+03    0.13160E+01    0.33807E-04    0.13160E+01    0.52792E-02   -0.89701E-07    0.33807E-04   -0.89701E-07    0.34647E-09
    25    0.91921E+03    0.13534E+01    0.31901E-04    0.13534E+01    0.56761E-02   -0.10047E-06    0.31901E-04   -0.10047E-06    0.32276E-09
    26    0.93084E+03    0.13851E+01    0.30152E-04    0.13851E+01    0.60314E-02   -0.99306E-07    0.30152E-04   -0.99306E-07    0.30134E-09
    27    0.94272E+03    0.14121E+01    0.28540E-04    0.14121E+01    0.63518E-02   -0.90468E-07    0.28540E-04   -0.90468E-07    0.28195E-09
    28    0.95466E+03    0.14364E+01    0.27048E-04    0.14364E+01    0.66925E-02   -0.78407E-07    0.27048E-04   -0.78407E-07    0.26432E-09
    29    0.96679E+03    0.14593E+01    0.25671E-04    0.14593E+01    0.71021E-02   -0.64831E-07    0.25671E-04   -0.64831E-07    0.24825E-09
    30    0.97910E+03    0.14814E+01    0.24401E-04    0.14814E+01    0.76331E-02   -0.50659E-07    0.24401E-04   -0.50659E-07    0.23353E-09
    31    0.99136E+03    0.15053E+01    0.23215E-04    0.15053E+01    0.83207E-02   -0.36385E-07    0.23215E-04   -0.36385E-07    0.22003E-09
    32    0.10037E+04    0.15333E+01    0.22095E-04    0.15333E+01    0.91756E-02   -0.22686E-07    0.22095E-04   -0.22686E-07    0.20763E-09
    33    0.10162E+04    0.15645E+01    0.21060E-04    0.15645E+01    0.10176E-01   -0.11396E-07    0.21060E-04   -0.11396E-07    0.19622E-09
    34    0.10288E+04    0.15980E+01    0.20123E-04    0.15980E+01    0.11304E-01   -0.42355E-08    0.20123E-04   -0.42355E-08    0.18568E-09
    35    0.10416E+04    0.16344E+01    0.19260E-04    0.16344E+01    0.12545E-01   -0.13370E-08    0.19260E-04   -0.13370E-08    0.17593E-09
    36    0.10544E+04    0.16734E+01    0.18438E-04    0.16734E+01    0.13893E-01   -0.21392E-08    0.18438E-04   -0.21392E-08    0.16689E-09
    37    0.10672E+04    0.17127E+01    0.17661E-04    0.17127E+01    0.15341E-01   -0.49056E-08    0.17661E-04   -0.49056E-08    0.15850E-09
