    0.10000E-04    0.30144E-21
    0.10202E-04    0.30122E-21
    0.10408E-04    0.30099E-21
    0.10618E-04    0.91912E+01
    0.10833E-04    0.93698E+01
    0.11052E-04    0.95519E+01
    0.11275E-04    0.97375E+01
    0.11503E-04    0.99268E+01
    0.11735E-04    0.10120E+02
    0.11972E-04    0.10316E+02
    0.12214E-04    0.10517E+02
    0.12461E-04    0.10721E+02
    0.12712E-04    0.10930E+02
    0.12969E-04    0.11142E+02
    0.13231E-04    0.11359E+02
    0.13499E-04    0.11579E+02
    0.13771E-04    0.11804E+02
    0.14049E-04    0.12034E+02
    0.14333E-04    0.12268E+02
    0.14623E-04    0.12506E+02
    0.14918E-04    0.12749E+02
    0.15220E-04    0.12997E+02
    0.15527E-04    0.13249E+02
    0.15841E-04    0.13507E+02
    0.16161E-04    0.13769E+02
    0.16487E-04    0.14037E+02
    0.16820E-04    0.14310E+02
    0.17160E-04    0.14588E+02
    0.17507E-04    0.14871E+02
    0.17860E-04    0.15160E+02
    0.18221E-04    0.15455E+02
    0.18589E-04    0.15755E+02
    0.18965E-04    0.16061E+02
    0.19348E-04    0.16374E+02
    0.19739E-04    0.16692E+02
    0.20138E-04    0.17016E+02
    0.20544E-04    0.17347E+02
    0.20959E-04    0.17684E+02
    0.21383E-04    0.18028E+02
    0.21815E-04    0.18378E+02
    0.22255E-04    0.18735E+02
    0.22705E-04    0.19099E+02
    0.23164E-04    0.19470E+02
    0.23632E-04    0.19849E+02
    0.24109E-04    0.20235E+02
    0.24596E-04    0.20628E+02
    0.25093E-04    0.21029E+02
    0.25600E-04    0.21437E+02
    0.26117E-04    0.21854E+02
    0.26645E-04    0.22279E+02
    0.27183E-04    0.22711E+02
    0.27732E-04    0.23153E+02
    0.28292E-04    0.23603E+02
    0.28864E-04    0.24061E+02
    0.29447E-04    0.24529E+02
    0.30042E-04    0.25006E+02
    0.30649E-04    0.25492E+02
    0.31268E-04    0.25987E+02
    0.31899E-04    0.26492E+02
    0.32544E-04    0.27007E+02
    0.33201E-04    0.27532E+02
    0.33872E-04    0.28067E+02
    0.34556E-04    0.28612E+02
    0.35254E-04    0.29168E+02
    0.35966E-04    0.29735E+02
    0.36693E-04    0.30313E+02
    0.37434E-04    0.30902E+02
    0.38190E-04    0.31502E+02
    0.38962E-04    0.32114E+02
    0.39749E-04    0.32738E+02
    0.40552E-04    0.33374E+02
    0.41371E-04    0.34023E+02
    0.42207E-04    0.34684E+02
    0.43060E-04    0.35358E+02
    0.43929E-04    0.36045E+02
    0.44817E-04    0.36745E+02
    0.45722E-04    0.37459E+02
    0.46646E-04    0.38187E+02
    0.47588E-04    0.38929E+02
    0.48550E-04    0.39686E+02
    0.49530E-04    0.40457E+02
    0.50531E-04    0.41243E+02
    0.51552E-04    0.42044E+02
    0.52593E-04    0.42861E+02
    0.53656E-04    0.43694E+02
    0.54739E-04    0.44543E+02
    0.55845E-04    0.45408E+02
    0.56973E-04    0.46291E+02
    0.58124E-04    0.47190E+02
    0.59299E-04    0.48107E+02
    0.60496E-04    0.49041E+02
    0.61719E-04    0.49994E+02
    0.62965E-04    0.50965E+02
    0.64237E-04    0.51955E+02
    0.65535E-04    0.52965E+02
    0.66859E-04    0.53994E+02
    0.68210E-04    0.55043E+02
    0.69588E-04    0.56112E+02
    0.70993E-04    0.57202E+02
    0.72427E-04    0.58313E+02
    0.73891E-04    0.59446E+02
    0.75383E-04    0.60600E+02
    0.76906E-04    0.61778E+02
    0.78460E-04    0.62977E+02
    0.80045E-04    0.64201E+02
    0.81662E-04    0.65448E+02
    0.83311E-04    0.66719E+02
    0.84994E-04    0.68015E+02
    0.86711E-04    0.69336E+02
    0.88463E-04    0.70682E+02
    0.90250E-04    0.72055E+02
    0.92073E-04    0.73454E+02
    0.93933E-04    0.74880E+02
    0.95831E-04    0.76335E+02
    0.97767E-04    0.77817E+02
    0.99742E-04    0.79328E+02
    0.10176E-03    0.80868E+02
    0.10381E-03    0.82438E+02
    0.10591E-03    0.84039E+02
    0.10805E-03    0.85670E+02
    0.11023E-03    0.87333E+02
    0.11246E-03    0.89029E+02
    0.11473E-03    0.90757E+02
    0.11705E-03    0.92518E+02
    0.11941E-03    0.94314E+02
    0.12182E-03    0.96145E+02
    0.12429E-03    0.98011E+02
    0.12680E-03    0.99913E+02
    0.12936E-03    0.10185E+03
    0.13197E-03    0.10383E+03
    0.13464E-03    0.10584E+03
    0.13736E-03    0.10790E+03
    0.14013E-03    0.10999E+03
    0.14296E-03    0.11212E+03
    0.14585E-03    0.11430E+03
    0.14880E-03    0.11651E+03
    0.15180E-03    0.11877E+03
    0.15487E-03    0.12108E+03
    0.15800E-03    0.12343E+03
    0.16119E-03    0.12582E+03
    0.16445E-03    0.12826E+03
    0.16777E-03    0.13074E+03
    0.17116E-03    0.13328E+03
    0.17462E-03    0.13586E+03
    0.17814E-03    0.13850E+03
    0.18174E-03    0.14118E+03
    0.18541E-03    0.14391E+03
    0.18916E-03    0.14670E+03
    0.19298E-03    0.14954E+03
    0.19688E-03    0.15244E+03
    0.20086E-03    0.15539E+03
    0.20491E-03    0.15840E+03
